年份,排名,财富,排名变化,个人信息,企业信息
2017,70,￥ 315 亿,-17,张峻先生  未知,"富德
行业：金融、房地产"
2017,74,￥ 305 亿,38,姜滨、胡双美夫妇先生  51、女士  51,"歌尔声学
行业：声学及多媒体产品"
2017,75,￥ 300 亿,6,陈红天、姚丽妮夫妇先生  58、女士  未知,"祥祺
行业：投资、房地产"
2017,75,￥ 300 亿,-32,江南春先生  44,"分众传媒
行业：数字新媒体、投资"
2017,75,￥ 300 亿,57,沈国军、沈芷蔚父女先生  55、女士  未知,"银泰
行业：零售、房地产、物流"
2017,75,￥ 300 亿,-34,王传福先生  51,"比亚迪
行业：汽车、手机零部件、充电电池"
2017,75,￥ 300 亿,-43,肖建华、周虹文家族先生  46、女士  47,"明天
行业：金融、投资"
2017,75,￥ 300 亿,6,张劲先生  46,"雪松控股
行业：投资、房地产"
2017,81,￥ 295 亿,124,纪海鹏家族先生  50,"龙光地产
行业：房地产"
2017,81,￥ 295 亿,-20,宋作文家族先生  70,"南山
行业：铝业、纺织、房地产"
2017,83,￥ 290 亿,New ~,姚良松先生  53,"欧派家居
行业：橱柜"
2017,83,￥ 290 亿,1820,张一鸣先生  34,"今日头条
行业：推荐引擎"
2017,85,￥ 285 亿,-25,车建兴、陈淑红夫妇先生  51、女士  未知,"红星美凯龙
行业：家具连锁"
2017,85,￥ 285 亿,-28,黄伟、李萍夫妇先生  58、女士  未知,"新湖
行业：房地产、金融"
2017,87,￥ 280 亿,64,李兆廷先生  52,"东旭
行业：光电显示、光伏"
2017,87,￥ 280 亿,40,刘汉元、管亚梅夫妇先生  53、女士  未知,"通威
行业：农业、新能源"
2017,87,￥ 280 亿,-37,孙喜双先生  64,"一方
行业：房地产、投资"
2017,91,￥ 275 亿,56,黄其森家族先生  52,"泰禾
行业：房地产、金融、医疗"
2017,91,￥ 275 亿,79,蒋卫平家族先生  62,"天齐
行业：矿"
2017,93,￥ 270 亿,28,陈金霞女士  49,"涌金投资
行业：医药、投资"
2017,93,￥ 270 亿,-12,陈天桥、雒芊芊夫妇先生  44、女士  未知,"盛大
行业：投资、在线游戏"
2017,93,￥ 270 亿,65,高天国先生  66,"国之杰
行业：投资"
2017,93,￥ 270 亿,2,欧宗荣先生  53,"正荣
行业：房地产"
2017,97,￥ 265 亿,35,陈爱莲、吴良定夫妇先生  59、女士  71,"万丰
行业：智能制造、投资"
2017,97,￥ 265 亿,6,杜江涛、郝虹夫妇先生  48、女士  未知,"君正
行业：煤化工、热电、矿"
2017,97,￥ 265 亿,18,傅军先生  60,"新华联
行业：房地产、矿业、投资"
2017,97,￥ 265 亿,-22,耿建明、杨小青夫妇先生  55、女士  未知,"荣盛
行业：房地产"
2017,97,￥ 265 亿,22,何巧女、唐凯夫妇先生  51、女士  47,"东方园林
行业：园林"
2017,97,￥ 265 亿,-34,姜照柏先生  54,"鹏欣
行业：乳业、房地产、投资"
2017,97,￥ 265 亿,-16,缪寿良先生  62,"富源
行业：房地产、水电、新能源"
2017,97,￥ 265 亿,-22,王麒诚、吴艳夫妇先生  37、女士  36,"汉鼎宇佑
行业：数字城市、移动互联、文化传媒、金融控股、资产管理"
2017,97,￥ 265 亿,61,王兴先生  38,"新美大
行业：IT、生活服务"
2017,106,￥ 260 亿,New ~,季昌群先生  未知,"丰盛控股
行业：房地产"
2017,106,￥ 260 亿,1190,张刚家族先生  36,"信发铝电
行业：电解铝、氧化铝"
2017,108,￥ 255 亿,-60,梁稳根先生  61,"三一
行业：重型机械"
2017,108,￥ 255 亿,19,秦英林、钱瑛夫妇先生  52、女士  51,"牧原
行业：畜牧"
2017,108,￥ 255 亿,-19,叶澄海、廖清清夫妇先生  74、女士  68,"信立泰
行业：医药"
2017,111,￥ 250 亿,21,曹龙祥家族先生  60,"济川控股
行业：医药"
2017,111,￥ 250 亿,10,李华家族先生  51,"卓越
行业：房地产"
2017,111,￥ 250 亿,-16,潘石屹、张欣夫妇先生  54、女士  52,"SOHO中国
行业：房地产"
2017,111,￥ 250 亿,-3,沈文荣先生  71,"沙钢
行业：钢铁"
2017,115,￥ 245 亿,-51,池宇峰先生  46,"完美世界
行业：网游、影视娱乐"
2017,115,￥ 245 亿,-34,黄如论先生  66,"世纪金源
行业：房地产"
2017,115,￥ 245 亿,-20,李丐腾家族先生  45,"飞科电器
行业：小家电"
2017,115,￥ 245 亿,6,王文彪先生  58,"亿利资源
行业：生态修复、光伏、投资"
2017,119,￥ 240 亿,-7,杜厦家族先生  70,"太平洋联盟
行业：高尔夫、投资"
2017,119,￥ 240 亿,-11,黄光裕家族先生  48,"国美
行业：家电零售、房地产"
2017,119,￥ 240 亿,32,蒋仁生家族先生  64,"智飞生物
行业：疫苗"
2017,119,￥ 240 亿,-30,李水荣先生  61,"荣盛控股
行业：化纤"
2017,119,￥ 240 亿,28,梁信军先生  49,"复星
行业：投资"
2017,124,￥ 235 亿,-43,梁庆德先生  80,"格兰仕
行业：家电"
2017,124,￥ 235 亿,8,孙寿宽家族先生  68,"嘉晨
行业：耐火材料、煤化工"
2017,124,￥ 235 亿,34,徐宇、李珊瑚夫妇先生  45、女士  未知,"赫基国际
行业：服装"
2017,127,￥ 230 亿,-38,黄茂如、张静夫妇先生  52、女士  未知,"茂业
行业：房地产"
2017,127,￥ 230 亿,-32,柯尊洪家族先生  63,"康弘药业
行业：制药"
2017,129,￥ 225 亿,26,崔根良、崔巍父子先生  59、先生  32,"亨通
行业：电缆、热能电力、投资"
2017,129,￥ 225 亿,76,吴光明、吴群父子先生  55、先生  29,"鱼跃医疗
行业：医疗设备"
2017,131,￥ 220 亿,-28,冯海良先生  57,"海亮
行业：铜加工、投资"
2017,131,￥ 220 亿,-4,李锂、李坦夫妇先生  53、女士  53,"海普瑞
行业：医药"
2017,131,￥ 220 亿,-58,王广西、郭天舒夫妇先生  48、女士  未知,"永泰
行业：能源"
2017,131,￥ 220 亿,-28,肖文革先生  50,"印纪传媒
行业：影视娱乐"
2017,131,￥ 220 亿,39,朱林瑶女士  47,"华宝国际
行业：香精、香料"
2017,136,￥ 215 亿,51,李宗松、谷晓嘉夫妇先生  50、女士  46,"必康股份
行业：制药"
2017,136,￥ 215 亿,19,张力、张量父子先生  64、先生  35,"富力地产
行业：房地产、矿业"
2017,138,￥ 210 亿,-57,王靖先生  未知,"信威
行业：通信"
2017,138,￥ 210 亿,-43,魏少军家族先生  54,"隆基泰和
行业：房地产、新能源"
2017,138,￥ 210 亿,-74,肖永明家族先生  53,"藏格钾肥
行业：钾肥"
2017,138,￥ 210 亿,20,闫希军家族先生  64,"天士力
行业：医药"
2017,138,￥ 210 亿,-72,郑跃文先生  55,"科瑞
行业：生物制药、投资"
2017,143,￥ 205 亿,New ~,张帆先生  52,"汇顶科技
行业：智能人机交互技术"
2017,144,￥ 200 亿,35,黄文仔先生  64,"星河湾
行业：房地产、投资"
2017,144,￥ 200 亿,-55,徐冠巨先生  56,"传化
行业：化工、农业、投资"
2017,144,￥ 200 亿,New ~,杨剑先生  46,"中梁
行业：房地产"
2017,144,￥ 200 亿,-12,周鸿祎先生  47,"奇虎360
行业：互联网安全与软件、搜索"
2017,144,￥ 200 亿,26,周泽荣先生  63,"侨鑫
行业：房地产、投资"
2017,144,￥ 200 亿,-78,朱共山家族先生  59,"保利协鑫
行业：太阳能芯片、发电厂"
2017,150,￥ 195 亿,-29,钭正刚、尉雪凤夫妇先生  64、女士  未知,"锦江
行业：能源、化工"
2017,150,￥ 195 亿,476,赖梅松先生  47,"中通速递
行业：快递"
2017,150,￥ 195 亿,-23,李义海、李鑫父子先生  54、先生  未知,"济民可信
行业：医药"
2017,150,￥ 195 亿,8,李辙先生  62,"山水文园
行业：房地产"
2017,150,￥ 195 亿,29,张宏伟先生  63,"东方
行业：能源、零售"
2017,155,￥ 190 亿,107,赖海民先生  51,"鸿荣源
行业：房地产"
2017,155,￥ 190 亿,127,马秀慧、王耀海夫妇先生  46、女士  46,"欧普照明
行业：节能灯"
2017,155,￥ 190 亿,3,谢炳、郑翔玲夫妇先生  65、女士  未知,"中国生物
行业：医药"
2017,155,￥ 190 亿,-8,修涞贵、李艳华夫妇先生  62、女士  59,"修正药业
行业：医药"
2017,155,￥ 190 亿,86,朱保国家族先生  55,"健康元
行业：医药"
2017,160,￥ 185 亿,102,蔡文胜先生  47,"美图、隆领投资
行业：IT"
2017,160,￥ 185 亿,27,缪汉根先生  52,"盛虹
行业：印染、化纤、房地产"
2017,160,￥ 185 亿,-28,潘伟明先生  53,"福晟
行业：房地产、建筑"
2017,160,￥ 185 亿,837,王华君、吴兰兰夫妇先生  47、女士  43,"裕同包装
行业：包装"
2017,160,￥ 185 亿,122,王来春女士  50,"立讯精密
行业：电脑连接线"
2017,160,￥ 185 亿,122,王来胜先生  53,"立讯精密
行业：电脑连接线"
2017,166,￥ 180 亿,-45,陈邦先生  52,"爱尔眼科
行业：医疗服务"
2017,166,￥ 180 亿,13,黄敏利、许慧卿夫妇先生  52、女士  53,"敏华控股
行业：休闲沙发"
2017,166,￥ 180 亿,4,刘忠田先生  53,"忠旺
行业：铝型材"
2017,166,￥ 180 亿,-100,邱光和家族先生  66,"森马
行业：服装"
2017,166,￥ 180 亿,13,沈南鹏先生  50,"红杉
行业：投资"
2017,166,￥ 180 亿,-8,苏卫忠先生  49,"华信石油
行业：石油、化工"
2017,166,￥ 180 亿,-34,王文京先生  53,"用友
行业：软件服务"
2017,166,￥ 180 亿,-51,吴旭家族先生  54,"协信控股
行业：房地产、金融"
2017,174,￥ 175 亿,256,陈志列、王蓉夫妇先生  54、女士  未知,"研祥
行业：特种计算机"
2017,174,￥ 175 亿,New ~,龚俊龙先生  58,"恒裕
行业：房地产、投资"
2017,174,￥ 175 亿,56,黄朝阳先生  51,"中骏
行业：房地产、变压器"
2017,174,￥ 175 亿,-42,罗韶宇、赵洁红夫妇先生  未知、女士  未知,"东银
行业：房地产、特种车辆、投资"
2017,174,￥ 175 亿,-95,其实家族先生  47,"东方财富
行业：信息服务"
2017,179,￥ 170 亿,120,卜扬女士  44,"苏宁
行业：零售、房地产"
2017,179,￥ 170 亿,16,陈华先生  51,"京基
行业：房地产"
2017,179,￥ 170 亿,51,黄楚龙先生  58,"星河
行业：房地产、投资"
2017,179,￥ 170 亿,601,林中家族先生  49,"旭辉
行业：房地产"
2017,179,￥ 170 亿,62,苏素玉家族先生  69,"联美
行业：房地产、矿业、投资"
2017,179,￥ 170 亿,-32,吴刚先生  40,"九鼎
行业：投资"
2017,179,￥ 170 亿,-84,张磊先生  45,"高瓴资本
行业：投资"
2017,179,￥ 170 亿,62,钟声坚先生  59,"仁恒
行业：房地产"
2017,179,￥ 170 亿,103,钟玉先生  67,"康得新
行业：环保材料"
2017,179,￥ 170 亿,103,左晖先生  46,"链家
行业：房产中介"
2017,189,￥ 165 亿,24,程维先生  34,"滴滴出行
行业：IT、服务"
2017,189,￥ 165 亿,72,丁世忠先生  47,"安踏
行业：体育用品"
2017,189,￥ 165 亿,808,顾江生家族先生  44,"顾家工艺
行业：家具"
2017,189,￥ 165 亿,-86,姜伟家族先生  56,"贵州百灵
行业：医药"
2017,189,￥ 165 亿,-2,李勇先生  未知,"华信石油
行业：石油、化工"
2017,189,￥ 165 亿,24,倪祖根家族先生  60,"莱克电气
行业：电机设备"
2017,189,￥ 165 亿,52,任建华先生  60,"老板电器
行业：家用电器"
2017,189,￥ 165 亿,-62,徐观宝先生  60,"传化
行业：化工、农业、投资"
2017,189,￥ 165 亿,-19,张志祥先生  50,"建龙
行业：钢铁、矿业、船运"
2017,189,￥ 165 亿,-57,赵伟国先生  50,"健坤投资
行业：投资"
2017,199,￥ 160 亿,-67,陈鸿道先生  未知,"加多宝
行业：饮料"
2017,199,￥ 160 亿,63,丁世家先生  53,"安踏
行业：体育用品"
2017,199,￥ 160 亿,31,胡凯军先生  55,"远大
行业：医药"
2017,199,￥ 160 亿,497,贾天将、东菊凤夫妇先生  55、女士  未知,"天元锰业
行业：制造、有色金属"
2017,199,￥ 160 亿,63,林刚先生  53,"康哲药业
行业：医药"
2017,199,￥ 160 亿,14,綦建虹先生  未知,"耀莱
行业：汽车、奢侈品代理、投资"
2017,199,￥ 160 亿,-29,涂建华先生  54,"隆鑫控股
行业：摩托车、房地产"
2017,199,￥ 160 亿,-41,薛向东家族先生  58,"东华
行业：软件服务"
2017,199,￥ 160 亿,123,易如波先生  41,"中昂
行业：房地产"
2017,199,￥ 160 亿,31,俞敏洪先生  55,"新东方
行业：教育"
2017,209,￥ 155 亿,-58,李仲初家族先生  54,"石基
行业：软件服务"
2017,209,￥ 155 亿,32,林印孙先生  53,"正邦
行业：饲料、养殖"
2017,209,￥ 155 亿,-39,刘志强、翟美卿夫妇先生  53、女士  53,"香江
行业：房地产、金融"
2017,209,￥ 155 亿,-114,王希成家族先生  69,"玲珑轮胎
行业：轮胎"
2017,209,￥ 155 亿,-77,王长田、杜英莲夫妇先生  52、女士  未知,"光线
行业：影视娱乐"
2017,209,￥ 155 亿,-14,文一波、张辉明夫妇先生  52、女士  未知,"桑德
行业：环保"
2017,209,￥ 155 亿,53,张中能、郭梅兰夫妇先生  61、女士  未知,"东阳光
行业：铝业、医药、能源电力"
2017,216,￥ 150 亿,New ~,陈峰先生  64,"海航
行业：投资"
2017,216,￥ 150 亿,46,陈清州、翁丽敏夫妇先生  52、女士  50,"海能达
行业：专业无线通信"
2017,216,￥ 150 亿,25,葛卫东先生  48,"混沌投资
行业：投资"
2017,216,￥ 150 亿,-37,黄世再家族先生  66,"大中华国际
行业：房地产"
2017,216,￥ 150 亿,-21,李文斌家族先生  42,"俊发
行业：房地产"
2017,216,￥ 150 亿,-3,李贤义、董系治夫妇先生  65、女士  未知,"信义玻璃
行业：玻璃"
2017,216,￥ 150 亿,-108,刘玉华、赵燕夫妇先生  未知、女士  50,"华熙国际
行业：投资、房地产"
2017,216,￥ 150 亿,300,尚吉永先生  49,"万达控股
行业：轮胎、电缆、化工"
2017,216,￥ 150 亿,106,童锦泉先生  62,"长峰房地产
行业：房地产"
2017,216,￥ 150 亿,150,王春生、吕莉夫妇先生  42、女士  41,"安洁科技
行业：绝缘材料"
2017,216,￥ 150 亿,New ~,王健先生  47,"海航
行业：投资"
2017,216,￥ 150 亿,-46,许连捷先生  64,"恒安
行业：个人护理用品"
2017,216,￥ 150 亿,-46,薛光林先生  50,"光汇石油
行业：石油开采、石油贸易"
2017,216,￥ 150 亿,327,张静章家族先生  80,"海天国际
行业：注塑机"
2017,216,￥ 150 亿,-29,朱兴良家族先生  58,"金螳螂
行业：建筑"
2017,231,￥ 145 亿,523,季琦先生  51,"华住
行业：连锁酒店"
2017,231,￥ 145 亿,51,林明樟先生  未知,"科瑞
行业：生物制药、投资"
2017,231,￥ 145 亿,-73,施文博先生  67,"恒安
行业：个人护理用品"
2017,231,￥ 145 亿,207,王燕清、倪亚兰夫妇先生  51、女士  未知,"先导股份
行业：自动化设备"
2017,231,￥ 145 亿,-18,文剑平先生  55,"碧水源
行业：污水处理"
2017,231,￥ 145 亿,-44,邬建树先生  53,"拓普
行业：汽车零部件制造"
2017,231,￥ 145 亿,-26,杨铿先生  55,"蓝光
行业：房地产"
2017,231,￥ 145 亿,-76,昝圣达先生  54,"综艺
行业：新能源、信息科技、投资"
2017,239,￥ 140 亿,-127,安康家族先生  68,"华兰生物
行业：生物制药"
2017,239,￥ 140 亿,-150,蔡东青家族先生  48,"奥飞动漫
行业：动漫"
2017,239,￥ 140 亿,43,曹德旺先生  71,"福耀玻璃
行业：玻璃"
2017,239,￥ 140 亿,New ~,曾松柏先生  51,"阿里系
行业：电子商务、互联网金融"
2017,239,￥ 140 亿,83,陈奇星先生  58,"长盈精密
行业：电子产品"
2017,239,￥ 140 亿,New ~,韩歆毅先生  40,"阿里系
行业：电子商务、互联网金融"
2017,239,￥ 140 亿,-26,黄炽恒先生  未知,"海伦堡
行业：房地产、投资"
2017,239,￥ 140 亿,2,林定强、林凤英夫妇先生  51、女士  未知,"金辉
行业：房地产"
2017,239,￥ 140 亿,-26,马鸿、黄晓旋夫妇先生  50、女士  未知,"搜于特
行业：服装"
2017,239,￥ 140 亿,-81,阙文彬先生  54,"恒康
行业：生物制药、矿业"
2017,239,￥ 140 亿,457,唐岩、张思川夫妇先生  38、女士  未知,"陌陌
行业：社交软件"
2017,239,￥ 140 亿,43,吴以岭家族先生  68,"以岭
行业：医药"
2017,239,￥ 140 亿,New ~,应建仁、徐美儿夫妇先生  未知、女士  未知,"铁牛集团
行业：汽车制造、房地产、投资"
2017,252,￥ 135 亿,-57,黄巧灵家族先生  59,"宋城
行业：旅游、房地产"
2017,252,￥ 135 亿,30,蒋业华、蒋宇父子先生  54、先生  29,"华宇
行业：房地产"
2017,252,￥ 135 亿,221,刘若鹏先生  34,"光启
行业：超材料"
2017,252,￥ 135 亿,-11,蒲忠杰、张月娥夫妇先生  54、女士  54,"乐普
行业：医疗设备"
2017,252,￥ 135 亿,-65,帅放文、曹再云夫妇先生  50、女士  51,"尔康制药
行业：医药"
2017,252,￥ 135 亿,-47,孙清焕先生  44,"木林森
行业：LED封装及应用系列产品"
2017,252,￥ 135 亿,New ~,汪建先生  63,"华大基因
行业：基因检测"
2017,252,￥ 135 亿,10,吴绪顺家族先生  69,"顺荣股份
行业：网络游戏"
2017,252,￥ 135 亿,New ~,徐旭东、徐若桐父女先生  47、女士  20,"旭升股份
行业：汽车零部件"
2017,261,￥ 131 亿,105,杨建新、樊梅花夫妇先生  48、女士  未知,"跨境通
行业：电子商务"
2017,262,￥ 130 亿,104,陈德军先生  47,"申通快递
行业：快递"
2017,262,￥ 130 亿,-21,陈凯旋先生  59,"立白
行业：日化用品"
2017,262,￥ 130 亿,343,李良彬先生  50,"赣锋锂业
行业：有色金属冶炼加工"
2017,262,￥ 130 亿,0,梁允超家族先生  48,"汤成倍健
行业：保健品"
2017,262,￥ 130 亿,New ~,陆昂女士  54,"嘉德
行业：拍卖"
2017,262,￥ 130 亿,New ~,陆地先生  未知,"大疆
行业：无人飞机"
2017,262,￥ 130 亿,-32,罗玉平先生  51,"中天金融
行业：房地产、金融"
2017,262,￥ 130 亿,-32,茅理翔家族先生  76,"方太厨具
行业：厨具"
2017,262,￥ 130 亿,-67,倪召兴家族先生  61,"中融
行业：文化、房地产、能源、投资"
2017,262,￥ 130 亿,-32,任正非先生  73,"华为
行业：电信解决方案"
2017,262,￥ 130 亿,-21,阮水龙家族先生  82,"龙盛
行业：化工、钢铁"
2017,262,￥ 130 亿,-57,邵仲毅先生  49,"晨曦
行业：石化、粮油加工"
2017,262,￥ 130 亿,0,谭炳照家族先生  53,"敏捷
行业：房地产"
2017,262,￥ 130 亿,286,王振华、王晓松父子先生  55、先生  30,"新城实业
行业：房地产"
2017,262,￥ 130 亿,254,徐航先生  55,"迈瑞医疗
行业：医疗电子、房地产"
2017,262,￥ 130 亿,102,袁富根家族先生  67,"东山精密
行业：精密铸件"
2017,262,￥ 130 亿,176,张轩松先生  46,"永辉
行业：超市零售"
2017,279,￥ 125 亿,20,陈夏鑫家族先生  55,"西子联合控股
行业：电梯、锅炉、房地产"
2017,279,￥ 125 亿,159,程先锋先生  49,"亿帆鑫富
行业：医药"
2017,279,￥ 125 亿,3,邓伟先生  54,"亿阳
行业：通信、能源、投资"
2017,279,￥ 125 亿,-66,黄晓捷先生  39,"九鼎
行业：投资"
2017,279,￥ 125 亿,611,黄毅先生  54,"中升
行业：汽车销售"
2017,279,￥ 125 亿,-38,霍庆华家族先生  56,"庆华
行业：煤焦"
2017,279,￥ 125 亿,119,李卫国先生  52,"东方雨虹
行业：防水材料"
2017,279,￥ 125 亿,-84,李缜家族先生  53,"安徽国轩
行业：房地产、影视、电池、投资"
2017,279,￥ 125 亿,-121,邵根伙先生  52,"大北农
行业：饲料、种业"
2017,279,￥ 125 亿,-100,孙纪木、孙翔父子先生  61、先生  35,"新华冶金
行业：钢铁"
2017,279,￥ 125 亿,-92,吴志刚家族先生  82,"桃李面包
行业：食品"
2017,279,￥ 125 亿,269,肖文慧女士  60,"新华联
行业：矿业、房地产、投资"
2017,279,￥ 125 亿,809,杨贰珠先生  59,"碧桂园
行业：房地产"
2017,279,￥ 125 亿,-66,尹明善家族先生  79,"力帆
行业：摩托车、汽车、投资"
2017,279,￥ 125 亿,-38,虞松波先生  未知,"和润
行业：房地产、船舶制造及运输"
2017,279,￥ 125 亿,237,张道才家族先生  67,"三花控股
行业：工业设备、汽车零部件、房地产"
2017,279,￥ 125 亿,New ~,李革、赵宁夫妇先生  50、女士  51,"药明康德
行业：医药"
2017,295,￥ 120 亿,-54,陈荣家族先生  57,"上海中路
行业：投资、保龄球"
2017,295,￥ 120 亿,103,陈小英先生  41,"申通快递
行业：快递"
2017,295,￥ 120 亿,-180,陈卓林、陆倩芳夫妇先生  55、女士  56,"雅居乐
行业：房地产"
2017,295,￥ 120 亿,68,程雪女士  47,"海天味业
行业：食品"
2017,295,￥ 120 亿,139,高云峰先生  50,"大族激光
行业：激光设备"
