年份,排名,财富,排名变化,个人信息,企业信息
2006,56,￥ 40 亿,  ,颜立燕先生  未知,"达德投资
行业：房地产"
2006,56,￥ 40 亿,-4,杨澜女士  38,"阳光媒体投资
行业：传媒"
2006,56,￥ 40 亿,148,姚巨货家族先生  74,"美锦能源集团
行业：煤炭"
2006,67,￥ 39 亿,30,黄如论先生  55,"世纪金源
行业：房地产"
2006,68,￥ 38 亿,-20,缪寿良先生  51,"富源集团
行业：综合"
2006,69,￥ 37 亿,  ,张瑜平家族先生  55,"新宇亨得利
行业：钟表连锁"
2006,70,￥ 36 亿,27,李宁先生  43,"李宁公司
行业：体育用品"
2006,70,￥ 36 亿,161,修涞贵先生  51,"修正药业
行业：医药"
2006,70,￥ 36 亿,-4,杨休先生  45,"天地集团
行业：房地产"
2006,73,￥ 35 亿,158,陈惠南先生  57,"华尔润
行业：玻璃"
2006,73,￥ 35 亿,  ,高德康先生  54,"波司登
行业：羽绒服"
2006,73,￥ 35 亿,-30,高仕军先生  未知,"高力实业集团
行业：房地产"
2006,73,￥ 35 亿,279,李彬兰先生  44,"新一佳
行业：零售"
2006,73,￥ 35 亿,-7,李洪信先生  53,"太阳纸业
行业：纸制品"
2006,73,￥ 35 亿,-7,李彦宏先生  38,"百度
行业：搜索引擎"
2006,73,￥ 35 亿,-55,梁信军先生  38,"复星集团
行业：综合"
2006,73,￥ 35 亿,  ,魏东、姚娟先生  37、女士  34,"福记食品
行业：食品"
2006,73,￥ 35 亿,-37,周庆治先生  51,"南都集团
行业：房地产"
2006,82,￥ 34 亿,42,冯光成先生  55,"光宇集团
行业：玻璃"
2006,82,￥ 34 亿,  ,刘汉元、管亚梅夫妇先生  42、女士  未知,"通威集团
行业：饲料"
2006,82,￥ 34 亿,-48,沈文荣先生  60,"沙钢集团
行业：钢铁"
2006,85,￥ 33 亿,  ,陈泽民先生  63,"三全食品
行业：食品"
2006,85,￥ 33 亿,-49,刘志强、翟美卿夫妇先生  42、女士  42,"香江集团
行业：综合"
2006,85,￥ 33 亿,83,楼忠福先生  未知,"广厦集团
行业：建筑"
2006,85,￥ 33 亿,1,施文博先生  56,"恒安集团
行业：卫生用品"
2006,85,￥ 33 亿,  ,王伟贤先生  42,"盛高置地
行业：房地产"
2006,85,￥ 33 亿,  ,周成建先生  41,"美特斯邦威
行业：服装"
2006,85,￥ 33 亿,-21,朱保国家族先生  44,"健康元药业
行业：医药"
2006,92,￥ 32 亿,-49,戴皓先生  42,"中发实业
行业：房地产"
2006,92,￥ 32 亿,  ,俞建秋先生  41,"古杉集团
行业：能源"
2006,94,￥ 31 亿,-12,李振江先生  49,"神威药业
行业：医药"
2006,94,￥ 31 亿,-30,刘绍喜、刘绍生先生  43、先生  36,"宜华集团
行业：木制品"
2006,94,￥ 31 亿,19,吕向阳先生  43,"融捷投资管理集团
行业：投资"
2006,97,￥ 30 亿,43,成清波先生  44,"国泰恒生
行业：房产、金融"
2006,97,￥ 30 亿,-73,杜厦先生  59,"家世界
行业：零售"
2006,97,￥ 30 亿,  ,黄怒波先生  50,"中坤集团
行业：房产、旅游"
2006,97,￥ 30 亿,  ,李东军先生  48,"锦联集团
行业：物流"
2006,97,￥ 30 亿,  ,马建荣先生  41,"申洲针织
行业：服装"
2006,97,￥ 30 亿,16,荣海先生  49,"海星集团
行业：综合"
2006,97,￥ 30 亿,9,王传福先生  40,"比亚迪
行业：电池、汽车"
2006,97,￥ 30 亿,  ,王树生先生  52,"大田快递
行业：物流"
2006,97,￥ 30 亿,209,王水福先生  51,"西子联合控股
行业：电梯"
2006,97,￥ 30 亿,0,许连捷先生  53,"恒安集团
行业：卫生用品"
2006,97,￥ 30 亿,9,张雷先生  44,"当代集团
行业：房地产"
2006,108,￥ 28 亿,-48,戴志康先生  42,"证大集团
行业：房产、能源"
2006,108,￥ 28 亿,  ,高峰先生  35,"华冶钢铁集团
行业：钢材物流"
2006,108,￥ 28 亿,15,林友耀先生  未知,"宝华集团
行业：保险"
2006,108,￥ 28 亿,-56,沈雯先生  48,"紫江集团
行业：综合"
2006,108,￥ 28 亿,16,孙荫环先生  56,"亿达集团
行业：房地产"
2006,108,￥ 28 亿,  ,王勇先生  56,"西王糖业
行业：制糖"
2006,114,￥ 27 亿,  ,丁敏儿家族先生  50,"华鼎集团
行业：服装"
2006,114,￥ 27 亿,-48,钭正刚先生  53,"锦江集团
行业：综合"
2006,114,￥ 27 亿,  ,黄水寿先生  59,"大东南集团
行业：塑料制品"
2006,114,￥ 27 亿,  ,楼国强先生  49,"金田铜业
行业：铜加工"
2006,114,￥ 27 亿,10,郑坚江先生  45,"奥克斯集团
行业：电子产品"
2006,114,￥ 27 亿,-90,朱新礼先生  54,"汇源集团
行业：饮料"
2006,120,￥ 26 亿,  ,寿柏年先生  44,"绿城集团
行业：房地产"
2006,120,￥ 26 亿,98,王文京先生  42,"用友软件
行业：商用软件"
2006,120,￥ 26 亿,232,魏建军家族先生  42,"长城汽车
行业：汽车"
2006,123,￥ 25 亿,  ,丁立国、赵静夫妇先生  36、女士  36,"德龙钢铁
行业：钢铁"
2006,123,￥ 25 亿,  ,黄文仔先生  53,"宏宇集团
行业：房地产"
2006,123,￥ 25 亿,-37,李兴浩先生  42,"志高空调
行业：空调"
2006,123,￥ 25 亿,-57,倪召兴先生  50,"中融集团
行业：房产、能源"
2006,123,￥ 25 亿,  ,戚金兴先生  44,"滨江房产
行业：房地产"
2006,123,￥ 25 亿,-57,沈国军先生  44,"银泰集团
行业：房地产"
2006,123,￥ 25 亿,12,俞建伟先生  未知,"宝华集团
行业：保险"
2006,130,￥ 24 亿,-64,车建兴先生  40,"红星家具集团
行业：商业地产"
2006,130,￥ 24 亿,-64,陈华先生  40,"京基集团
行业：房地产"
2006,130,￥ 24 亿,-64,韩国龙家族先生  51,"冠城集团
行业：房地产"
2006,130,￥ 24 亿,10,杨绍鹏先生  50,"海丰国际航运集团
行业：物流"
2006,134,￥ 23 亿,-10,何金明先生  54,"人人乐
行业：零售"
2006,134,￥ 23 亿,  ,王伟先生  41,"裕昌隆工贸
行业：保险"
2006,134,￥ 23 亿,  ,张建华先生  未知,"福信集团
行业：金融、房产"
2006,137,￥ 22 亿,  ,李宝库先生  40,"坤和集团
行业：房地产"
2006,137,￥ 22 亿,3,梁稳根先生  50,"三一集团
行业：重型机械"
2006,137,￥ 22 亿,-71,梁希森先生  51,"希森集团
行业：房地产"
2006,137,￥ 22 亿,-77,米恩华先生  48,"华凌集团
行业：批发市场"
2006,137,￥ 22 亿,62,庞宝根先生  49,"宝业集团
行业：建筑"
2006,137,￥ 22 亿,  ,邱光和先生  55,"森马集团
行业：服装"
2006,137,￥ 22 亿,81,徐之伟先生  53,"隆力奇集团
行业：日化"
2006,137,￥ 22 亿,-85,叶祥尧先生  53,"长城电器
行业：电器"
2006,145,￥ 21 亿,-39,胡成中先生  45,"德力西集团
行业：工业电器"
2006,145,￥ 21 亿,-59,梁庆德家族先生  69,"格兰仕
行业：家电"
2006,145,￥ 21 亿,-89,刘长乐先生  55,"凤凰卫视
行业：传媒"
2006,145,￥ 21 亿,-89,欧亚平先生  44,"百仕达控股
行业：燃气、房产"
2006,145,￥ 21 亿,  ,宋德安先生  41,"德胜钢铁
行业：钢铁"
2006,145,￥ 21 亿,-79,张跃先生  46,"远大空调
行业：非电空调"
2006,145,￥ 21 亿,12,周耀庭、周海江先生  63、先生  39,"红豆集团
行业：服装"
2006,152,￥ 20 亿,66,陈建华先生  35,"恒力集团
行业：化纤"
2006,152,￥ 20 亿,  ,陈清渊家族先生  48,"银鹭集团
行业：饮料"
2006,152,￥ 20 亿,  ,陈早春先生  35,"前沿控股
行业：房地产"
2006,152,￥ 20 亿,52,段永平先生  45,"步步高
行业：投资"
2006,152,￥ 20 亿,154,冯立社家族先生  48,"金牛生物
行业：投资"
2006,152,￥ 20 亿,  ,冯校根先生  未知,"娃哈哈
行业：饮料"
2006,152,￥ 20 亿,  ,高纪凡先生  41,"天合光能
行业：太阳能"
2006,152,￥ 20 亿,52,高元坤先生  48,"力诺集团
行业：综合"
2006,152,￥ 20 亿,200,李勤夫先生  44,"茉织华
行业：纺织、地产"
2006,152,￥ 20 亿,-96,李书福先生  43,"吉利集团
行业：汽车"
2006,152,￥ 20 亿,-55,李永军兄弟先生  39,"喜之郎
行业：果冻"
2006,152,￥ 20 亿,  ,刘承玮先生  57,"官房集团
行业：房地产"
2006,152,￥ 20 亿,-28,陆克平先生  62,"江苏阳光
行业：纺织"
2006,152,￥ 20 亿,  ,宓春磊先生  30,"中瀛集团
行业：综合"
2006,152,￥ 20 亿,  ,秦志尚先生  58,"新科电子
行业：电子产品"
2006,152,￥ 20 亿,  ,史跃武先生  32,"振兴集团
行业：电解铝"
2006,152,￥ 20 亿,-116,孙宏斌先生  43,"顺驰
行业：房地产"
2006,152,￥ 20 亿,  ,孙寿宽先生  57,"嘉晨集团
行业：耐火材料"
2006,152,￥ 20 亿,79,王华先生  47,"金盛集团
行业：家具连锁"
2006,152,￥ 20 亿,-66,王树清先生  49,"西郊庄园
行业：房地产"
2006,152,￥ 20 亿,-86,王填先生  38,"步步高超市
行业：零售"
2006,152,￥ 20 亿,  ,吴扬先生  41,"欧美企业集团
行业：水处理"
2006,152,￥ 20 亿,  ,俞敏洪先生  44,"新东方
行业：教育"
2006,152,￥ 20 亿,-12,张文中先生  44,"物美商业
行业：零售"
2006,152,￥ 20 亿,  ,周传有先生  42,"中金投资
行业：房产、矿产"
2006,152,￥ 20 亿,79,周辞美先生  64,"华翔集团
行业：汽车配件"
2006,152,￥ 20 亿,-66,朱志平先生  44,"同方投资
行业：房地产"
2006,179,￥ 19.5 亿,-39,韩文臣先生  44,"宝业集团
行业：钢铁"
2006,180,￥ 19 亿,-132,蔡天真先生  45,"泰山石化
行业：石油贸易"
2006,180,￥ 19 亿,-12,陈伟峰先生  45,"瀛通集团
行业：房地产"
2006,180,￥ 19 亿,-94,顾云奎家族先生  69,行业：光缆
2006,180,￥ 19 亿,23,邝汇珍女士  51,"亚洲铝业
行业：铝型材"
2006,180,￥ 19 亿,-12,虞锋先生  43,"分众传媒
行业：传媒"
2006,185,￥ 18 亿,  ,陈索斌先生  42,"金王集团
行业：蜡烛制造"
2006,185,￥ 18 亿,19,吴栋材先生  70,"永钢集团
行业：钢铁"
2006,185,￥ 18 亿,-51,杨铿先生  44,"蓝光集团
行业：房地产"
2006,185,￥ 18 亿,-99,张朝阳先生  42,"搜狐
行业：门户网站"
2006,185,￥ 18 亿,121,郑元豹先生  48,"人民电器
行业：工业电器"
2006,190,￥ 17.5 亿,162,袁玉珠先生  53,"中阳钢铁
行业：钢铁"
2006,191,￥ 17 亿,  ,柯希平先生  46,"紫金矿业
行业：矿业"
2006,191,￥ 17 亿,-85,李松坚先生  43,"明园集团
行业：房地产"
2006,191,￥ 17 亿,-157,明金星先生  48,"大众食品
行业：肉制品"
2006,191,￥ 17 亿,  ,孙启玉先生  57,"万杰集团
行业：化纤、钢铁"
2006,191,￥ 17 亿,  ,吴岳明先生  40,"丰立集团
行业：钢铁"
2006,191,￥ 17 亿,  ,谢炳先生  54,"中国生物制药
行业：制药"
2006,191,￥ 17 亿,115,薛向东先生  47,"东华合创
行业：IT服务"
2006,191,￥ 17 亿,-23,张明园先生  44,"三新实业
行业：房地产"
2006,191,￥ 17 亿,13,郑胜涛先生  54,"神力集团
行业：机械制造"
2006,200,￥ 16.5 亿,  ,李兴先生  53,"澄星实业
行业：化工"
2006,200,￥ 16.5 亿,  ,盛军海家族先生  57,"罗蒙集团
行业：服装"
2006,200,￥ 16.5 亿,-94,王建沂先生  43,"富通集团
行业：光纤光缆"
2006,203,￥ 16 亿,-35,陈荣先生  46,"中路集团
行业：保龄球"
2006,203,￥ 16 亿,  ,冯海良、冯亚丽先生  46、女士  50,"海亮集团
行业：铜加工"
2006,203,￥ 16 亿,  ,何享健先生  64,"美的集团
行业：家电"
2006,203,￥ 16 亿,-35,胡葆森先生  56,"建业集团
行业：房地产"
2006,203,￥ 16 亿,103,黄少良家族先生  42,"旭飞集团
行业：房地产"
2006,203,￥ 16 亿,  ,吉为先生  49,"威胜仪表
行业：仪表"
2006,203,￥ 16 亿,15,蒋业华先生  43,"华宇集团
行业：房地产"
2006,203,￥ 16 亿,  ,李致强先生  未知,"万隆集团
行业：房地产"
2006,203,￥ 16 亿,  ,施建祥先生  42,"快鹿投资
行业：电线、房地产"
2006,203,￥ 16 亿,  ,王均金先生  38,"均瑶集团
行业：现代服务业"
2006,203,￥ 16 亿,  ,王尤山先生  58,"中脉科技
行业：健康产业"
2006,203,￥ 16 亿,  ,徐其明先生  43,"徐龙食品
行业：水产品"
2006,203,￥ 16 亿,  ,袁志敏、熊海涛夫妇先生  45、女士  42,"金发科技
行业：塑料"
2006,203,￥ 16 亿,15,张志东先生  34,"腾讯
行业：互联网"
2006,217,￥ 15.5 亿,-18,范伟先生  37,"复星集团
行业：综合"
2006,217,￥ 15.5 亿,-120,梁亮胜先生  55,"丝宝集团
行业：个人用品"
2006,217,￥ 15.5 亿,-104,任运良家族先生  53,"华丰集团
行业：房地产"
2006,217,￥ 15.5 亿,-18,汪群斌先生  37,"复星集团
行业：综合"
2006,221,￥ 15 亿,-53,陈润光先生  53,"光大集团
行业：房地产"
2006,221,￥ 15 亿,-54,崔根良先生  48,"亨通集团
行业：光纤光缆"
2006,221,￥ 15 亿,-97,邓伟先生  43,"亿阳集团
行业：综合"
2006,221,￥ 15 亿,-53,丁佐宏先生  44,"月星家具
行业：家具零售"
2006,221,￥ 15 亿,85,傅光明先生  52,"圣农实业
行业：养鸡"
2006,221,￥ 15 亿,-81,郭家学先生  40,"东盛药业
行业：医药"
2006,221,￥ 15 亿,  ,李德文先生  55,"金帝集团
行业：综合"
2006,221,￥ 15 亿,131,梁建章先生  37,"携程
行业：旅游服务"
2006,221,￥ 15 亿,-97,刘根山先生  49,"茂盛集团
行业：基建、房地产"
2006,221,￥ 15 亿,-108,刘汉先生  41,"汉龙集团
行业：综合"
2006,221,￥ 15 亿,-97,刘忠田先生  42,"忠旺集团
行业：铝型材"
2006,221,￥ 15 亿,  ,明德泉先生  47,"天寰营养集团
行业：营养食品"
2006,221,￥ 15 亿,  ,欧宗荣先生  42,"正荣集团
行业：房地产"
2006,221,￥ 15 亿,56,沈南鹏先生  39,"红杉资本
行业：投资"
2006,221,￥ 15 亿,  ,王中旺先生  34,"中旺集团
行业：方便面"
2006,221,￥ 15 亿,  ,吴炳新、吴思伟先生  68、先生  68,"三株药业
行业：医药"
2006,221,￥ 15 亿,-86,吴一坚先生  46,"金花集团
行业：房地产、医药"
2006,221,￥ 15 亿,10,郁国祥先生  36,"新恒德置业
行业：房地产"
2006,221,￥ 15 亿,-135,张大中先生  58,"大中电器
行业：家电零售"
2006,221,￥ 15 亿,  ,张松桥先生  42,"中渝实业
行业：综合"
2006,241,￥ 14.5 亿,-128,李伟杰先生  未知,"渔阳集团
行业：客运、房地产"
2006,242,￥ 14 亿,  ,蔡清楚先生  60,"天时达
行业：通讯终端"
2006,242,￥ 14 亿,35,蔡晓红先生  未知,"宝华集团
行业：保险"
2006,242,￥ 14 亿,  ,戴伟先生  46,"汉思能源
行业：石油贸易"
2006,242,￥ 14 亿,  ,刘锦兰先生  56,"兴达钢帘线
行业：轮胎钢帘线"
2006,242,￥ 14 亿,  ,刘文丰先生  43,"文丰钢铁
行业：钢铁"
2006,242,￥ 14 亿,51,南存辉先生  43,"正泰集团
行业：工业电器"
2006,242,￥ 14 亿,-102,尹明善先生  68,"力帆集团
行业：摩托车"
2006,242,￥ 14 亿,-74,朱骏先生  39,"第九城市
行业：在线游戏"
2006,250,￥ 13.5 亿,  ,叶华能先生  55,"宝丽华
行业：新能源"
2006,251,￥ 13 亿,101,陈金凤先生  43,"苏宁电器
行业：家电零售"
2006,251,￥ 13 亿,  ,陈维平先生  45,"麦达斯控股
行业：铝合金"
2006,251,￥ 13 亿,-33,高天乐先生  43,"天正集团
行业：电器、地产"
2006,251,￥ 13 亿,  ,高云峰先生  39,"大族激光
行业：激光设备"
2006,251,￥ 13 亿,  ,姜俊平先生  未知,"巴龙集团
行业：服装"
2006,251,￥ 13 亿,-20,李晓林先生  53,"林达集团
行业：房地产"
2006,251,￥ 13 亿,  ,梁广义家族先生  50,"天健实业
行业：家具、房地产"
2006,251,￥ 13 亿,  ,缪汉根先生  41,"盛虹印染
行业：纺织、印染"
2006,251,￥ 13 亿,-20,缪双大兄弟先生  55,"双良集团
行业：中央空调"
2006,251,￥ 13 亿,  ,潘石屹、张欣夫妇先生  43、女士  41,"SOHO中国
行业：房地产"
2006,251,￥ 13 亿,  ,盘继顶先生  未知,"国泰恒生
行业：房地产、金融"
2006,251,￥ 13 亿,-146,荣克敏先生  62,"金迪生物科技
行业：废水处理"
2006,251,￥ 13 亿,  ,施健、司晓东先生  50、先生  47,"上海置业
行业：房地产"
2006,251,￥ 13 亿,  ,吴少勋先生  50,"劲牌酒业
行业：保健酒"
2006,251,￥ 13 亿,-145,夏朝嘉先生  57,"禾嘉集团
行业：综合"
2006,251,￥ 13 亿,  ,徐传化、徐冠巨先生  71、先生  45,"传化集团
行业：聚氨酯"
2006,251,￥ 13 亿,-165,徐茂根先生  52,"远东化纤
行业：纤维"
2006,251,￥ 13 亿,-47,袁柏仁先生  41,"纵横轻纺
行业：纺织"
2006,251,￥ 13 亿,  ,张思民先生  44,"海王集团
行业：医药"
2006,251,￥ 13 亿,  ,张轩松先生  35,"永辉集团
行业：超市"
2006,251,￥ 13 亿,  ,郑和平先生  55,"得利斯
行业：低温肉"
2006,251,￥ 13 亿,  ,周国辉先生  41,"怡亚通供应链
行业：供应链管理"
2006,251,￥ 13 亿,-94,左宗申先生  53,"宗申集团
行业：摩托车"
2006,274,￥ 12.5 亿,-134,安治富先生  60,"富临实业
行业：房地产"
2006,274,￥ 12.5 亿,-56,陈丽芬先生  47,"江苏阳光
行业：纺织、投资"
2006,274,￥ 12.5 亿,-117,陈妙林先生  54,"开元旅业
行业：房地产"
2006,274,￥ 12.5 亿,  ,林宗岐先生  73,"中恒实业
行业：化纤、纺织"
2006,274,￥ 12.5 亿,  ,马西波先生  47,"前进钢铁
行业：钢铁"
2006,274,￥ 12.5 亿,-106,吴海军先生  40,"新天下集团
行业：电脑"
2006,274,￥ 12.5 亿,-106,昝圣达先生  43,"综艺集团
行业：高科技产品"
2006,281,￥ 12 亿,-157,董德福先生  34,"德信无线
行业：手机设计"
2006,281,￥ 12 亿,-233,韩敬远先生  50,"中国东方集团
行业：钢铁"
2006,281,￥ 12 亿,  ,郝续宽先生  48,"维信集团
行业：羊绒制品"
2006,281,￥ 12 亿,  ,黄鸣先生  48,"皇明集团
行业：太阳能产品"
2006,281,￥ 12 亿,-113,姜照柏兄弟先生  43,"鹏欣集团
行业：房地产"
2006,281,￥ 12 亿,  ,李晓华先生  44,"华达集团
行业：房地产"
2006,281,￥ 12 亿,  ,林秀成先生  51,"三安钢铁
行业：钢铁"
2006,281,￥ 12 亿,-146,刘小明先生  52,"大成生化
行业：生化产品"
2006,281,￥ 12 亿,  ,刘益谦先生  43,"新理益
行业：投资"
2006,281,￥ 12 亿,-63,卢楚其先生  56,"万和集团
行业：白色家电"
2006,281,￥ 12 亿,  ,茅永红先生  52,"百步亭
行业：房地产"
2006,281,￥ 12 亿,  ,莫天全先生  42,"搜房网
行业：网络信息"
2006,281,￥ 12 亿,-113,綦建虹先生  未知,"宾利北京
行业：汽车销售"
2006,281,￥ 12 亿,-141,施锦秀先生  49,"锦秀集团
行业：综合"
2006,281,￥ 12 亿,71,苏增福先生  66,"苏泊尔集团
行业：厨具"
2006,281,￥ 12 亿,  ,孙少锋先生  41,"中国绿色食品
行业：农业"
2006,281,￥ 12 亿,  ,王桂波先生  42,"新郎希努尔
行业：服装"
2006,281,￥ 12 亿,  ,王久方先生  43,"宁波荣安集团
行业：房产"
2006,281,￥ 12 亿,  ,王苗通先生  49,"华通控股
行业：汽车塑料"
2006,281,￥ 12 亿,-113,王伟先生  35,"太合控股
行业：房地产"
2006,281,￥ 12 亿,  ,徐连国、徐连宽先生  44、先生  41,"江苏中大
行业：烤漆房、汽车"
2006,281,￥ 12 亿,-113,徐万茂先生  61,"华茂集团
行业：文具、教育"
2006,281,￥ 12 亿,25,杨国强先生  50,"碧桂园
行业：房地产"
2006,281,￥ 12 亿,-63,俞国生先生  38,"野风集团
行业：房地产、服装"
2006,281,￥ 12 亿,-4,赵华山先生  50,"华宇集团
行业：房地产、零售"
2006,306,￥ 11 亿,-138,陈健先生  44,"聚友集团
行业：网络、医疗"
2006,306,￥ 11 亿,-75,陈志樟先生  40,"五洋建设集团
行业：房地产"
2006,306,￥ 11 亿,46,成雪刚先生  未知,"家饰佳集团
行业：商业地产"
2006,306,￥ 11 亿,-149,霍东龄先生  50,"京信通信
行业：通信设备"
2006,306,￥ 11 亿,  ,蒋锡培先生  43,"远东集团
行业：电线、电缆"
2006,306,￥ 11 亿,-138,蓝伟光先生  42,"新达科技
行业：膜技术"
2006,306,￥ 11 亿,-149,李建宏先生  41,"宏景集团
行业：通讯、旅游"
2006,306,￥ 11 亿,  ,李向前先生  38,"比克电池
行业：电池"
2006,306,￥ 11 亿,  ,楼永良先生  52,"中天建设
行业：建筑"
2006,306,￥ 11 亿,-138,陆汉振先生  51,"浙江金轮集团
行业：轮胎、橡胶"
2006,306,￥ 11 亿,-149,孙甚林先生  55,"南方集团
行业：房地产"
2006,306,￥ 11 亿,-75,涂辉龙先生  47,"海雅集团
行业：零售"
2006,306,￥ 11 亿,  ,王学利先生  46,"德利得
行业：物流"
2006,306,￥ 11 亿,  ,姚原、姚涌先生  50、先生  49,"上海铭源
行业：房地产、食品"
2006,306,￥ 11 亿,  ,周永恒先生  43,"青岛变压器集团
行业：变压器"
2006,306,￥ 11 亿,  ,朱文臣先生  未知,"辅仁药业
行业：医药、白酒"
2006,322,￥ 10.5 亿,  ,杨敏先生  23,"罕王实业集团
行业：矿业、商业"
2006,322,￥ 10.5 亿,-165,郑跃文先生  44,"科瑞集团
行业：综合"
2006,324,￥ 10 亿,  ,陈忠孝先生  53,"常平集团
行业：能源"
