年份,排名,财富,排名变化,个人信息,企业信息
2020,50,￥ 700 亿,-13,王玉锁、赵宝菊夫妇先生  56、女士  55,"新奥
行业：天然气、能源化工"
2020,54,￥ 690 亿,-15,李华先生  54,"卓越
行业：房地产"
2020,54,￥ 690 亿,3,朱保国家族先生  58,"健康元
行业：医药"
2020,56,￥ 670 亿,-5,纪海鹏家族先生  53,"龙光地产
行业：房地产"
2020,57,￥ 650 亿,37,程雪女士  50,"海天味业
行业：食品"
2020,57,￥ 650 亿,15,李水荣先生  64,"荣盛控股
行业：化纤"
2020,59,￥ 640 亿,-8,蔡奎家族先生  59,"龙湖
行业：房地产"
2020,59,￥ 640 亿,New ~,陈志平先生  44,"思摩尔
行业：电子烟"
2020,59,￥ 640 亿,-21,谢炳家族先生  68,"中生制药
行业：医药"
2020,59,￥ 640 亿,-25,郑淑良家族先生  74,"魏桥创业
行业：铝业、纺织"
2020,63,￥ 630 亿,-16,陈东升家族先生  63,"泰康
行业：保险"
2020,63,￥ 630 亿,-4,刘汉元、管亚梅夫妇先生  56、女士  未知,"通威
行业：农业、新能源"
2020,63,￥ 630 亿,8,王文京先生  56,"用友
行业：软件与信息服务"
2020,66,￥ 620 亿,-36,卢志强家族先生  68,"泛海
行业：金融、房地产"
2020,66,￥ 620 亿,125,汪立平家族先生  54,"恒立液压
行业：高压油缸"
2020,68,￥ 600 亿,New ~,李小冬先生  42,"Sea
行业：网络游戏、电商"
2020,68,￥ 600 亿,85,其实家族先生  50,"东方财富
行业：信息服务"
2020,68,￥ 600 亿,32,张刚家族先生  39,"信发铝电
行业：电解铝、氧化铝"
2020,71,￥ 580 亿,29,黄楚龙先生  61,"星河
行业：房地产、投资"
2020,72,￥ 570 亿,-27,郭广昌先生  53,"复星
行业：投资"
2020,72,￥ 570 亿,68,林斌先生  52,"小米
行业：智能硬件与技术"
2020,74,￥ 560 亿,-23,沈国军家族先生  58,"银泰
行业：零售、房地产、物流"
2020,75,￥ 550 亿,94,黄世霖先生  53,"宁德时代
行业：锂电池"
2020,75,￥ 550 亿,-35,许世辉家族先生  63,"达利食品
行业：食品"
2020,75,￥ 550 亿,87,虞仁荣先生  54,"韦尔股份
行业：半导体"
2020,75,￥ 550 亿,New ~,冷友斌先生  51,"中国飞鹤
行业：乳业"
2020,78,￥ 540 亿,3,梁稳根先生  64,"三一
行业：重型机械"
2020,79,￥ 530 亿,17,陈发树先生  59,"新华都
行业：医药、零售、投资"
2020,79,￥ 530 亿,-30,陈丽华女士  79,"富华
行业：房地产、紫檀博物馆"
2020,81,￥ 520 亿,65,安康家族先生  71,"华兰生物
行业：生物制药"
2020,81,￥ 520 亿,36,曾芳勤女士  55,"领益智造
行业：消费电子精密件"
2020,83,￥ 510 亿,13,王传福先生  54,"比亚迪
行业：汽车、充电电池"
2020,84,￥ 500 亿,-19,杜双华先生  55,"日照钢铁
行业：钢铁"
2020,84,￥ 500 亿,7,赖梅松先生  50,"中通
行业：物流"
2020,84,￥ 500 亿,2,吕向阳、张长虹夫妇先生  57、女士  59,"融捷投资
行业：投资"
2020,87,￥ 490 亿,13,李革、赵宁夫妇先生  53、女士  54,"药明康德
行业：医药"
2020,88,￥ 485 亿,-33,王文学先生  53,"华夏幸福
行业：房地产"
2020,89,￥ 480 亿,1,岑均达先生  未知,"恒瑞、翰森
行业：医药"
2020,90,￥ 475 亿,93,李振国、李喜燕夫妇先生  52、女士  52,"隆基
行业：硅材料"
2020,91,￥ 470 亿,-35,汪滔先生  40,"大疆
行业：无人飞机"
2020,91,￥ 470 亿,-29,徐镜人先生  76,"扬子江药业
行业：医药"
2020,93,￥ 465 亿,102,姜滨、胡双美夫妇先生  54、女士  54,"歌尔股份
行业：声学及多媒体产品"
2020,94,￥ 460 亿,181,赵燕家族女士  53,"华熙国际
行业：生物医药、房地产"
2020,95,￥ 455 亿,17,朱孟依家族先生  61,"合生创展
行业：房地产、投资"
2020,96,￥ 450 亿,28,何小鹏先生  43,"小鹏汽车
行业：新能源汽车"
2020,96,￥ 450 亿,37,李贤义家族先生  68,"信义玻璃
行业：玻璃"
2020,96,￥ 450 亿,New ~,阮立平先生  56,"公牛
行业：插座"
2020,96,￥ 450 亿,New ~,阮学平先生  48,"公牛
行业：插座"
2020,96,￥ 450 亿,-10,魏建军、韩雪娟夫妇先生  56、女士  54,"长城
行业：汽车制造"
2020,101,￥ 445 亿,-20,丁世忠先生  50,"安踏
行业：体育用品"
2020,102,￥ 440 亿,-37,陈天桥、雒芊芊夫妇先生  47、女士  未知,"盛大
行业：投资"
2020,102,￥ 440 亿,-26,鲁伟鼎家族先生  49,"万向
行业：汽车制造业、房地产、农业"
2020,102,￥ 440 亿,-30,史玉柱、史静父女先生  58、女士  未知,"巨人
行业：金融、在线游戏、投资"
2020,102,￥ 440 亿,-21,张茵家族女士  63,"玖龙纸业
行业：环保造纸"
2020,106,￥ 435 亿,-20,丁世家先生  56,"安踏
行业：体育用品"
2020,106,￥ 435 亿,123,杜江涛、郝虹夫妇先生  51、女士  未知,"君正
行业：能源化工"
2020,106,￥ 435 亿,9,王振华、王晓松父子先生  58、先生  33,"新城
行业：房地产"
2020,106,￥ 435 亿,-30,姚良松先生  56,"欧派家居
行业：橱柜"
2020,110,￥ 430 亿,-46,张宏伟先生  66,"东方
行业：能源、零售"
2020,111,￥ 420 亿,209,黄立家族先生  57,"高德电气
行业：电子制造"
2020,111,￥ 420 亿,-32,孙寿宽先生  71,"嘉晨
行业：钢铁、耐火材料、煤化工"
2020,113,￥ 410 亿,-13,陈金霞女士  52,"涌金投资
行业：医药、投资"
2020,113,￥ 410 亿,111,林建华、张虹夫妇先生  58、女士  60,"福斯特
行业：光伏材料"
2020,115,￥ 400 亿,-45,方威先生  47,"方大
行业：碳素、钢铁、煤焦"
2020,115,￥ 400 亿,-50,刘益谦家族先生  57,"新理益
行业：投资"
2020,115,￥ 400 亿,-61,聂腾云、陈立英夫妇先生  44、女士  45,"韵达
行业：物流"
2020,115,￥ 400 亿,-56,张帆先生  55,"汇顶科技
行业：人机交互"
2020,119,￥ 390 亿,11,杜伟民先生  57,"康泰生物
行业：生物制品"
2020,120,￥ 380 亿,-48,车建兴先生  54,"红星美凯龙
行业：家具连锁"
2020,120,￥ 380 亿,63,黄毅先生  57,"中升
行业：汽车销售"
2020,120,￥ 380 亿,1028,李建全家族先生  63,"稳健医疗
行业：医疗用品"
2020,123,￥ 375 亿,-10,于泳先生  未知,"鸿商产业
行业：钼矿"
2020,124,￥ 370 亿,151,刘金成、骆锦红夫妇先生  56、女士  53,"亿纬锂能
行业：锂电池"
2020,124,￥ 370 亿,0,张志祥先生  53,"建龙
行业：钢铁、矿业、船运"
2020,126,￥ 365 亿,23,姜照柏先生  57,"鹏欣
行业：乳业、房地产、投资"
2020,126,￥ 365 亿,-6,沈文荣先生  74,"沙钢
行业：钢铁"
2020,126,￥ 365 亿,-47,童锦泉先生  65,"长峰房地产
行业：房地产"
2020,126,￥ 365 亿,113,王振东先生  44,"中公教育
行业：教育"
2020,130,￥ 360 亿,-17,胡凯军先生  58,"远大
行业：医药"
2020,130,￥ 360 亿,-49,欧宗荣家族先生  56,"正荣
行业：房地产"
2020,130,￥ 360 亿,-30,沈南鹏先生  53,"红杉
行业：投资"
2020,130,￥ 360 亿,3,吴光明、吴群父子先生  58、先生  32,"鱼跃医疗
行业：医疗设备"
2020,134,￥ 355 亿,338,穆荣均先生  40,"美团
行业：生活服务"
2020,134,￥ 355 亿,-48,张峻、陶美萦夫妇先生  未知、女士  未知,"富德
行业：金融、房地产"
2020,136,￥ 350 亿,-45,陈红天家族先生  61,"祥祺
行业：投资、房地产"
2020,136,￥ 350 亿,13,董伟先生  49,"恒瑞
行业：医药"
2020,136,￥ 350 亿,78,汪林朋先生  51,"居然之家
行业：家居建材"
2020,139,￥ 345 亿,100,邓文、唐璐夫妇先生  52、女士  50,"天味食品
行业：食品"
2020,139,￥ 345 亿,152,李晓明家族先生  62,"恩捷股份
行业：包装盒生产"
2020,141,￥ 340 亿,-43,赵涛家族先生  54,"步长
行业：医药"
2020,141,￥ 340 亿,-17,赵伟国先生  53,"健坤投资
行业：投资"
2020,141,￥ 340 亿,-79,周鸿祎先生  50,"三六零安全科技
行业：网络信息服务"
2020,141,￥ 340 亿,-66,周建平家族先生  59,"海澜
行业：服装、投资"
2020,145,￥ 330 亿,121,潘来灿先生  未知,"海天味业
行业：食品"
2020,145,￥ 330 亿,New ~,叶刚先生  39,"Sea
行业：网络游戏、电商"
2020,145,￥ 330 亿,New ~,袁莉萍先生  49,"康泰生物
行业：生物制品"
2020,148,￥ 325 亿,91,易峥先生  50,"同花顺
行业：软件"
2020,149,￥ 320 亿,80,黄联禧、左笑萍夫妇先生  57、女士  47,"联塑
行业：塑料管道及管件"
2020,149,￥ 320 亿,-3,黄伟、李萍夫妇先生  61、女士  未知,"新湖
行业：房地产、金融"
2020,149,￥ 320 亿,-51,李文斌家族先生  45,"俊发
行业：房地产"
2020,149,￥ 320 亿,-9,梁庆德家族先生  83,"格兰仕
行业：家电"
2020,149,￥ 320 亿,-25,林印孙先生  56,"正邦
行业：饲料、养殖"
2020,149,￥ 320 亿,-49,缪寿良先生  65,"富源
行业：房地产、水电、新能源"
2020,155,￥ 315 亿,28,池宇峰先生  49,"完美世界
行业：网游、影视娱乐"
2020,155,￥ 315 亿,-2,江南春先生  47,"分众传媒
行业：数字新媒体、投资"
2020,155,￥ 315 亿,23,叶澄海、廖清清夫妇先生  77、女士  71,"信立泰
行业：医药"
2020,155,￥ 315 亿,7,朱林瑶女士  50,"华宝国际
行业：投资、香精香料"
2020,159,￥ 310 亿,-39,陈华、陈家荣父子先生  54、先生  未知,"京基
行业：房地产"
2020,160,￥ 305 亿,411,彭蕾先生  49,"阿里系
行业：电子商务 、金融科技"
2020,161,￥ 300 亿,114,董凡先生  50,"健帆生物
行业：生物材料和医疗设备"
2020,161,￥ 300 亿,114,汪俊林先生  58,"郎酒
行业：房地产、白酒"
2020,161,￥ 300 亿,412,邬建树先生  56,"拓普
行业：汽车零部件制造"
2020,161,￥ 300 亿,-96,张劲先生  49,"雪松控股
行业：大宗商品供应链、金融"
2020,161,￥ 300 亿,-61,朱鼎健家族先生  46,"观澜湖
行业：房地产"
2020,166,￥ 295 亿,143,黄敏利、许慧卿夫妇先生  55、女士  56,"敏华控股
行业：休闲沙发"
2020,166,￥ 295 亿,-26,吴志刚家族先生  85,"桃李面包
行业：食品"
2020,168,￥ 290 亿,40,蔡东晨先生  67,"石药
行业：医药"
2020,168,￥ 290 亿,-6,李义海、李鑫父子先生  57、先生  未知,"济民可信
行业：医药"
2020,168,￥ 290 亿,46,刘炽平先生  47,"腾讯
行业：互联网服务"
2020,168,￥ 290 亿,-19,潘政民、吴春媛夫妇先生  53、女士  未知,"瑞声科技
行业：消费电子精密件"
2020,168,￥ 290 亿,76,叶国富、杨云云夫妇先生  43、先生  43,"名创优品
行业：新零售"
2020,173,￥ 285 亿,New ~,甘忠如先生  72,"甘李药业
行业：生物制药"
2020,173,￥ 285 亿,71,顾江生家族先生  47,"顾家家居
行业：家具"
2020,173,￥ 285 亿,163,李卫国先生  55,"东方雨虹
行业：防水材料"
2020,173,￥ 285 亿,-27,林秀成、林志强父子先生  65、先生  46,"三安
行业：LED"
2020,173,￥ 285 亿,118,许树根先生  55,"鼎力
行业：机械制造"
2020,178,￥ 280 亿,-84,冯海良先生  60,"海亮
行业：铜加工、投资"
2020,178,￥ 280 亿,-6,傅利泉、陈爱玲夫妇先生  53、女士  53,"大华技术
行业：软件、电子通讯产品"
2020,178,￥ 280 亿,638,洪杰先生  53,"三棵树
行业：涂料"
2020,178,￥ 280 亿,-29,黄光裕家族先生  51,"国美
行业：零售、房地产"
2020,178,￥ 280 亿,266,赖建平先生  未知,"海天味业
行业：食品"
2020,178,￥ 280 亿,-45,李锂、李坦夫妇先生  56、女士  56,"海普瑞
行业：医药"
2020,178,￥ 280 亿,36,王长田、杜英莲夫妇先生  55、女士  未知,"光线传媒
行业：影视娱乐"
2020,178,￥ 280 亿,-25,张磊先生  48,"高瓴资本
行业：投资"
2020,186,￥ 275 亿,134,薛华先生  50,"海大
行业：饲料"
2020,186,￥ 275 亿,-26,喻会蛟、张小娟夫妇先生  54、女士  51,"圆通速递
行业：物流"
2020,188,￥ 270 亿,3,柯尊洪家族先生  66,"康弘药业
行业：制药"
2020,188,￥ 270 亿,-48,林定强家族先生  54,"金辉
行业：房地产"
2020,188,￥ 270 亿,-68,缪汉根、朱红梅夫妇先生  55、女士  57,"盛虹
行业：印染、化纤、房地产"
2020,188,￥ 270 亿,-88,宋作文家族先生  73,"南山
行业：铝业、纺织、房地产"
2020,188,￥ 270 亿,-88,孙广信先生  58,"广汇
行业：汽车销售、能源、房地产"
2020,188,￥ 270 亿,314,张学政先生  45,"闻泰科技
行业：软件"
2020,188,￥ 270 亿,121,周晓萍家族女士  59,"星宇股份
行业：汽车灯具"
2020,195,￥ 265 亿,-71,耿建明、杨小青夫妇先生  58、女士  未知,"荣盛
行业：房地产"
2020,195,￥ 265 亿,141,张道才家族先生  70,"三花控股
行业：工业设备、汽车零部件、房地产"
2020,197,￥ 260 亿,-82,黄如论家族先生  69,"世纪金源
行业：房地产"
2020,197,￥ 260 亿,173,孔健岷先生  51,"合景泰富
行业：房地产"
2020,197,￥ 260 亿,173,李春安先生  52,"隆基
行业：硅材料"
2020,197,￥ 260 亿,173,阮洪良家族先生  59,"福莱特
行业：玻璃"
2020,197,￥ 260 亿,69,田明先生  67,"美亚光电
行业：专用设备制造业"
2020,197,￥ 260 亿,247,吴冠江、刘铁鹰夫妇先生  52、先生  未知,"智飞生物
行业：疫苗"
2020,197,￥ 260 亿,32,宿华先生  38,"快手科技
行业：传媒娱乐"
2020,197,￥ 260 亿,New ~,徐波先生  43,"多益网络
行业：网络游戏"
2020,197,￥ 260 亿,-25,俞敏洪先生  58,"新东方
行业：教育"
2020,206,￥ 255 亿,-23,季琦先生  54,"华住
行业：连锁酒店"
2020,206,￥ 255 亿,18,李丐腾家族先生  48,"飞科电器
行业：小家电"
2020,206,￥ 255 亿,221,李平先生  52,"宁德时代
行业：锂电池"
2020,206,￥ 255 亿,33,孙怀庆、王晓蒲夫妇先生  51、女士  52,"丸美
行业：化妆品"
2020,210,￥ 250 亿,-87,高德康家族先生  68,"波司登
行业：服装"
2020,210,￥ 250 亿,-32,黄朝阳先生  54,"中骏
行业：房地产、变压器"
2020,210,￥ 250 亿,-77,林宏修家族先生  69,"融侨
行业：房地产"
2020,210,￥ 250 亿,-86,肖建华家族先生  49,"明天
行业：投资"
2020,210,￥ 250 亿,New ~,阳萌、贺丽夫妇先生  38、先生  36,"安克
行业：电子设备制造"
2020,215,￥ 245 亿,29,齐向东先生  55,"奇安信
行业：网络安全"
2020,215,￥ 245 亿,-37,苏素玉家族先生  72,"联美
行业：房地产、投资"
2020,215,￥ 245 亿,-62,修涞贵、李艳华夫妇先生  65、女士  62,"修正药业
行业：医药"
2020,218,￥ 240 亿,New ~,李想先生  39,"理想汽车
行业：新能源汽车"
2020,218,￥ 240 亿,26,米恩华先生  62,"华凌工贸
行业：地产、畜牧"
2020,218,￥ 240 亿,102,谢菊华、唐咏群母子先生  69、先生  45,"健友股份
行业：原料药"
2020,221,￥ 235 亿,-91,钭正刚、尉雪凤夫妇先生  67、女士  未知,"锦江
行业：能源、化工"
2020,221,￥ 235 亿,427,李斌先生  46,"蔚来、易车
行业：电动车"
2020,221,￥ 235 亿,3,南存辉先生  57,"正泰
行业：工业电器、投资"
2020,221,￥ 235 亿,-68,潘石屹、张欣夫妇先生  57、女士  55,"SOHO中国
行业：房地产"
2020,221,￥ 235 亿,99,王华君、吴兰兰夫妇先生  50、女士  46,"裕同包装
行业：包装"
2020,221,￥ 235 亿,-88,张力、张量父子先生  67、先生  38,"富力地产
行业：房地产、矿业"
2020,227,￥ 230 亿,109,李国强先生  56,"中升
行业：汽车销售"
2020,227,￥ 230 亿,64,李力先生  55,"爱尔眼科
行业：医疗"
2020,227,￥ 230 亿,-65,史贵禄家族先生  55,"荣民
行业：房地产"
2020,227,￥ 230 亿,93,涂辉龙先生  61,"海雅
行业：商业、文旅"
2020,227,￥ 230 亿,-65,魏少军家族先生  57,"隆基泰和
行业：房地产、新能源"
2020,227,￥ 230 亿,17,虞锋家族先生  57,"云锋基金
行业：投资"
2020,233,￥ 225 亿,-19,岑钊雄、李一萍夫妇先生  50、女士  未知,"时代地产
行业：房地产"
2020,233,￥ 225 亿,33,胡柏藩先生  58,"新和成
行业：医药"
2020,235,￥ 220 亿,-63,黄文仔先生  67,"星河湾
行业：房地产、投资"
2020,235,￥ 220 亿,-75,李仲初家族先生  57,"石基
行业：软件与信息服务"
2020,235,￥ 220 亿,431,宋飞家族先生  54,"艾迪精密
行业：机械制造"
2020,235,￥ 220 亿,116,叶小平先生  57,"泰格医药
行业：医药"
2020,235,￥ 220 亿,391,尤小平家族先生  62,"华峰
行业：化工、铝业、投资"
2020,235,￥ 220 亿,-82,周泽荣先生  66,"侨鑫
行业：房地产、投资"
2020,241,￥ 215 亿,231,洪浩先生  64,"凯莱英
行业：医药"
2020,241,￥ 215 亿,17,黄红云家族先生  54,"金科
行业：房地产"
2020,241,￥ 215 亿,-17,黄巧灵家族先生  62,"宋城
行业：旅游、房地产"
2020,241,￥ 215 亿,-72,解直锟家族先生  59,"中植
行业：投资"
2020,241,￥ 215 亿,-101,李兆廷、李青夫妇先生  55、女士  未知,"东旭
行业：光电显示、光伏"
2020,241,￥ 215 亿,-27,梁允超先生  51,"汤臣倍健
行业：保健品"
2020,241,￥ 215 亿,-79,罗立国家族先生  64,"合盛
行业：化工"
2020,241,￥ 215 亿,17,蒲忠杰、张月娥夫妇先生  57、女士  57,"乐普
行业：医疗设备"
2020,241,￥ 215 亿,3,王希成家族先生  72,"玲珑轮胎
行业：轮胎"
2020,241,￥ 215 亿,68,项光达先生  62,"青山控股
行业：钢铁"
2020,251,￥ 210 亿,New ~,陈天石先生  35,"寒武纪
行业：人工智能芯片"
2020,251,￥ 210 亿,New ~,程一笑先生  35,"快手科技
行业：传媒娱乐"
2020,251,￥ 210 亿,-111,崔根良、崔巍父子先生  62、先生  35,"亨通
行业：电缆、热能电力、投资"
2020,251,￥ 210 亿,-56,蒋业华先生  57,"华宇
行业：房地产"
2020,251,￥ 210 亿,-7,陆昂女士  57,"嘉德
行业：投资、拍卖"
2020,251,￥ 210 亿,85,王苗通、王一峰父子先生  63、先生  36,"世纪华通
行业：游戏"
2020,251,￥ 210 亿,-27,吴向东先生  50,"华泽
行业：酒业、投资"
2020,251,￥ 210 亿,221,吴以岭家族先生  71,"以岭
行业：医药"
2020,251,￥ 210 亿,-56,易如波先生  44,"中昂
行业：房地产"
2020,251,￥ 210 亿,-56,赵长鹏先生  43,"币安
行业：区块链"
2020,261,￥ 205 亿,211,陈学利先生  69,"威高
行业：医疗器械"
2020,261,￥ 205 亿,-32,李留法家族先生  61,"天瑞
行业：水泥、铝业"
2020,261,￥ 205 亿,211,汪建先生  66,"华大基因
行业：医疗大数据、基因检测"
2020,261,￥ 205 亿,New ~,翁先定先生  59,"新产业
行业：体外诊断仪器及试剂"
2020,261,￥ 205 亿,166,吴绪顺家族先生  72,"三七互娱
行业：网络游戏"
2020,261,￥ 205 亿,-83,徐宇先生  48,"赫基国际
行业：服装"
2020,267,￥ 200 亿,-84,陈志列、王蓉夫妇先生  57、女士  未知,"研祥
行业：特种计算机"
2020,267,￥ 200 亿,-167,杜厦家族先生  73,"太平洋联盟
行业：投资、高尔夫"
2020,267,￥ 200 亿,24,葛卫东先生  51,"混沌投资
行业：投资"
2020,267,￥ 200 亿,-89,黄茂如、张静夫妇先生  55、女士  未知,"茂业
行业：房地产"
2020,267,￥ 200 亿,359,李卫伟先生  43,"三七互娱
行业：网络游戏"
2020,267,￥ 200 亿,103,梁丰、邵晓梅夫妇先生  52、女士  未知,"璞泰来
行业：锂电池材料"
2020,267,￥ 200 亿,-76,马秀慧家族先生  49,"欧普照明
行业：节能灯"
2020,267,￥ 200 亿,235,张松桥先生  56,"中渝实业
行业：房地产"
2020,275,￥ 195 亿,-67,茅理翔家族先生  79,"方太厨具
行业：厨具"
2020,275,￥ 195 亿,152,邵根伙先生  55,"大北农
行业：饲料、种业"
2020,277,￥ 190 亿,-82,程维先生  37,"滴滴出行
行业：生活服务平台"
2020,277,￥ 190 亿,225,顾伟先生  55,"兆驰股份
行业：数码"
2020,277,￥ 190 亿,167,何朝曦先生  46,"深信服
行业：解决方案"
2020,277,￥ 190 亿,731,胡葆森家族先生  70,"建业
行业：房地产"
2020,277,￥ 190 亿,254,靳保芳家族先生  68,"晶澳科技
行业：光伏"
2020,277,￥ 190 亿,121,李洪信先生  67,"太阳纸业
行业：造纸"
2020,277,￥ 190 亿,-63,刘志强、翟美卿夫妇先生  56、女士  56,"香江
行业：房地产、金融"
2020,277,￥ 190 亿,195,吕建明先生  55,"通策医疗
行业：医疗器械"
2020,277,￥ 190 亿,-115,任正非先生  76,"华为
行业：消费电子、电讯"
2020,286,￥ 185 亿,-91,陈爱莲、吴良定夫妇先生  62、女士  74,"万丰
行业：智能制造、投资"
2020,286,￥ 185 亿,84,陈湖文先生  50,"晨光文具
行业：文具用品制造"
2020,286,￥ 185 亿,245,林志雄先生  47,"大博医疗
行业：医疗器械"
2020,286,￥ 185 亿,-153,邱光和家族先生  69,"森马
行业：服装"
2020,286,￥ 185 亿,65,汪建国、汪浩父子先生  60、先生  未知,"五星投资
行业：家居连锁、婴孕商品连锁、投资"
2020,286,￥ 185 亿,5,王均金家族先生  52,"均瑶
行业：房地产、航空、零售"
2020,286,￥ 185 亿,-42,吴俊保先生  54,"中国东方教育
行业：教育"
2020,286,￥ 185 亿,New ~,谢良志、李翰园夫妇先生  54、先生  未知,"神州细胞
行业：生物制药"
2020,286,￥ 185 亿,216,许英灼先生  55,"海大
行业：饲料"
2020,286,￥ 185 亿,84,薛向东家族先生  61,"东华软件
行业：软件与信息服务"
2020,296,￥ 180 亿,-5,陈国祥先生  69,"祥生
行业：房地产、建筑"
2020,296,￥ 180 亿,74,陈湖雄先生  50,"晨光文具
行业：文具用品制造"
2020,296,￥ 180 亿,148,陈先保家族先生  61,"华泰
行业：农副食品加工业"
2020,296,￥ 180 亿,672,郭建刚家族先生  54,"东菱凯琴
行业：小家电"
2020,296,￥ 180 亿,235,林志军先生  45,"大博医疗
行业：医疗器械"
2020,296,￥ 180 亿,-52,彭国远先生  34,"心里程
行业：教育、房地产"
2020,296,￥ 180 亿,102,任建华先生  63,"老板电器
行业：家用电器"
2020,296,￥ 180 亿,-21,沈炜先生  未知,"VIVO
行业：手机、影音用品"
2020,296,￥ 180 亿,-124,王文彪家族先生  61,"亿利资源
行业：生态修复、光伏、投资"
2020,296,￥ 180 亿,13,许健康家族先生  68,"宝龙
行业：房地产"
2020,296,￥ 180 亿,New ~,叶帆家族先生  48,"美东汽车
行业：汽车经销"
