年份,排名,财富,排名变化,个人信息,企业信息
2008,53,￥ 90 亿,  ,李辙先生  53,"山水文园投资集团
行业：房地产"
2008,53,￥ 90 亿,  ,王玉锁、赵宝菊夫妇先生  44、女士  43,"新奥集团
行业：天然气、房地产、生物制药"
2008,55,￥ 89 亿,  ,李兆楠先生  未知,"恒德贸易
行业：保险"
2008,56,￥ 88 亿,  ,黄曦家族先生  未知,"福信集团
行业：金融、房地产"
2008,57,￥ 85 亿,  ,陈发树先生  47,"新华都
行业：零售、金矿、旅游"
2008,57,￥ 85 亿,  ,陈义红先生  50,"中国动向
行业：服装"
2008,57,￥ 85 亿,  ,严彬先生  54,"华彬集团
行业：房地产、高尔夫球场、饮料"
2008,60,￥ 82 亿,  ,黄振达家族先生  61,"联泰集团
行业：房地产、基础设施"
2008,61,￥ 80 亿,  ,倪召兴先生  52,"中融集团
行业：房地产、石油"
2008,61,￥ 80 亿,  ,王张兴先生  41,"家饰佳控股
行业：商业地产、建材百货、酒店业"
2008,61,￥ 80 亿,  ,熊续强先生  未知,"银亿集团
行业：房地产、工业、贸易"
2008,61,￥ 80 亿,  ,徐明先生  37,"大连实德
行业：建材、石油衍生品、金融、足球"
2008,61,￥ 80 亿,  ,张宏伟先生  54,"东方集团
行业：金融、建材流通、港口、能源"
2008,61,￥ 80 亿,  ,周泽荣先生  54,"侨鑫集团
行业：房地产"
2008,67,￥ 78 亿,  ,刘文丰先生  45,"文丰集团
行业：钢铁"
2008,68,￥ 75 亿,  ,车建兴先生  42,"红星家具
行业：商业地产"
2008,68,￥ 75 亿,  ,戴永革先生  40,"人和商业
行业：商业地产"
2008,68,￥ 75 亿,  ,戴志康先生  44,"证大集团
行业：房地产"
2008,68,￥ 75 亿,  ,丁世忠家族先生  38,"安踏
行业：体育用品"
2008,68,￥ 75 亿,  ,梁庆德家族先生  71,"格兰仕
行业：家电"
2008,68,￥ 75 亿,  ,林立先生  45,"立业集团
行业：保险"
2008,68,￥ 75 亿,  ,朱炳洋先生  44,"恒丰永业
行业：保险"
2008,75,￥ 72 亿,  ,郭恩元先生  60,"普阳钢铁
行业：钢铁"
2008,76,￥ 70 亿,  ,柴慧京先生  47,"国都房产
行业：房地产"
2008,76,￥ 70 亿,  ,陈金霞女士  40,"涌金集团
行业：金融投资"
2008,76,￥ 70 亿,  ,黄焕明先生  45,"明发集团
行业：房地产"
2008,76,￥ 70 亿,  ,黄如论先生  57,"世纪金源
行业：房地产、金融"
2008,76,￥ 70 亿,  ,黄世再先生  57,"大中华国际
行业：房地产"
2008,76,￥ 70 亿,  ,李非列先生  42,"飞尚集团
行业：矿产、钢铁、能源"
2008,76,￥ 70 亿,  ,李宁先生  45,"李宁
行业：服装、体育用品"
2008,76,￥ 70 亿,  ,刘忠田家族先生  44,"忠旺集团
行业：铝型材、塑料"
2008,76,￥ 70 亿,  ,苗连生先生  52,"天威英利
行业：太阳能"
2008,76,￥ 70 亿,  ,许健康先生  56,"宝龙集团
行业：房地产"
2008,76,￥ 70 亿,  ,杨铿先生  46,"蓝光集团
行业：房地产、饮料"
2008,76,￥ 70 亿,  ,袁柏仁先生  43,"纵横控股
行业：化纤、钢铁、房地产、金融"
2008,76,￥ 70 亿,  ,周传有先生  44,"中金投资
行业：投资、房地产、矿"
2008,76,￥ 70 亿,  ,周庆治先生  53,"南都集团
行业：投资"
2008,76,￥ 70 亿,  ,朱志平先生  46,"同方联合控股
行业：房地产"
2008,91,￥ 68 亿,  ,钭正刚先生  55,"锦江集团
行业：能源、有色金属、建材"
2008,91,￥ 68 亿,  ,康宝华先生  55,"远大企业集团
行业：建筑、医药"
2008,91,￥ 68 亿,  ,刘汉元、管亚梅夫妇先生  44、女士  未知,"通威集团
行业：饲料、鱼类养殖、宠物食品"
2008,91,￥ 68 亿,  ,沈国军先生  46,"银泰集团
行业：零售、房地产"
2008,91,￥ 68 亿,  ,施文博先生  58,"恒安集团
行业：个人护理用品"
2008,91,￥ 68 亿,  ,孙广信先生  46,"广汇集团
行业：LPG、汽车服务、房地产、建材"
2008,91,￥ 68 亿,  ,王伟先生  43,"裕昌隆工贸
行业：保险"
2008,91,￥ 68 亿,  ,修涞贵先生  53,"修正药业
行业：医药"
2008,91,￥ 68 亿,  ,姚俊良家族先生  55,"美锦能源
行业：煤炭、化工、金属材料"
2008,91,￥ 68 亿,  ,姚原、姚涌兄弟先生  52、先生  51,"铭源实业集团
行业：房地产、医药、基础设施"
2008,91,￥ 68 亿,  ,郑泽良、汤巧莲先生  未知、先生  未知,"武新裕福
行业：保险"
2008,102,￥ 65 亿,  ,曹德旺、陈凤英夫妇先生  62、女士  62,"福耀玻璃
行业：玻璃"
2008,103,￥ 60 亿,  ,杜厦家族先生  61,"家世界
行业：私募集金"
2008,103,￥ 60 亿,  ,方威先生  35,"方大集团
行业：金属制造"
2008,103,￥ 60 亿,  ,高德康先生  56,"波司登
行业：服装"
2008,103,￥ 60 亿,  ,高彦明先生  51,"河北远洋集团
行业：远洋运输"
2008,103,￥ 60 亿,  ,郭浩先生  53,"超大农业
行业：农业"
2008,103,￥ 60 亿,  ,胡明聪家族先生  51,"白云电气
行业：机械设备"
2008,103,￥ 60 亿,  ,黄红云先生  42,"金科集团
行业：房地产"
2008,103,￥ 60 亿,  ,吕向阳先生  45,"融捷投资
行业：充电电池、矿产、投资"
2008,103,￥ 60 亿,  ,王传福先生  42,"比亚迪
行业：充电电池、汽车"
2008,103,￥ 60 亿,  ,王玉城、王文城、王国城兄弟先生  未知、先生  未知、先生  未知,"兴业集团
行业：综合"
2008,103,￥ 60 亿,  ,许连捷先生  55,"恒安集团
行业：个人护理用品"
2008,103,￥ 60 亿,  ,吴征、杨澜夫妇先生  42、女士  40,"阳光媒体投资
行业：投资"
2008,103,￥ 60 亿,  ,俞敏洪先生  46,"新东方
行业：教育"
2008,103,￥ 60 亿,  ,张克强先生  48,"华美国际
行业：房地产、投资"
2008,117,￥ 58 亿,  ,王文京先生  44,"用友软件
行业：软件、金融"
2008,118,￥ 55 亿,  ,江南春先生  35,"分众传媒
行业：楼宇广告"
2008,118,￥ 55 亿,  ,孔健岷家族先生  39,"合景泰富
行业：房地产"
2008,118,￥ 55 亿,  ,马兴法家族先生  46,"天马轴承
行业：轴承制造"
2008,118,￥ 55 亿,  ,马云家族先生  44,"阿里巴巴
行业：电子商务"
2008,118,￥ 55 亿,  ,张松桥先生  44,"中渝实业
行业：房地产"
2008,118,￥ 55 亿,  ,朱保国家族先生  46,"健康元
行业：医药"
2008,124,￥ 53 亿,  ,丁立国、赵静夫妇先生  38、女士  38,"德龙钢铁
行业：钢铁"
2008,124,￥ 53 亿,  ,黄怒波先生  52,"中坤集团
行业：房地产、旅游"
2008,124,￥ 53 亿,  ,张朝阳先生  44,"搜狐
行业：门户网站、在线游戏"
2008,127,￥ 52 亿,  ,李仙寿先生  39,"昱辉阳光
行业：太阳能"
2008,128,￥ 50 亿,  ,候昌财先生  53,"源昌集团
行业：房地产"
2008,128,￥ 50 亿,  ,黄善年先生  46,"舟基集团
行业：房地产、船舶制造"
2008,128,￥ 50 亿,  ,蒋业华先生  45,"华宇集团
行业：房地产"
2008,128,￥ 50 亿,  ,李宝库先生  42,"坤和建设
行业：房地产"
2008,128,￥ 50 亿,  ,李德文先生  57,"金帝集团
行业：房地产、建筑、贸易、教育"
2008,128,￥ 50 亿,  ,李赶坡先生  59,"敬业集团
行业：钢铁"
2008,128,￥ 50 亿,  ,李小龙先生  未知,"龙铭集团
行业：铁矿"
2008,128,￥ 50 亿,  ,李新炎、倪银英夫妇先生  57、女士  52,"中国龙工
行业：重型工程用车"
2008,128,￥ 50 亿,  ,梁光夫、梁小雷父子先生  76、先生  45,"春和集团
行业：造船、零售"
2008,128,￥ 50 亿,  ,梁亮胜先生  57,"丝宝集团
行业：日化用品、卫生用品"
2008,128,￥ 50 亿,  ,刘学斌兄弟先生  36,"富盈集团
行业：酒店、房地产、教育"
2008,128,￥ 50 亿,  ,楼忠福家族先生  未知,"广厦集团
行业：建筑、房地产"
2008,128,￥ 50 亿,  ,欧通国先生  49,"ITAT
行业：服装连锁"
2008,128,￥ 50 亿,  ,吴栋材先生  72,"永钢集团
行业：钢铁"
2008,128,￥ 50 亿,  ,徐镜人先生  64,"扬子江药业
行业：医药"
2008,128,￥ 50 亿,  ,杨贰珠先生  50,"碧桂园
行业：房地产"
2008,128,￥ 50 亿,  ,杨绍鹏先生  52,"海丰航运
行业：航运物流"
2008,128,￥ 50 亿,  ,俞建秋先生  43,"古杉集团
行业：生物柴油"
2008,128,￥ 50 亿,  ,张中能、郭梅兰夫妇先生  52、女士  未知,"东阳光集团
行业：铝加工、制药、矿产"
2008,147,￥ 48 亿,  ,陈清渊家族先生  50,"银鹭集团
行业：饮料"
2008,148,￥ 47 亿,  ,席劲松先生  39,"舜业钢铁
行业：钢铁贸易、房地产"
2008,149,￥ 46 亿,  ,孟庆南家族先生  50,"武汉凡谷
行业：通信设备元件"
2008,149,￥ 46 亿,  ,邱建林先生  45,"恒逸集团
行业：化纤"
2008,149,￥ 46 亿,  ,徐航先生  46,"迈瑞生物
行业：医疗电子"
2008,152,￥ 45 亿,  ,成清波先生  46,"国泰恒生
行业：房地产、铁路、高速公路"
2008,152,￥ 45 亿,  ,冯光成先生  57,"光宇玻璃
行业：玻璃"
2008,152,￥ 45 亿,  ,韩敬远先生  52,"中国东方集团
行业：钢铁"
2008,152,￥ 45 亿,  ,李彬兰先生  46,"新一佳超市
行业：零售"
2008,152,￥ 45 亿,  ,林广明先生  未知,"裕丰企业
行业：钢铁、糖业、物流"
2008,152,￥ 45 亿,  ,刘学景先生  57,"凤祥集团
行业：肉类食品、铜冶炼"
2008,152,￥ 45 亿,  ,刘志强、翟美卿夫妇先生  44、女士  44,"香江集团
行业：房地产、家具零售"
2008,152,￥ 45 亿,  ,米恩华先生  50,"华凌集团
行业：商品批发市场"
2008,152,￥ 45 亿,  ,缪寿良先生  53,"富源集团
行业：房地产、水电、多晶硅、教育"
2008,152,￥ 45 亿,  ,荣海先生  51,"海星科技
行业：饮料、公路、重化工、科技"
2008,152,￥ 45 亿,  ,杨休先生  47,"天地集团
行业：房地产、博物馆"
2008,152,￥ 45 亿,  ,杨钊家族先生  61,"旭日集团
行业：服装、房地产"
2008,152,￥ 45 亿,  ,张志东先生  36,"腾讯
行业：即时通讯、门户网站、在线游戏、C2C"
2008,152,￥ 45 亿,  ,郑坚江先生  47,"奥克斯集团
行业：电子产品、空调"
2008,166,￥ 43 亿,  ,李西廷先生  57,"迈瑞生物
行业：医疗电子"
2008,167,￥ 42 亿,  ,戴皓先生  44,"中发实业
行业：房地产、保险"
2008,167,￥ 42 亿,  ,李永军兄弟先生  41,"喜之郎
行业：果冻"
2008,167,￥ 42 亿,  ,梁信军先生  40,"复星集团
行业：综合"
2008,167,￥ 42 亿,  ,楼国强先生  51,"金田铜业
行业：铜加工"
2008,167,￥ 42 亿,  ,荣秀丽先生  45,"天宇朗通
行业：手机"
2008,167,￥ 42 亿,  ,汪俊林、汪俊刚兄弟先生  46、先生  未知,"郎酒集团
行业：房地产、白酒"
2008,167,￥ 42 亿,  ,吴建荣先生  51,"中南建设
行业：建筑、房地产、动漫"
2008,174,￥ 40 亿,  ,陈华先生  42,"京基集团
行业：房地产、金融"
2008,174,￥ 40 亿,  ,陈金凤先生  45,"苏宁电器
行业：家电零售、房地产"
2008,174,￥ 40 亿,  ,戴伟立先生  未知,"神奇科技
行业：IT"
2008,174,￥ 40 亿,  ,邓伟先生  45,"亿阳集团
行业：通信、能源、航空"
2008,174,￥ 40 亿,  ,丁建通先生  68,"361度
行业：运用产品"
2008,174,￥ 40 亿,  ,高元坤先生  50,"力诺集团
行业：太阳能产品、医药、玻璃、金融"
2008,174,￥ 40 亿,  ,郭金东先生  43,"金浦集团
行业：石油化工、房地产"
2008,174,￥ 40 亿,  ,何金明先生  56,"人人乐
行业：零售"
2008,174,￥ 40 亿,  ,姜俊平先生  未知,"巴龙集团
行业：服装、房地产、投资"
2008,174,￥ 40 亿,  ,姜照柏、姜雷兄弟先生  45、先生  36,"鹏欣集团
行业：房地产"
2008,174,￥ 40 亿,  ,林和平兄弟先生  51,"富贵鸟
行业：服装"
2008,174,￥ 40 亿,  ,宋继明先生  50,"西水集团
行业：轮胎、帘子布、碳黑"
2008,174,￥ 40 亿,  ,孙飘扬先生  50,"恒瑞制药
行业：医药"
2008,174,￥ 40 亿,  ,王振华先生  46,"新城实业
行业：房地产"
2008,174,￥ 40 亿,  ,邢利斌先生  41,"联盛能源
行业：煤焦"
2008,174,￥ 40 亿,  ,徐锦鑫、杜筱燕夫妇先生  未知、先生  未知,"置信集团
行业：电器制造"
2008,174,￥ 40 亿,  ,张大中先生  60,"大中投资
行业：投资"
2008,174,￥ 40 亿,  ,张佛恩先生  56,"龙泉集团
行业：房地产、酒店"
2008,174,￥ 40 亿,  ,张浩先先生  62,"华阳集团
行业：汽车音响"
2008,174,￥ 40 亿,  ,张兴标家族先生  63,"兴盛集团
行业：房地产"
2008,174,￥ 40 亿,  ,张涌先生  42,"林凤集团
行业：电厂、房地产、投资"
2008,195,￥ 39 亿,  ,邱光和先生  57,"森马集团
行业：服装"
2008,195,￥ 39 亿,  ,王树生先生  54,"大田集团
行业：物流"
2008,197,￥ 38 亿,  ,柯希平先生  48,"恒兴实业
行业：矿业"
2008,197,￥ 38 亿,  ,茹伯兴先生  61,"百兴集团
行业：物流、工业制造、房地产"
2008,197,￥ 38 亿,  ,王劲先生  45,"川威集团
行业：钢铁、矿业、水泥、房地产"
2008,197,￥ 38 亿,  ,王振滔先生  43,"奥康集团
行业：皮鞋"
2008,201,￥ 37 亿,  ,黄水寿家族先生  61,"大东南集团
行业：塑料包装制品"
2008,201,￥ 37 亿,  ,童文其先生  52,"其亚铝业
行业：电解铝"
2008,201,￥ 37 亿,  ,张新明家族先生  43,"金业煤焦化
行业：煤焦"
2008,201,￥ 37 亿,  ,张瑜平家族先生  57,"新宇亨得利
行业：钟表连锁"
2008,205,￥ 36 亿,  ,刘洪林先生  57,"三木集团
行业：涂料用树脂"
2008,205,￥ 36 亿,  ,戚金兴先生  46,"滨江集团
行业：房地产"
2008,205,￥ 36 亿,  ,尚吉永先生  40,"万达控股集团
行业：机电、化工、轮胎"
2008,205,￥ 36 亿,  ,宋德安先生  43,"德胜集团
行业：钢铁"
2008,205,￥ 36 亿,  ,徐勇先生  44,"百度
行业：搜索引擎"
2008,205,￥ 36 亿,  ,张雷先生  46,"当代集团
行业：房地产"
2008,211,￥ 35 亿,  ,胡成中先生  47,"德力西
行业：工业电器、房地产"
2008,211,￥ 35 亿,  ,黄康景先生  未知,"深圳绿景集团
行业：房地产"
2008,211,￥ 35 亿,  ,黄鸣先生  50,"皇明集团
行业：太阳能产品"
2008,211,￥ 35 亿,  ,黄小平先生  50,"常发集团
行业：机械制造、房地产"
2008,211,￥ 35 亿,  ,霍炽昌先生  45,"新中源陶瓷
行业：陶瓷"
2008,211,￥ 35 亿,  ,季风华先生  46,"明德重工
行业：造船"
2008,211,￥ 35 亿,  ,兰世立先生  42,"东星集团
行业：房地产、航空、旅游"
2008,211,￥ 35 亿,  ,李水荣先生  52,"荣盛控股
行业：化纤、房地产"
2008,211,￥ 35 亿,  ,李兴浩先生  44,"志高空调
行业：空调"
2008,211,￥ 35 亿,  ,刘艳国家族先生  39,"玺萌置业
行业：投资"
2008,211,￥ 35 亿,  ,莫志明先生  64,"名冠实业
行业：物流、房地产"
2008,211,￥ 35 亿,  ,欧亚平先生  46,"百仕达控股
行业：天然气、房地产"
2008,211,￥ 35 亿,  ,潘慰先生  52,"味千拉面
行业：餐饮连锁"
2008,211,￥ 35 亿,  ,任元林先生  55,"扬子江船业
行业：造船"
2008,211,￥ 35 亿,  ,沈南鹏先生  41,"红杉资本
行业：投资"
2008,211,￥ 35 亿,  ,腾尚福先生  未知,"环宇钼业
行业：钼业"
2008,211,￥ 35 亿,  ,王培桓先生  53,"家家悦
行业：零售"
2008,211,￥ 35 亿,  ,易小迪先生  44,"阳光100
行业：房地产"
2008,211,￥ 35 亿,  ,张宝全、王秋扬夫妇先生  51、女士  41,"今典集团
行业：房地产、电影、当代艺术"
2008,211,￥ 35 亿,  ,张强、张忠兄弟先生  47、先生  47,"通光电缆
行业：光缆"
2008,211,￥ 35 亿,  ,张胜飞先生  未知,"胜华电缆
行业：电缆"
2008,211,￥ 35 亿,  ,张跃先生  48,"远大空调
行业：中央空调、投资"
2008,211,￥ 35 亿,  ,赵志军先生  39,"天地控股
行业：房地产"
2008,234,￥ 34 亿,  ,陈育新先生  58,"华西希望集团
行业：饲料、都市农业、兽药、房地产"
2008,234,￥ 34 亿,  ,靳保芳先生  56,"晶龙集团
行业：太阳能"
2008,234,￥ 34 亿,  ,梁志斌先生  43,"新世纪集团
行业：房地产"
2008,234,￥ 34 亿,  ,缪汉根先生  43,"盛虹印染
行业：印染、化纤、酒店、房产、热电、贸易"
2008,234,￥ 34 亿,  ,任锦华先生  未知,"扬子江船业
行业：造船"
2008,234,￥ 34 亿,  ,王水福先生  53,"西子联合控股
行业：电梯、锅炉、百货"
2008,240,￥ 33 亿,  ,李立新先生  41,"利时集团
行业：塑料产品、文化、百货、现代农业"
2008,240,￥ 33 亿,  ,潘政民、吴春媛夫妇先生  41、女士  未知,"AAC声学科技
行业：声学科技"
2008,240,￥ 33 亿,  ,盛百椒先生  56,"百丽集团
行业：鞋业"
2008,240,￥ 33 亿,  ,周连期家族先生  47,"七匹狼
行业：服装、金融"
2008,244,￥ 32 亿,  ,郭耀升先生  40,"耀升工贸发展
行业：钨矿、酒店、旅游"
2008,244,￥ 32 亿,  ,李黑记先生  50,"东岭集团
行业：钢铁、煤化工"
2008,244,￥ 32 亿,  ,李洪信先生  55,"太阳纸业
行业：造纸"
2008,244,￥ 32 亿,  ,刘晓萌先生  53,"苏宁电器
行业：家电零售、房地产"
2008,244,￥ 32 亿,  ,陆克平先生  64,"江苏阳光
行业：纺织"
2008,244,￥ 32 亿,  ,潘雄先生  未知,"上海新海成
行业：投资"
2008,244,￥ 32 亿,  ,孙荫环先生  58,"亿达集团
行业：房地产"
2008,244,￥ 32 亿,  ,王填、张海霞夫妇先生  40、女士  40,"步步高
行业：零售连锁"
2008,244,￥ 32 亿,  ,张振武先生  42,"东辰控股集团
行业：化工、机电"
2008,244,￥ 32 亿,  ,周耀庭家族先生  65,"红豆集团
行业：服装"
2008,255,￥ 31 亿,  ,瞿晓铧先生  44,"阿特斯
行业：太阳能产品"
2008,255,￥ 31 亿,  ,茅永红先生  54,"百步亭
行业：房地产、造船"
2008,255,￥ 31 亿,  ,莫浩棠、莫浩松兄弟先生  41、先生  未知,"三正集团
行业：房地产、酒店"
2008,255,￥ 31 亿,  ,王景连先生  42,"金升有色集团
行业：铜加工"
2008,255,￥ 31 亿,  ,尹明善先生  70,"力帆集团
行业：摩托车、汽车、金融"
2008,255,￥ 31 亿,  ,郑元豹先生  50,"人民电器
行业：电器、房地产"
2008,261,￥ 30 亿,  ,陈建华先生  37,"恒力化纤
行业：涤纶纤维制造、化纤织造"
2008,261,￥ 30 亿,  ,陈锦石先生  46,"中南集团
行业：房地产、建筑"
2008,261,￥ 30 亿,  ,陈隆基先生  52,"利嘉国际
行业：投资"
2008,261,￥ 30 亿,  ,傅军先生  51,"新华联
行业：房地产、酒、贸易、制造业、金融"
2008,261,￥ 30 亿,  ,高峰先生  37,"华冶钢铁
行业：钢铁贸易"
2008,261,￥ 30 亿,  ,韩文臣先生  46,"宝业集团
行业：钢铁"
2008,261,￥ 30 亿,  ,何伯权先生  48,"今日投资
行业：投资"
2008,261,￥ 30 亿,  ,蒋锡培先生  45,"远东集团
行业：电缆、投资"
2008,261,￥ 30 亿,  ,李振江家族先生  51,"神威药业
行业：医药"
2008,261,￥ 30 亿,  ,梁希森先生  53,"希森集团
行业：房地产"
2008,261,￥ 30 亿,  ,刘建民先生  55,"建新实业
行业：有色金属生产、加工"
2008,261,￥ 30 亿,  ,刘益谦先生  45,"新理益
行业：投资"
2008,261,￥ 30 亿,  ,秦志尚先生  60,"新科电子
行业：家电科技"
2008,261,￥ 30 亿,  ,沈勇民先生  未知,"金都房产
行业：房地产"
2008,261,￥ 30 亿,  ,宋卫平先生  50,"绿城集团
行业：房地产"
2008,261,￥ 30 亿,  ,孙寿宽先生  59,"嘉晨集团
行业：耐火材料、煤化工、造纸"
2008,261,￥ 30 亿,  ,王均金家族先生  40,"均瑶集团
行业：航空、乳制品、房地产"
2008,261,￥ 30 亿,  ,徐国华先生  未知,"蛟龙重工
行业：造船"
2008,261,￥ 30 亿,  ,薛光林先生  41,"光汇石油
行业：石油开采、石油贸易"
2008,261,￥ 30 亿,  ,颜立燕先生  未知,"上海达德
行业：房地产"
2008,261,￥ 30 亿,  ,俞国生先生  40,"野风集团
行业：房地产、医药、服装"
2008,261,￥ 30 亿,  ,袁亚非先生  44,"宏图三胞
行业：IT零售"
2008,261,￥ 30 亿,  ,张志熔先生  36,"恒盛地产熔盛重工
行业：房地产、船业"
2008,261,￥ 30 亿,  ,周建平先生  47,"海澜集团
行业：服装连锁"
2008,261,￥ 30 亿,  ,朱共山先生  50,"协鑫集团
行业：太阳能芯片、发电厂"
2008,261,￥ 30 亿,  ,左宗申家族先生  55,"宗申集团
行业：摩托车、新能源"
2008,287,￥ 29 亿,  ,耿建明、耿建富兄弟先生  46、先生  43,"荣盛控股
行业：房地产"
2008,287,￥ 29 亿,  ,连广明先生  54,"内蒙古西蒙科工贸集团
行业：煤炭、化肥、通用航空"
2008,287,￥ 29 亿,  ,罗韶宇家族先生  未知,"东银集团
行业：特种车辆、房地产"
2008,287,￥ 29 亿,  ,孙瑜先生  未知,"江苏阳光
行业：纺织"
2008,287,￥ 29 亿,  ,王朝军先生  53,"龙海钢铁
行业：钢铁"
2008,287,￥ 29 亿,  ,徐其明先生  45,"徐龙食品
行业：水产品"
2008,287,￥ 29 亿,  ,叶华能先生  57,"宝丽华集团
行业：新能源"
2008,287,￥ 29 亿,  ,曾小山先生  63,"曾氏企业集团
行业：电解铝、氧化铝、铝材"
2008,287,￥ 29 亿,  ,张代理先生  53,"红领集团
行业：纺织"
2008,287,￥ 29 亿,  ,张轩松先生  37,"永辉集团
行业：零售"
2008,287,￥ 29 亿,  ,郑有全先生  54,"瑞贝卡
行业：假发"
2008,298,￥ 28 亿,  ,丁水波先生  38,"特步
行业：体育用品"
2008,298,￥ 28 亿,  ,叶德林先生  40,"广东新明珠陶瓷
行业：陶瓷"
2008,298,￥ 28 亿,  ,叶祥尧先生  55,"长城电器
行业：低压电器"
2008,301,￥ 27 亿,  ,李留法先生  49,"天瑞集团
行业：水泥"
2008,301,￥ 27 亿,  ,刘双珉先生  56,"科达集团
行业：综合"
2008,301,￥ 27 亿,  ,马西波先生  49,"前进钢铁
行业：钢铁"
