年份,排名,财富,排名变化,个人信息,企业信息
2012,46,￥ 150 亿,17,许连捷先生  59,"恒安集团
行业：个人护理用品"
2012,46,￥ 150 亿,23,宋作文家族先生  65,"南山
行业：综合"
2012,46,￥ 150 亿,24,杨雪岗、路小梅夫妇先生  47、女士  47,"旭阳控股
行业：焦化业、金融"
2012,46,￥ 150 亿,34,杨铿先生  50,"蓝光
行业：房地产、饮料"
2012,46,￥ 150 亿,53,张力、张量父子先生  59、先生  30,"富力地产
行业：房地产、矿业"
2012,46,￥ 150 亿,63,马云家族先生  48,"阿里巴巴
行业：电子商务、投资"
2012,46,￥ 150 亿,63,魏少军先生  49,"隆基泰和实业
行业：房地产、建筑"
2012,57,￥ 145 亿,-25,刘沧龙、刘海龙兄弟先生  未知、先生  63,"宏达
行业：冶金、化工、房地产、金融"
2012,58,￥ 140 亿,-45,邱光和家族先生  61,"森马
行业：服装"
2012,58,￥ 140 亿,-21,李锂家族先生  48,"海普瑞
行业：医药"
2012,58,￥ 140 亿,12,何巧女、唐凯夫妇先生  46、女士  42,"东方园林
行业：林业"
2012,58,￥ 140 亿,19,张志东先生  40,"腾讯
行业：即时通讯、门户网站、在线游戏、C2C"
2012,58,￥ 140 亿,22,高德康家族先生  60,"波司登
行业：服装"
2012,64,￥ 135 亿,16,刘汉元、管亚梅夫妇先生  48、女士  未知,"通威
行业：农业、新能源"
2012,64,￥ 135 亿,16,张宏伟先生  58,"东方
行业：金融、建材流通、港口、能源、矿业"
2012,66,￥ 130 亿,-18,张志祥先生  45,"建龙
行业：钢铁、造船、机电制造"
2012,66,￥ 130 亿,14,杜厦家族先生  65,"家世界
行业：私募基金"
2012,66,￥ 130 亿,121,刘宝林、刘树林、刘兆年兄弟先生  59、先生  55、先生  52,"九州通
行业：医药流通"
2012,66,￥ 130 亿,New ~,徐宇、李珊瑚夫妇先生  40、女士  未知,"赫基国际
行业：服装"
2012,70,￥ 125 亿,-15,郭广昌先生  45,"复星
行业：综合"
2012,70,￥ 125 亿,60,黄怒波先生  56,"中坤
行业：房地产、旅游度假"
2012,70,￥ 125 亿,67,潘政民家族先生  45,"瑞声科技
行业：声学科技"
2012,73,￥ 120 亿,-29,黄茂如、张静夫妇先生  47、女士  未知,"茂业
行业：房地产开发、零售"
2012,73,￥ 120 亿,-26,吕向阳先生  49,"融捷投资
行业：汽车、手机零部件、充电电池、矿产"
2012,73,￥ 120 亿,-16,黄文仔先生  59,"星河湾
行业：房地产、木业"
2012,73,￥ 120 亿,7,周泽荣先生  58,"侨鑫
行业：房地产"
2012,73,￥ 120 亿,21,马兴田家族先生  43,"康美药业
行业：制药"
2012,73,￥ 120 亿,26,倪召兴家族先生  56,"中融
行业：房地产、石油、金矿"
2012,73,￥ 120 亿,36,崔志祥先生  49,"方圆有色金属
行业：铜业"
2012,73,￥ 120 亿,36,吕慧、陈宁宁母女先生  63、女士  41,"嘉鑫控股
行业：铁矿石出口、钢铁、房地产"
2012,73,￥ 120 亿,64,陈天桥家族先生  39,"盛大网络
行业：在线游戏"
2012,82,￥ 115 亿,-52,张志熔家族先生  40,"恒盛地产、熔盛重工
行业：房地产、船业"
2012,82,￥ 115 亿,-12,刘忠田先生  48,"忠旺
行业：铝型材、塑料"
2012,82,￥ 115 亿,12,林聪颖家族先生  52,"九牧王
行业：服装"
2012,82,￥ 115 亿,17,昝圣达先生  49,"综艺
行业：新能源、信息科技、股权投资"
2012,82,￥ 115 亿,173,李书福先生  49,"吉利控股
行业：汽车制造"
2012,87,￥ 110 亿,-22,修涞贵先生  57,"修正药业
行业：医药"
2012,87,￥ 110 亿,-22,徐茂根先生  58,"远东集团
行业：化纤"
2012,87,￥ 110 亿,-7,黄泽兰家族先生  57,"章源钨业
行业：钨矿"
2012,87,￥ 110 亿,7,周福仁先生  61,"西洋集团
行业：复合肥、矿产、耐火材料"
2012,87,￥ 110 亿,12,刘益谦先生  49,"新理益
行业：投资"
2012,87,￥ 110 亿,22,缪寿良先生  57,"富源
行业：房地产、水电、多晶硅、教育"
2012,87,￥ 110 亿,80,钭正刚先生  59,"锦江
行业：能源、有色金属、化工"
2012,87,￥ 110 亿,100,傅利泉、陈爱玲夫妇先生  45、女士  45,"大华技术
行业：软件开发、电子及通讯产品"
2012,95,￥ 106 亿,14,朱志平先生  50,"同方联合控股
行业：房地产、新能源、影视"
2012,96,￥ 105 亿,-38,方威先生  39,"方大
行业：碳素制造、钢铁、煤焦、房地产"
2012,96,￥ 105 亿,-19,林秀成、林志强父子先生  57、先生  38,"三安
行业：钢铁、LED"
2012,96,￥ 105 亿,3,戴志康先生  48,"证大
行业：房地产、投资"
2012,96,￥ 105 亿,3,袁亚非先生  48,"三胞
行业：IT连锁、电子制造、房地产、投资"
2012,96,￥ 105 亿,34,丁欣欣、张杏娟夫妇先生  54、女士  49,"亚厦股份
行业：建筑装饰"
2012,96,￥ 105 亿,71,马建荣家族先生  47,"申洲针织
行业：纺织、服装"
2012,102,￥ 100 亿,-22,车建新先生  46,"红星美凯龙
行业：家具连锁"
2012,102,￥ 100 亿,-58,王传福先生  46,"比亚迪
行业：汽车、手机零部件、充电电池"
2012,102,￥ 100 亿,-44,李兆楠先生  未知,"恒德贸易
行业：保险"
2012,102,￥ 100 亿,-32,张中能、郭梅兰夫妇先生  56、女士  未知,"东阳光
行业：铝加工、制药、矿产"
2012,102,￥ 100 亿,-25,张桂平、张康黎父子先生  61、先生  31,"苏宁环球
行业：房地产、矿"
2012,102,￥ 100 亿,-22,黄焕明家族先生  49,"明发
行业：房地产"
2012,102,￥ 100 亿,-22,孙喜双先生  59,"一方
行业：房地产、投资"
2012,102,￥ 100 亿,6,吴以岭家族先生  63,"以岭药业
行业：医药"
2012,102,￥ 100 亿,7,汪俊林、汪俊刚兄弟先生  50、先生  未知,"郎酒
行业：房地产、白酒"
2012,102,￥ 100 亿,7,严介和、张云芹夫妇先生  52、女士  52,"太平洋建设
行业：基础建设"
2012,102,￥ 100 亿,7,赵步长、赵涛父子先生  46、先生  46,"步长
行业：医药、投资、教育"
2012,102,￥ 100 亿,35,陈金霞女士  44,"涌金投资
行业：医药、投资"
2012,102,￥ 100 亿,35,姚新义、姚新泉兄弟先生  48、先生  45,"盾安控股
行业：制造业、民爆、房地产、能源"
2012,102,￥ 100 亿,35,钟声坚先生  54,"仁恒
行业：房地产、工业"
2012,102,￥ 100 亿,57,陈建华先生  41,"恒力集团
行业：纺织、化纤"
2012,102,￥ 100 亿,65,楼忠福家族先生  未知,"广厦集团
行业：建筑、房地产"
2012,102,￥ 100 亿,398,王清涛先生  50,"山东焦化
行业：煤焦"
2012,102,￥ 100 亿,New ~,王文学先生  45,"华夏幸福
行业：房地产"
2012,102,￥ 100 亿,115,孙伟杰家族先生  49,"杰瑞石油服务
行业：石油专用设备"
2012,121,￥ 95 亿,-15,叶澄海家族先生  69,"信立泰
行业：医药"
2012,121,￥ 95 亿,9,耿建明、耿建富兄弟先生  50、先生  47,"荣盛发展
行业：房地产"
2012,121,￥ 95 亿,93,欧宗荣先生  48,"正荣集团
行业：房地产、商业运营、基础设施"
2012,121,￥ 95 亿,122,缪汉根先生  47,"盛虹
行业：印染、化纤、房地产、热电"
2012,125,￥ 90 亿,92,王振滔家族先生  47,"奥康
行业：鞋业、地产、生物制药"
2012,125,￥ 90 亿,-85,秀丽·好肯家族先生  49,"人和商业
行业：商业地产、农业"
2012,125,￥ 90 亿,-55,熊续强先生  未知,"银亿
行业：房地产、矿业、贸易、投资"
2012,125,￥ 90 亿,-45,苏萌先生  未知,"高德置地
行业：房地产"
2012,125,￥ 90 亿,-31,刘晓萌先生  57,"苏宁电器
行业：家电零售"
2012,125,￥ 90 亿,-16,南存辉家族先生  49,"正泰集团
行业：工业电器、投资"
2012,125,￥ 90 亿,12,冯海良先生  52,"海亮集团
行业：铜加工、房地产、教育、金属贸易、投资"
2012,125,￥ 90 亿,12,李辙先生  57,"山水文园
行业：房地产"
2012,125,￥ 90 亿,33,黄曦家族先生  未知,"福信
行业：金融、房地产"
2012,125,￥ 90 亿,41,张浩先先生  66,"华阳
行业：电子产品"
2012,125,￥ 90 亿,92,欧宗洪、许丽香夫妇先生  41、女士  未知,"融信集团
行业：房地产"
2012,125,￥ 90 亿,162,刘满世先生  63,"满世
行业：煤炭、房地产"
2012,125,￥ 90 亿,254,梁允超家族先生  43,"汤臣倍健
行业：保健品"
2012,138,￥ 88 亿,-8,潘伟明先生  48,"福晟集团
行业：房地产、建筑、担保、建材"
2012,138,￥ 88 亿,-1,张轩松家族先生  41,"永辉超市
行业：超市零售"
2012,140,￥ 86 亿,27,文一波、张辉明夫妇先生  47、女士  未知,"桑德环保
行业：环保产业"
2012,141,￥ 85 亿,-32,郑泽良、汤巧莲先生  未知、先生  未知,"武新裕福
行业：保险"
2012,141,￥ 85 亿,-32,周庆治、赵亦斓夫妇先生  57、女士  34,"南都
行业：电池、投资"
2012,141,￥ 85 亿,-4,李非列家族先生  46,"飞尚
行业：矿产、钢铁、能源"
2012,141,￥ 85 亿,18,孙飘扬先生  54,"恒瑞制药
行业：医药"
2012,141,￥ 85 亿,26,孙寿宽先生  63,"嘉晨
行业：耐火材料、煤化工"
2012,141,￥ 85 亿,26,阎志先生  40,"卓尔
行业：房地产"
2012,141,￥ 85 亿,43,王来春、王来胜兄妹女士  45、先生  48,"立讯精密
行业：电脑连接线"
2012,141,￥ 85 亿,46,徐镜人先生  68,"扬子江药业
行业：医药"
2012,141,￥ 85 亿,46,周亚仙、沙曙明夫妇先生  53、先生  未知,"神冠控股
行业：食品原料制造"
2012,141,￥ 85 亿,270,刘革新家族先生  61,"科伦药业
行业：制药、医药流通"
2012,151,￥ 80 亿,-71,邱建林家族先生  49,"恒逸集团
行业：化纤、房地产、金融"
2012,151,￥ 80 亿,-42,傅军先生  55,"新华联
行业：矿业、房地产、瓷业、燃气、制造业、酒、投资"
2012,151,￥ 80 亿,-42,梁小雷家族先生  49,"春和集团
行业：造船"
2012,151,￥ 80 亿,-42,袁凯飞先生  60,"新世纪造船
行业：造船"
2012,151,￥ 80 亿,-14,林立先生  49,"立业
行业：保险"
2012,151,￥ 80 亿,-14,刘志强、翟美卿夫妇先生  48、女士  48,"香江
行业：房地产、家具零售"
2012,151,￥ 80 亿,35,张跃先生  52,"远大空调
行业：中央空调、投资"
2012,151,￥ 80 亿,36,蒋业华先生  49,"华宇
行业：房地产"
2012,151,￥ 80 亿,36,王树生先生  58,"大田
行业：物流、航空"
2012,151,￥ 80 亿,36,周耀庭家族先生  69,"红豆
行业：服装、橡胶轮胎、生物医药、房地产"
2012,151,￥ 80 亿,90,何著胜家族先生  65,"后英
行业：耐火材料、钢铁、矿业、建材、生物工程、房地产"
2012,151,￥ 80 亿,122,李平先生  48,"天高
行业：矿产、冶金、智能交通、工程材料"
2012,151,￥ 80 亿,New ~,车冯升先生  50,"四环医药
行业：医药"
2012,151,￥ 80 亿,New ~,陈鸿道先生  未知,"加多宝
行业：饮料生产、分销"
2012,165,￥ 77 亿,New ~,李银会先生  46,"青青稞酒
行业：酿酒"
2012,166,￥ 76 亿,21,邵根伙先生  47,"大北农
行业：农业"
2012,166,￥ 76 亿,117,朱文臣先生  未知,"辅仁
行业：医药、白酒"
2012,168,￥ 75 亿,-124,朱共山先生  54,"保利协鑫
行业：太阳能芯片、发电厂"
2012,168,￥ 75 亿,-105,丁世忠家族先生  42,"安踏
行业：体育用品"
2012,168,￥ 75 亿,-88,李兆会家族先生  31,"海鑫钢铁
行业：钢铁、金融与投资"
2012,168,￥ 75 亿,-74,王水福家族先生  57,"西子联合控股
行业：电梯、锅炉、百货、房地产、投资"
2012,168,￥ 75 亿,-59,傅光明家族先生  58,"圣农
行业：农业"
2012,168,￥ 75 亿,-31,黄振达家族先生  65,"联泰
行业：房地产、基础设施"
2012,168,￥ 75 亿,-31,王文京先生  48,"用友软件
行业：软件"
2012,168,￥ 75 亿,-1,侯昌财先生  56,"源昌集团
行业：房地产"
2012,168,￥ 75 亿,-1,周传有先生  48,"中金投资
行业：矿、投资、房地产"
2012,168,￥ 75 亿,16,罗韶宇、赵洁红夫妇先生  未知、女士  未知,"东银
行业：特种车辆、房地产"
2012,168,￥ 75 亿,19,盛百椒先生  60,"百丽
行业：鞋业"
2012,168,￥ 75 亿,49,包计干先生  未知,"恒大置业
行业：商业地产"
2012,168,￥ 75 亿,49,米恩华先生  54,"华凌
行业：商品批发场、畜牧、木业、金融"
2012,168,￥ 75 亿,49,许世辉先生  55,"达利食品
行业：食品"
2012,168,￥ 75 亿,75,涂建华先生  49,"隆鑫控股
行业：摩托车、房地产、金融"
2012,168,￥ 75 亿,75,杨廷栋先生  52,"蓝天贸易
行业：白酒"
2012,168,￥ 75 亿,115,周建平先生  51,"海澜
行业：服装、投资"
2012,168,￥ 75 亿,New ~,董现君先生  49,"华厦融创
行业：房地产"
2012,168,￥ 75 亿,New ~,黄楚龙先生  53,"星河地产
行业：房地产"
2012,168,￥ 75 亿,New ~,孙平范家族先生  43,"慈星股份
行业：机械制造"
2012,168,￥ 75 亿,-62,唐修国先生  49,"三一
行业：重型机械"
2012,168,￥ 75 亿,-1,蒋仁生家族先生  59,"智飞生物制品
行业：疫苗"
2012,190,￥ 70 亿,-132,孟庆山家族先生  64,"梅花
行业：食用调味品"
2012,190,￥ 70 亿,-53,黄联禧家族先生  49,"联塑
行业：塑料管道及管件"
2012,190,￥ 70 亿,-53,蒋锡培家族先生  49,"远东
行业：电缆、医药、房地产、投资"
2012,190,￥ 70 亿,-23,江南春先生  39,"分众传媒
行业：数字新媒体、投资"
2012,190,￥ 70 亿,-23,朱炳洋先生  48,"恒丰永业
行业：保险"
2012,190,￥ 70 亿,-3,姜伟家族先生  51,"贵州百灵
行业：医药、房地产"
2012,190,￥ 70 亿,-3,孔健岷家族先生  43,"合景泰富
行业：房地产"
2012,190,￥ 70 亿,-3,孙荫环先生  62,"亿达
行业：房地产、软件园、工业制造"
2012,190,￥ 70 亿,27,吴征、杨澜夫妇先生  46、女士  44,"阳光红岩投资
行业：房地产、媒体投资"
2012,190,￥ 70 亿,27,薛向东家族先生  53,"东华合创
行业：计算机应用服务"
2012,190,￥ 70 亿,27,周永伟家族先生  50,"七匹狼
行业：服装"
2012,696,￥ 25 亿,New ~,骆伟栋家族先生  39,"金辉
行业：铜加工"
2012,190,￥ 70 亿,65,付玉成、付玉刚兄弟先生  未知、先生  未知,"贻成
行业：房地产、造船"
2012,190,￥ 70 亿,122,蔡东青家族先生  43,"奥飞动漫
行业：动漫"
2012,190,￥ 70 亿,248,李永军兄弟先生  45,"喜之郎
行业：休闲食品"
2012,204,￥ 69 亿,13,王伟先生  47,"裕昌隆工贸
行业：保险"
2012,204,￥ 69 亿,51,赖海民先生  46,"鸿荣源实业
行业：房地产、投资"
2012,206,￥ 68 亿,-19,曹德旺先生  66,"福耀玻璃
行业：玻璃"
2012,206,￥ 68 亿,67,张雨柏先生  48,"蓝海贸易
行业：白酒"
2012,206,￥ 68 亿,266,冯小华先生  56,"南华糖业
行业：制糖业"
2012,209,￥ 66 亿,-45,陈金凤先生  49,"苏宁电器
行业：家电零售"
2012,209,￥ 66 亿,-22,吴栋材先生  76,"永钢
行业：钢铁"
2012,209,￥ 66 亿,395,贺正刚家族先生  58,"和邦股份
行业：化工、皮革、煤炭"
2012,212,￥ 65 亿,-142,徐明先生  41,"实德集团
行业：建材、金融、家电、足球"
2012,212,￥ 65 亿,-53,吴光明、吴群父子先生  50、先生  24,"鱼跃医疗
行业：医疗设备"
2012,212,￥ 65 亿,-45,叶远西家族先生  50,"广田股份
行业：装修装饰"
2012,212,￥ 65 亿,-25,柴慧京先生  51,"国都地产
行业：房地产"
2012,212,￥ 65 亿,-25,杨建忠家族先生  47,"巨力索具
行业：索具、新能源、传媒"
2012,212,￥ 65 亿,5,陈妙林先生  60,"开元旅业
行业：酒店、房地产、工业"
2012,212,￥ 65 亿,5,王玉城、王文城、王国城兄弟先生  未知、先生  未知、先生  未知,"兴业
行业：综合"
2012,212,￥ 65 亿,5,王振华、王晓松父子先生  50、先生  25,"新城实业
行业：房地产"
2012,212,￥ 65 亿,31,徐传化家族先生  77,"传化集团
行业：化工、物流、农业、投资"
2012,212,￥ 65 亿,43,安康家族先生  63,"华兰生物
行业：生物制药"
2012,212,￥ 65 亿,43,陈育新先生  62,"华西希望
行业：饲料、都市农业、兽药、房地产"
2012,212,￥ 65 亿,43,叶仙玉家族先生  55,"星星
行业：家用电器、电子元件、房地产"
2012,212,￥ 65 亿,79,李晓明先生  54,"秦龙国际集团
行业：矿业、饮料"
2012,212,￥ 65 亿,79,左宗申家族先生  59,"宗申
行业：摩托车、新能源、房地产、矿业"
2012,212,￥ 65 亿,148,黄红云家族先生  46,"金科
行业：房地产"
2012,212,￥ 65 亿,167,易小迪先生  48,"阳光100
行业：房地产"
2012,212,￥ 65 亿,New ~,吴海军家族先生  46,"新天下
行业：电脑及其配件"
2012,212,￥ 65 亿,New ~,俞培俤家族先生  52,"东福实业
行业：房地产"
2012,230,￥ 63 亿,-131,李新炎、倪银英夫妇先生  61、女士  56,"中国龙工
行业：重型工程用车"
2012,230,￥ 63 亿,-121,黄毅先生  49,"中升
行业：汽车销售"
2012,230,￥ 63 亿,-121,薛光林先生  45,"光汇石油
行业：石油开采、石油贸易"
2012,230,￥ 63 亿,-93,朱保国家族先生  50,"健康元
行业：医药"
2012,230,￥ 63 亿,-71,张祥青家族先生  43,"荣程钢铁
行业：钢铁"
2012,230,￥ 63 亿,-63,阙文彬先生  49,"独一味
行业：生物制药、矿业"
2012,230,￥ 63 亿,-63,姚俊良家族先生  59,"美锦能源
行业：焦炭、沥青、粗苯"
2012,230,￥ 63 亿,-43,成清波先生  50,"国泰恒生
行业：房地产、铁路、高速公路"
2012,230,￥ 63 亿,-43,柯希平先生  52,"恒兴实业
行业：矿、投资"
2012,230,￥ 63 亿,-43,尤小平家族先生  54,"华峰集团
行业：化工、铝业、地产、金融"
2012,230,￥ 63 亿,-13,邓伟先生  49,"亿阳
行业：通信、能源、航空、金融"
2012,230,￥ 63 亿,-13,梁亮胜先生  61,"丝宝
行业：日化用品、卫生用品、纺织、房地产"
2012,230,￥ 63 亿,13,段永平先生  51,"步步高
行业：投资"
2012,230,￥ 63 亿,13,刘学斌兄弟先生  40,"富盈
行业：酒店、房地产、教育、商业、旅游、物流、家具、物业管理"
2012,230,￥ 63 亿,13,姚原、姚涌兄弟先生  56、先生  55,"铭源实业
行业：房地产、医药、基础设施、投资"
2012,230,￥ 63 亿,61,陈荣先生  52,"上海中路
行业：投资、保龄球、电动车"
2012,230,￥ 63 亿,89,刘汉先生  47,"汉龙
行业：能源、化工、投资、房地产"
2012,230,￥ 63 亿,208,黄鸿明先生  44,"创鸿
行业：房地产"
2012,230,￥ 63 亿,374,蔡宏柱先生  61,"稻花香
行业：白酒"
2012,230,￥ 63 亿,374,邵仲毅先生  44,"晨曦
行业：石化、粮油加工、贸易"
2012,230,￥ 63 亿,-100,毛中吾先生  50,"三一
行业：重型机械"
2012,230,￥ 63 亿,-100,向文波先生  50,"三一
行业：重型机械"
2012,252,￥ 60 亿,-115,郭俊伟、郭英成、郭英智先生  未知、先生  47、先生  45,"佳兆业
行业：房地产"
2012,252,￥ 60 亿,-87,尹明善先生  74,"力帆
行业：摩托车、汽车、金融"
2012,252,￥ 60 亿,21,吴瑞林家族先生  60,"侨兴
行业：矿产、通信设备"
2012,252,￥ 60 亿,21,张佛恩先生  60,"龙泉
行业：房地产"
2012,252,￥ 60 亿,39,崔根良、崔巍父子先生  54、先生  27,"亨通
行业：电缆、热能电力、金融投资"
2012,252,￥ 60 亿,108,郭金东先生  47,"金浦
行业：化工、房地产"
2012,252,￥ 60 亿,116,周晓光、虞云新夫妇先生  50、女士  未知,"新光控股
行业：饰品、房地产、商贸、投资"
2012,252,￥ 60 亿,288,贾跃亭家族先生  39,"乐视网
行业：通信、计算机应用服务"
2012,252,￥ 60 亿,New ~,王俊民先生  44,"海思科
行业：医药生化"
2012,261,￥ 58 亿,-124,陈隆基先生  56,"利嘉国际
行业：投资"
2012,261,￥ 58 亿,566,郭东林先生  41,"以纯
行业：服装"
2012,263,￥ 57 亿,-154,杜江涛家族先生  43,"君正
行业：煤炭、电力、化工、制造业"
2012,263,￥ 57 亿,-20,黄巧灵家族先生  54,"宋城
行业：旅游、房地产"
2012,263,￥ 57 亿,105,侯建芳家族先生  46,"雏鹰农牧
行业：畜牧业"
2012,263,￥ 57 亿,New ~,杨爱华、杨汉松、杨泽华兄弟先生  51、先生  50、先生  40,"宝信汽车
行业：汽车销售"
2012,267,￥ 56 亿,-100,刘载望、富海霞夫妇先生  40、女士  未知,"江河幕墙
行业：建筑幕墙系统"
2012,267,￥ 56 亿,52,徐其明家族先生  49,"徐龙集团
行业：水产品、房地产、艺术品收藏"
2012,267,￥ 56 亿,161,赵永亮先生  55,"东达蒙古王
行业：羊绒、生态沙草产业、酒店、基础建设"
2012,267,￥ 56 亿,285,林来嵘、安素梅夫妇先生  44、女士  47,"众兴煤炭
行业：矿业"
2012,267,￥ 56 亿,New ~,郭文贵先生  46,"政泉置业
行业：房地产、投资"
2012,272,￥ 55 亿,-135,李赶坡先生  63,"敬业
行业：钢铁、化工"
2012,272,￥ 55 亿,-105,戚金兴、戚加奇父子先生  50、先生  24,"滨江集团
行业：房地产"
2012,272,￥ 55 亿,-29,史正富、翟立夫妇先生  58、女士  41,"同华投资
行业：投资"
2012,272,￥ 55 亿,1,刘伟先生  47,"佳都国际
行业：信息与通讯增值服务"
2012,272,￥ 55 亿,19,邓鸿先生  49,"成都会展中心
行业：房地产、旅游"
2012,272,￥ 55 亿,19,刘强东先生  38,"京东商城
行业：电子商务零售"
2012,272,￥ 55 亿,47,姜照柏、姜雷兄弟先生  49、先生  40,"鹏欣
行业：房地产、金融、投资"
2012,272,￥ 55 亿,47,綦建虹先生  未知,"宾利北京
行业：金融、汽车、奢侈品销售代理"
2012,272,￥ 55 亿,47,严健军先生  47,"致达
行业：信息、电气、教育、房产、造纸"
2012,272,￥ 55 亿,47,虞锋先生  49,"云峰基金
行业：投资"
2012,272,￥ 55 亿,88,董才平先生  49,"中天钢铁
行业：钢铁、港口、教育、酒店"
2012,272,￥ 55 亿,125,马鸿家族先生  45,"搜于特
行业：服装制造"
2012,272,￥ 55 亿,New ~,高柱家族先生  55,"蒙发集团
行业：煤炭、有色金属"
2012,272,￥ 55 亿,New ~,曾焕沙先生  45,"弘阳集团
行业：房地产"
2012,272,￥ 55 亿,New ~,黄其森先生  47,"泰禾集团
行业：房地产"
2012,272,￥ 55 亿,New ~,肖春红、肖春明兄弟先生  44、先生  44,"宏立城
行业：房地产开发"
2012,288,￥ 54 亿,-158,俞敏洪先生  50,"新东方
行业：教育"
2012,288,￥ 54 亿,-8,孙翔、孙纪木父子先生  30、先生  56,"新华联合冶金
行业：钢铁、煤化工"
2012,288,￥ 54 亿,31,茹伯兴、茹正伟父子先生  65、先生  未知,"百兴
行业：工业制造、房地产、专业市场、金融"
2012,288,￥ 54 亿,80,马成喜先生  56,"现代
行业：房地产、贸易、制造"
