年份,排名,财富,排名变化,个人信息,企业信息
2021,137,￥ 450 亿,-26,孙寿宽先生  72,"嘉晨
行业：钢铁、耐火材料、煤化工"
2021,139,￥ 445 亿,-64,许世辉先生  64,"达利食品
行业：食品"
2021,139,￥ 445 亿,96,尤小平先生  63,"华峰
行业：化工、铝业、投资"
2021,141,￥ 440 亿,-21,黄毅先生  58,"中升控股
行业：汽车销售"
2021,141,￥ 440 亿,New ~,简军女士  58,"爱美客
行业：生物制药"
2021,143,￥ 430 亿,271,高纪凡先生  56,"天合光能
行业：光伏产品"
2021,144,￥ 425 亿,-60,赖梅松先生  51,"中通
行业：物流"
2021,145,￥ 420 亿,-89,纪海鹏先生  54,"龙光地产
行业：房地产"
2021,145,￥ 420 亿,New ~,杨建文先生  68,"伯恩光学
行业：工业产品"
2021,147,￥ 410 亿,-27,车建兴先生  55,"红星美凯龙
行业：家具连锁"
2021,147,￥ 410 亿,New ~,米高·嘉道理先生  80,"中电控股
行业：能源"
2021,149,￥ 400 亿,New ~,蔡衍明先生  64,"旺旺
行业：食品"
2021,149,￥ 400 亿,New ~,许仰天先生  37,"希音
行业：电商"
2021,151,￥ 390 亿,-38,陈金霞女士  53,"涌金投资
行业：医药、投资"
2021,151,￥ 390 亿,-40,黄立先生  58,"高德电气
行业：电子制造"
2021,151,￥ 390 亿,67,李想先生  40,"理想汽车
行业：新能源汽车"
2021,151,￥ 390 亿,37,孙广信先生  59,"广汇
行业：汽车销售、能源、房地产"
2021,155,￥ 380 亿,311,李华先生  43,"富途证券
行业：金融服务"
2021,155,￥ 380 亿,New ~,李泽楷先生  55,"电讯盈科
行业：电信"
2021,155,￥ 380 亿,42,宿华先生  39,"快手科技
行业：传媒娱乐"
2021,155,￥ 380 亿,-106,孙宏斌先生  58,"融创
行业：房地产"
2021,159,￥ 370 亿,-29,沈南鹏先生  54,"红杉
行业：投资"
2021,160,￥ 360 亿,-34,姜照柏先生  58,"鹏欣
行业：乳业、房地产、投资"
2021,160,￥ 360 亿,New ~,林木勤、林煜鹏先生  57、先生  未知,"东鹏饮料
行业：食品饮料"
2021,160,￥ 360 亿,New ~,张虔生先生  77,"日月光
行业：工业品、房地产"
2021,160,￥ 360 亿,-124,左氏先生  50,"贝壳
行业：房地产服务"
2021,164,￥ 355 亿,-49,刘益谦先生  58,"新理益
行业：投资"
2021,165,￥ 350 亿,-29,陈红天先生  62,"祥祺
行业：投资、房地产"
2021,165,￥ 350 亿,-35,胡凯军先生  59,"远大
行业：医药"
2021,165,￥ 350 亿,23,宋作文先生  74,"南山
行业：铝业、纺织、房地产"
2021,165,￥ 350 亿,-55,张宏伟先生  67,"东方
行业：能源、零售"
2021,165,￥ 350 亿,New ~,赵立新、曹维先生  55、女士  48,"格科微
行业：CMOS图像传感器"
2021,165,￥ 350 亿,-24,周建平先生  60,"海澜
行业：服装、投资"
2021,171,￥ 345 亿,New ~,蔡明兴先生  64,"富邦
行业：金融服务"
2021,171,￥ 345 亿,-45,沈文荣先生  75,"沙钢
行业：钢铁"
2021,171,￥ 345 亿,280,杨绍鹏先生  65,"海丰
行业：航运"
2021,171,￥ 345 亿,-37,张峻、陶美萦先生  未知、女士  未知,"富德
行业：保险"
2021,175,￥ 340 亿,-69,杜江涛、郝虹先生  52、女士  未知,"君正
行业：能源化工"
2021,175,￥ 340 亿,22,黄如论、黄涛先生  70、先生  45,"世纪金源
行业：房地产"
2021,175,￥ 340 亿,New ~,李天颖先生  未知,"新鸿基
行业：房地产"
2021,175,￥ 340 亿,-2,李卫国先生  56,"东方雨虹
行业：防水材料"
2021,175,￥ 340 亿,-2,林秀成、林志强先生  66、先生  47,"三安
行业：LED"
2021,180,￥ 335 亿,-78,史玉柱、史静先生  59、女士  未知,"巨人
行业：金融、在线游戏、投资"
2021,180,￥ 335 亿,-74,王振华、王晓松先生  59、先生  34,"新城
行业：房地产"
2021,182,￥ 330 亿,New ~,蔡明忠先生  65,"富邦
行业：金融服务"
2021,182,￥ 330 亿,15,李春安先生  53,"隆基
行业：硅材料"
2021,182,￥ 330 亿,-33,缪寿良先生  66,"富源
行业：房地产、水电"
2021,182,￥ 330 亿,39,南存辉先生  58,"正泰
行业：工业电器、投资"
2021,182,￥ 330 亿,-67,聂腾云、陈立英先生  45、女士  46,"韵达
行业：物流"
2021,182,￥ 330 亿,New ~,苏海文先生  81,"BW
行业：物流"
2021,182,￥ 330 亿,143,王燕清、倪亚兰先生  55、女士  未知,"先导智能
行业：自动化设备"
2021,182,￥ 330 亿,-4,张磊先生  49,"高瓴资本
行业：投资"
2021,182,￥ 330 亿,-58,张志祥先生  54,"建龙
行业：钢铁、矿业、船运"
2021,191,￥ 325 亿,95,谢良志、李翰园先生  55、先生  未知,"神州
行业：生物制药"
2021,192,￥ 320 亿,35,涂辉龙先生  62,"海雅
行业：商业、金融、地产"
2021,192,￥ 320 亿,New ~,王宁、杨涛先生  34、女士  34,"泡泡玛特
行业：玩具"
2021,194,￥ 315 亿,47,洪浩先生  65,"凯莱英
行业：医药"
2021,194,￥ 315 亿,-28,黄敏利、许慧卿先生  56、女士  57,"敏华控股
行业：休闲沙发"
2021,196,￥ 310 亿,31,李力先生  56,"爱尔眼科
行业：医疗服务"
2021,196,￥ 310 亿,-47,梁庆德先生  84,"格兰仕
行业：家电"
2021,196,￥ 310 亿,192,谢青先生  未知,"飞塔
行业：网路安全"
2021,199,￥ 305 亿,-118,曾芳勤女士  56,"领益智造
行业：消费电子精密件"
2021,199,￥ 305 亿,-44,江南春先生  48,"分众传媒
行业：数字新媒体、投资"
2021,199,￥ 305 亿,-11,周晓萍女士  60,"星宇股份
行业：汽车灯具"
2021,202,￥ 300 亿,New ~,曾小山先生  76,"曾氏企业
行业：铝业"
2021,202,￥ 300 亿,-43,陈华先生  55,"京基
行业：房地产、投资"
2021,202,￥ 300 亿,49,程一笑先生  36,"快手科技
行业：传媒娱乐"
2021,202,￥ 300 亿,New ~,董建成先生  78,"东方海外
行业：运输"
2021,202,￥ 300 亿,-24,冯海良先生  61,"海亮
行业：铜加工、投资"
2021,202,￥ 300 亿,New ~,辜林瑞慧先生  88,"中信金控
行业：金融服务"
2021,202,￥ 300 亿,-24,洪杰先生  54,"三棵树
行业：涂料"
2021,202,￥ 300 亿,59,汪建先生  67,"华大基因、碳云
行业：基因检测、医疗大数据"
2021,202,￥ 300 亿,33,叶小平先生  58,"泰格医药
行业：医药"
2021,202,￥ 300 亿,-41,朱鼎健先生  47,"观澜湖
行业：房地产"
2021,212,￥ 295 亿,New ~,林张素娥先生  未知,"联邦
行业：房地产、金融"
2021,212,￥ 295 亿,-17,张道才先生  71,"三花控股
行业：工业设备、汽车零部件、房地产"
2021,212,￥ 295 亿,-71,赵涛先生  55,"步长
行业：医药"
2021,215,￥ 290 亿,161,陈凯旋、李若虹先生  63、女士  未知,"立白
行业：日化用品"
2021,215,￥ 290 亿,52,陈志列、王蓉先生  58、女士  未知,"研祥
行业：特种计算机"
2021,215,￥ 290 亿,-47,李义海、李鑫先生  58、先生  未知,"济民可信
行业：医药"
2021,215,￥ 290 亿,-85,欧宗荣先生  57,"正荣
行业：房地产"
2021,215,￥ 290 亿,236,夏佐全先生  58,"比亚迪
行业：汽车、充电电池"
2021,215,￥ 290 亿,236,张文中先生  59,"物美
行业：零售"
2021,221,￥ 285 亿,-11,林宏修先生  70,"融侨
行业：房地产"
2021,221,￥ 285 亿,193,谢华先生  未知,"飞塔
行业：网路安全"
2021,223,￥ 280 亿,-45,傅利泉、陈爱玲先生  54、女士  54,"大华技术
行业：软件、电子通讯产品"
2021,223,￥ 280 亿,New ~,刘福平先生  39,"卫龙
行业：食品"
2021,223,￥ 280 亿,New ~,刘卫平先生  42,"卫龙
行业：食品"
2021,227,￥ 275 亿,New ~,蔡宏图先生  69,"霖园
行业：金融服务"
2021,227,￥ 275 亿,85,曹骥、曹政先生  69、先生  38,"杭可科技
行业：锂电池"
2021,227,￥ 275 亿,-78,黄联禧、左笑萍先生  58、女士  48,"联塑
行业：建材家居"
2021,227,￥ 275 亿,502,王一鸣先生  40,"锦浪科技
行业：逆变器"
2021,231,￥ 270 亿,-150,安康先生  72,"华兰生物
行业：生物制药"
2021,231,￥ 270 亿,New ~,何超琼女士  59,"信德、美高梅中国
行业：博彩"
2021,231,￥ 270 亿,-86,潘来灿先生  未知,"海天味业
行业：调味品"
2021,231,￥ 270 亿,-34,徐波先生  44,"多益网络
行业：网络游戏"
2021,235,￥ 265 亿,-146,岑均达先生  未知,"恒瑞、翰森
行业：医药"
2021,235,￥ 265 亿,-8,李国强先生  57,"中升控股
行业：汽车销售"
2021,235,￥ 265 亿,-101,穆荣均先生  41,"美团
行业：生活服务"
2021,235,￥ 265 亿,-74,邬建树先生  57,"拓普
行业：汽车零部件制造"
2021,235,￥ 265 亿,6,项光达先生  63,"青山控股
行业：钢铁"
2021,235,￥ 265 亿,-87,易峥先生  51,"同花顺
行业：软件"
2021,241,￥ 260 亿,New ~,曹其峰先生  75,"永新
行业：杂货"
2021,241,￥ 260 亿,-31,黄朝阳先生  55,"中骏
行业：房地产、变压器"
2021,241,￥ 260 亿,0,解直锟先生  60,"中植
行业：投资"
2021,241,￥ 260 亿,0,王希成先生  73,"玲珑轮胎
行业：轮胎"
2021,241,￥ 260 亿,787,徐广福、徐翔先生  未知、先生  未知,"大全
行业：电气设备制造、太阳能"
2021,241,￥ 260 亿,-55,薛华先生  51,"海大
行业：饲料"
2021,247,￥ 255 亿,59,陈睿先生  43,"哔哩哔哩
行业：视频弹幕网站"
2021,247,￥ 255 亿,-98,李文斌先生  46,"俊发
行业：房地产"
2021,247,￥ 255 亿,167,沈华、胡畏先生  58、先生  57,"斯达半导
行业：半导体"
2021,247,￥ 255 亿,-32,修涞贵、李艳华先生  66、女士  63,"修正药业
行业：医药"
2021,247,￥ 255 亿,313,俞其兵先生  56,"旗滨
行业：玻璃"
2021,252,￥ 250 亿,New ~,蔡志明先生  76,"旭日
行业：玩具"
2021,252,￥ 250 亿,-46,季琦先生  55,"华住
行业：连锁酒店"
2021,252,￥ 250 亿,-1,蒋业华先生  58,"华宇
行业：房地产"
2021,252,￥ 250 亿,-55,吴冠江、刘铁鹰先生  53、先生  未知,"智飞生物
行业：疫苗"
2021,252,￥ 250 亿,-42,肖建华先生  50,"明天
行业：投资"
2021,252,￥ 250 亿,245,许刚先生  58,"龙蟒佰利联
行业：钛白粉"
2021,252,￥ 250 亿,-97,叶澄海、廖清清先生  78、女士  72,"信立泰
行业：医药"
2021,252,￥ 250 亿,-111,赵伟国先生  54,"健坤投资
行业：投资"
2021,252,￥ 250 亿,-111,周鸿祎先生  51,"三六零安全科技
行业：网络信息服务"
2021,252,￥ 250 亿,73,朱共山先生  63,"保利协鑫
行业：太阳能芯片、发电厂"
2021,262,￥ 245 亿,-94,蔡东晨先生  68,"石药
行业：医药"
2021,262,￥ 245 亿,New ~,蔡政达先生  未知,"霖园
行业：金融服务"
2021,262,￥ 245 亿,-41,钭正刚、尉雪凤先生  68、女士  未知,"锦江
行业：能源、化工"
2021,262,￥ 245 亿,New ~,林百里先生  72,"广达电脑
行业：消费电子"
2021,262,￥ 245 亿,New ~,林鸿南先生  54,"宏泰
行业：投资"
2021,262,￥ 245 亿,New ~,罗秋平、潘东先生  58、女士  56,"蓝月亮
行业：日化用品"
2021,262,￥ 245 亿,-44,米恩华先生  63,"华凌工贸
行业：地产、畜牧"
2021,262,￥ 245 亿,512,杨卫东、杨亚珍先生  53、女士  53,"卫星石化
行业：化工"
2021,262,￥ 245 亿,34,叶帆先生  49,"美东汽车
行业：汽车经销"
2021,262,￥ 245 亿,-147,张帆先生  56,"汇顶科技
行业：半导体芯片"
2021,272,￥ 240 亿,53,曹德旺先生  75,"福耀玻璃
行业：玻璃"
2021,272,￥ 240 亿,-39,胡柏藩先生  59,"新和成
行业：医药"
2021,272,￥ 240 亿,-152,李建全先生  64,"稳健医疗
行业：医疗用品"
2021,272,￥ 240 亿,104,励民先生  56,"瑞芯微
行业：集成电路"
2021,272,￥ 240 亿,116,刘冬生、张宁先生  48、女士  47,"彤程新材
行业：化工原料"
2021,272,￥ 240 亿,-45,史贵禄先生  56,"荣民
行业：房地产"
2021,272,￥ 240 亿,-142,吴光明、吴群先生  59、先生  33,"鱼跃医疗
行业：医疗设备"
2021,272,￥ 240 亿,-232,张近东先生  58,"苏宁
行业：零售、房地产"
2021,280,￥ 235 亿,171,曾继疆先生  59,"宏达电子
行业：电子器件制造"
2021,280,￥ 235 亿,-39,梁允超先生  52,"汤臣倍健
行业：保健品"
2021,280,￥ 235 亿,-112,潘政民、吴春媛先生  54、女士  未知,"瑞声科技
行业：消费电子精密件"
2021,283,￥ 230 亿,42,仇建平、王玲玲先生  59、女士  60,"巨星科技
行业：工具制造"
2021,283,￥ 230 亿,-134,黄伟、李萍先生  62、女士  未知,"新湖
行业：房地产、金融"
2021,283,￥ 230 亿,New ~,廖龙星先生  未知,"长春
行业：化工"
2021,283,￥ 230 亿,New ~,林书鸿先生  93,"长春
行业：化工"
2021,283,￥ 230 亿,-115,刘炽平先生  48,"腾讯
行业：互联网服务"
2021,283,￥ 230 亿,67,陶悦群先生  61,"欧普康视
行业：医疗器械制造、销售"
2021,283,￥ 230 亿,-157,童锦泉先生  66,"长峰房地产
行业：房地产"
2021,283,￥ 230 亿,3,汪建国、汪浩先生  61、先生  未知,"五星投资
行业：家居连锁、婴孕商品连锁、投资"
2021,283,￥ 230 亿,-32,易如波先生  45,"中昂
行业：房地产"
2021,283,￥ 230 亿,374,赵丰刚先生  55,"宁德时代
行业：锂电池"
2021,283,￥ 230 亿,New ~,郑正先生  未知,"长春
行业：化工"
2021,283,￥ 230 亿,-48,周泽荣先生  67,"侨鑫
行业：房地产、投资"
2021,283,￥ 230 亿,168,周志文、冯宇霞先生  56、女士  57,"昭衍新药
行业：生物医药"
2021,296,￥ 225 亿,-29,葛卫东先生  52,"混沌投资
行业：投资"
2021,296,￥ 225 亿,-118,黄光裕先生  52,"国美
行业：零售、房地产"
2021,296,￥ 225 亿,-118,赖建平先生  未知,"海天味业
行业：调味品"
2021,296,￥ 225 亿,-136,彭蕾先生  50,"阿里系
行业：电子商务 、金融科技"
2021,296,￥ 225 亿,-69,虞锋先生  58,"云锋基金
行业：投资"
2021,296,￥ 225 亿,New ~,张和君先生  69,"德业股份
行业：电器零部件制造"
2021,302,￥ 220 亿,New ~,董海锋先生  39,"谦寻
行业：新零售"
2021,302,￥ 220 亿,57,董经贵、钱静红先生  51、先生  48,"雅迪
行业：电动车"
2021,302,￥ 220 亿,517,黄达文先生  61,"合盛硅业
行业：化工"
2021,302,￥ 220 亿,-153,林印孙先生  57,"正邦
行业：饲料、养殖"
2021,302,￥ 220 亿,New ~,刘克振先生  67,"研华
行业：电脑设备"
2021,302,￥ 220 亿,-81,潘石屹、张欣先生  58、女士  56,"SOHO中国
行业：房地产"
2021,302,￥ 220 亿,-87,齐向东先生  56,"奇安信
行业：网络安全"
2021,302,￥ 220 亿,-75,魏少军先生  58,"隆基泰和
行业：房地产、新能源"
2021,302,￥ 220 亿,New ~,许文龙先生  93,"奇美
行业：化工"
2021,302,￥ 220 亿,New ~,严昕女士  38,"苏商
行业：基础设施建设"
2021,302,￥ 220 亿,99,张静章先生  84,"海天国际
行业：注塑机"
2021,302,￥ 220 亿,-81,张力、张量先生  68、先生  39,"富力地产
行业：房地产、矿业"
2021,302,￥ 220 亿,1531,张兴海、颜敏先生  58、女士  未知,"小康控股
行业：汽车、汽车零配件"
