年份,排名,财富,排名变化,个人信息,企业信息
2014,26,￥ 315 亿,13,吕向阳、张长虹夫妇先生  51、女士  53,"融捷投资
行业：投资"
2014,26,￥ 315 亿,-1,祝义财、吴学琴夫妇先生  50、女士  未知,"雨润
行业：食品、房地产、零售"
2014,28,￥ 310 亿,9,王传福先生  48,"比亚迪
行业：汽车、手机零部件、充电电池"
2014,29,￥ 300 亿,-14,梁稳根先生  58,"三一
行业：重型机械"
2014,30,￥ 290 亿,-13,刘永好家族先生  63,"新希望
行业：农业、化工、金融"
2014,30,￥ 290 亿,-6,张茵女士  57,"玖龙纸业
行业：造纸"
2014,32,￥ 280 亿,9,郭广昌先生  47,"复星
行业：投资、钢铁、医药"
2014,32,￥ 280 亿,-4,王玉锁、赵宝菊夫妇先生  50、女士  49,"新奥
行业：天然气、能源化工"
2014,32,￥ 280 亿,119,周建平家族先生  53,"海澜
行业：服装、投资"
2014,35,￥ 260 亿,-13,吴亚军家族女士  50,"龙湖
行业：房地产"
2014,36,￥ 245 亿,-4,史玉柱家族先生  52,"巨人
行业：金融、在线游戏"
2014,37,￥ 240 亿,7,黄伟、李萍夫妇先生  55、女士  未知,"新湖
行业：房地产、金融"
2014,38,￥ 235 亿,-19,孙广信先生  52,"广汇
行业：房地产、汽车销售、能源"
2014,39,￥ 225 亿,-29,姜滨、胡双美夫妇先生  48、女士  48,"歌尔声学
行业：声学及多媒体产品"
2014,40,￥ 220 亿,-6,黄如论先生  63,"世纪金源
行业：房地产"
2014,40,￥ 220 亿,-8,潘石屹、张欣夫妇先生  51、女士  49,"SOHO中国
行业：房地产"
2014,40,￥ 220 亿,4,王文学先生  47,"华夏幸福
行业：房地产"
2014,43,￥ 215 亿,-12,龚虹嘉、陈春梅夫妇先生  49、女士  49,"海康威视
行业：视频监控产品"
2014,43,￥ 215 亿,75,姜照柏先生  51,"鹏欣
行业：房地产、投资"
2014,43,￥ 215 亿,20,李书福、李星星父子先生  51、先生  29,"吉利控股
行业：汽车制造"
2014,43,￥ 215 亿,4,潘政民、吴春媛夫妇先生  47、女士  未知,"瑞声科技
行业：声学科技"
2014,47,￥ 205 亿,-22,陈发树先生  53,"新华都
行业：零售、矿、投资"
2014,48,￥ 200 亿,15,陈建华先生  43,"恒力
行业：纺织、化纤"
2014,48,￥ 200 亿,New ~,魏奇、魏潇父女先生  未知、女士  未知,"天合化工
行业：化工"
2014,48,￥ 200 亿,-19,朱孟依家族先生  55,"合生创展\珠江投资
行业：房地产"
2014,51,￥ 190 亿,-17,陈卓林家族先生  52,"雅居乐
行业：房地产"
2014,51,￥ 190 亿,-12,黄光裕家族先生  45,"鹏润投资
行业：家电零售、房地产"
2014,51,￥ 190 亿,-7,贾跃亭先生  41,"乐视网
行业：通信、计算机应用服务"
2014,51,￥ 190 亿,-4,荣智健先生  72,"中信泰富
行业：投资、房地产"
2014,51,￥ 190 亿,-4,魏少军先生  51,"隆基泰和
行业：房地产、新能源"
2014,51,￥ 190 亿,47,肖建华、周虹文夫妇先生  43、女士  44,"明天
行业：金融、投资"
2014,57,￥ 185 亿,22,邱光和家族先生  63,"森马
行业：服装"
2014,58,￥ 180 亿,-11,蔡奎家族先生  53,"龙湖
行业：房地产"
2014,58,￥ 180 亿,-17,杜双华先生  49,"日照钢铁
行业：钢铁"
2014,58,￥ 180 亿,-11,施文博先生  64,"恒安
行业：个人护理用品"
2014,61,￥ 175 亿,-14,沈国军先生  52,"银泰
行业：零售、房地产"
2014,61,￥ 175 亿,36,孙寿宽家族先生  65,"嘉晨
行业：耐火材料、煤化工"
2014,61,￥ 175 亿,-4,许连捷先生  61,"恒安
行业：个人护理用品"
2014,61,￥ 175 亿,151,薛光林先生  47,"光汇石油
行业：石油开采、石油贸易"
2014,61,￥ 175 亿,31,袁亚非先生  50,"三胞
行业：IT连锁、房地产、投资"
2014,61,￥ 175 亿,-2,张志祥先生  47,"建龙
行业：钢铁、矿业、船运"
2014,61,￥ 175 亿,New ~,郑建明先生  未知,"顺风光电
行业：太阳能、造船、房地产"
2014,68,￥ 170 亿,30,陈天桥家族先生  41,"盛大网络
行业：在线游戏"
2014,68,￥ 170 亿,304,林亿先生  未知,"升龙
行业：房地产"
2014,68,￥ 170 亿,82,刘忠田先生  50,"忠旺
行业：铝型材"
2014,68,￥ 170 亿,15,张宏伟先生  60,"东方
行业：能源、零售"
2014,72,￥ 165 亿,-1,朱林瑶女士  44,"华宝国际
行业：香精、香料"
2014,73,￥ 160 亿,10,杜厦家族先生  67,"家世界
行业：私募基金"
2014,74,￥ 155 亿,5,方威先生  41,"方大
行业：碳素、钢铁、煤焦"
2014,74,￥ 155 亿,249,郭文贵家族先生  48,"政泉置业
行业：房地产、投资"
2014,74,￥ 155 亿,-27,叶澄海、廖清清夫妇先生  71、女士  65,"信立泰
行业：医药"
2014,74,￥ 155 亿,-17,张力、张量父子先生  61、先生  32,"富力
行业：房地产、矿业"
2014,78,￥ 150 亿,134,车建兴先生  48,"红星美凯龙
行业：家具连锁"
2014,78,￥ 150 亿,New ~,陈红天、姚丽妮夫妇先生  55、女士  未知,"祥祺
行业：投资、房地产"
2014,78,￥ 150 亿,-6,林秀成、林志强父子先生  59、先生  40,"三安
行业：LED"
2014,78,￥ 150 亿,98,邵仲毅先生  46,"晨曦
行业：石化、粮油加工"
2014,78,￥ 150 亿,New ~,张磊先生  42,"高瓴资本
行业：投资"
2014,83,￥ 145 亿,8,冯海良先生  54,"海亮
行业：铜加工、投资"
2014,83,￥ 145 亿,-11,李锂、李坦夫妇先生  50、女士  50,"海普瑞
行业：医药"
2014,83,￥ 145 亿,650,庞康先生  58,"海天味业
行业：食品"
2014,83,￥ 145 亿,-11,宋作文家族先生  67,"南山
行业：铝业、服装、投资"
2014,83,￥ 145 亿,-11,于泳先生  未知,"鸿商产业
行业：钼矿"
2014,83,￥ 145 亿,51,赵步长、赵涛父子先生  48、先生  48,"步长
行业：医药"
2014,83,￥ 145 亿,82,周鸿祎先生  44,"奇虎360
行业：软件"
2014,90,￥ 140 亿,99,车冯升先生  52,"四环医药
行业：医药"
2014,90,￥ 140 亿,-49,黄怒波先生  58,"中坤
行业：房地产"
2014,90,￥ 140 亿,2,黄文仔先生  61,"星河湾
行业：房地产"
2014,90,￥ 140 亿,-7,刘汉元、管亚梅夫妇先生  50、女士  未知,"通威
行业：农业、新能源"
2014,90,￥ 140 亿,-27,马兴田家族先生  45,"康美药业
行业：医药"
2014,90,￥ 140 亿,8,缪寿良先生  59,"富源
行业：房地产、新能源、教育"
2014,90,￥ 140 亿,-18,倪召兴家族先生  58,"中融
行业：文化、房地产、能源、投资"
2014,90,￥ 140 亿,8,徐宇、李珊瑚夫妇先生  42、女士  未知,"赫基国际
行业：服装"
2014,90,￥ 140 亿,358,闫希军家族先生  61,"天士力
行业：医药"
2014,90,￥ 140 亿,28,朱共山先生  56,"保利协鑫
行业：太阳能芯片、发电厂"
2014,100,￥ 135 亿,-17,蔡东青家族先生  45,"奥飞动漫
行业：动漫"
2014,100,￥ 135 亿,34,陈金霞女士  46,"涌金投资
行业：医药、投资"
2014,100,￥ 135 亿,-66,傅利泉、陈爱玲夫妇先生  47、女士  47,"大华技术
行业：软件开发、电子及通讯产品"
2014,100,￥ 135 亿,-2,黄茂如、张静夫妇先生  49、女士  未知,"茂业
行业：房地产"
2014,100,￥ 135 亿,34,林立先生  51,"立业
行业：金融、投资"
2014,100,￥ 135 亿,34,刘益谦先生  51,"新理益
行业：投资"
2014,100,￥ 135 亿,111,罗韶宇、赵洁红夫妇先生  未知、女士  未知,"东银
行业：房地产、特种车辆、投资"
2014,100,￥ 135 亿,-41,沈文荣先生  68,"沙钢
行业：钢铁"
2014,100,￥ 135 亿,-2,孙飘扬、钟慧娟夫妇先生  56、女士  53,"恒瑞制药、豪森制药
行业：医药"
2014,100,￥ 135 亿,-17,文一波、张辉明夫妇先生  49、女士  未知,"桑德环境
行业：环保产业"
2014,100,￥ 135 亿,18,薛向东家族先生  55,"东华合创
行业：软件"
2014,100,￥ 135 亿,New ~,张峻先生  未知,"富德
行业：金融、房地产"
2014,112,￥ 130 亿,-49,黄世再家族先生  63,"大中华国际
行业：房地产"
2014,112,￥ 130 亿,121,李仲初、焦梅荣夫妇先生  51、女士  未知,"石基信息
行业：信息技术"
2014,112,￥ 130 亿,-65,梁庆德先生  77,"格兰仕
行业：家电"
2014,112,￥ 130 亿,-53,马建荣家族先生  49,"申洲针织
行业：纺织、服装"
2014,112,￥ 130 亿,0,欧宗荣先生  50,"正荣
行业：房地产"
2014,112,￥ 130 亿,65,阙文彬先生  51,"独一味
行业：生物制药、矿业"
2014,112,￥ 130 亿,22,王靖先生  未知,"信威通信
行业：通信"
2014,112,￥ 130 亿,39,谢炳、郑翔玲夫妇先生  62、女士  未知,"中国生物制药
行业：医药"
2014,112,￥ 130 亿,53,张中能、郭梅兰夫妇先生  58、女士  未知,"东阳光
行业：铝业、医药、能源电力"
2014,112,￥ 130 亿,-20,周泽荣先生  60,"侨鑫
行业：房地产、投资"
2014,112,￥ 130 亿,-40,朱兴良家族先生  55,"金螳螂
行业：建筑"
2014,123,￥ 125 亿,-32,钭正刚先生  61,"锦江
行业：能源、化工"
2014,123,￥ 125 亿,-55,耿建明、杨小青夫妇先生  52、女士  未知,"荣盛
行业：房地产"
2014,123,￥ 125 亿,-40,蒋仁生家族先生  61,"智飞生物
行业：疫苗"
2014,123,￥ 125 亿,-25,梁允超家族先生  45,"汤臣倍健
行业：保健品"
2014,123,￥ 125 亿,11,孙翔、孙纪木父子先生  32、先生  58,"新华冶金
行业：钢铁"
2014,123,￥ 125 亿,-55,杨铿先生  52,"蓝光
行业：房地产"
2014,123,￥ 125 亿,450,郑跃文先生  52,"科瑞
行业：生物制药、投资"
2014,130,￥ 120 亿,New ~,曹龙祥家族先生  57,"济川控股
行业：医药"
2014,130,￥ 120 亿,New ~,陈欧先生  31,"聚美优品
行业：电子商务"
2014,130,￥ 120 亿,-32,解直锟家族先生  53,"中植
行业：金融、投资、矿"
2014,130,￥ 120 亿,4,李辙先生  59,"山水文园
行业：房地产"
2014,130,￥ 120 亿,626,孙尚传、刘伟夫妇先生  51、女士  未知,"大富科技
行业：通信设备制造"
2014,130,￥ 120 亿,3,王文良先生  60,"日林实业
行业：物流、建筑"
2014,130,￥ 120 亿,35,徐镜人先生  70,"扬子江药业
行业：医药"
2014,130,￥ 120 亿,-17,周成建家族先生  49,"美特斯邦威
行业：服装"
2014,138,￥ 118 亿,-26,朱志平先生  52,"同方联合控股
行业：房地产"
2014,139,￥ 115 亿,-21,陈鸿道先生  未知,"加多宝
行业：饮料"
2014,139,￥ 115 亿,12,杜江涛、郝虹夫妇先生  45、女士  未知,"君正
行业：煤化工、热电、矿"
2014,139,￥ 115 亿,-60,何巧女、唐凯夫妇先生  48、女士  44,"东方园林
行业：园林"
2014,139,￥ 115 亿,740,沈亚先生  43,"唯品会
行业：B2C在线零售"
2014,139,￥ 115 亿,-71,孙喜双先生  61,"一方
行业：房地产"
2014,139,￥ 115 亿,-41,王长田、杜英莲夫妇先生  49、女士  未知,"光线传媒
行业：影视娱乐"
2014,139,￥ 115 亿,-21,张志熔家族先生  42,"恒盛\熔盛重工
行业：房地产、船业"
2014,146,￥ 113 亿,-28,钟声坚先生  56,"仁恒
行业：房地产"
2014,147,￥ 110 亿,18,傅军先生  57,"新华联
行业：矿业、房地产、投资"
2014,147,￥ 110 亿,42,江南春先生  41,"分众传媒
行业：数字新媒体、投资"
2014,147,￥ 110 亿,4,李华家族先生  48,"卓越
行业：房地产"
2014,147,￥ 110 亿,-64,李水荣先生  58,"荣盛控股
行业：化纤"
2014,147,￥ 110 亿,-35,楼忠福家族先生  未知,"广厦
行业：建筑、房地产"
2014,147,￥ 110 亿,-21,缪汉根先生  49,"盛虹
行业：印染、化纤、房地产"
2014,147,￥ 110 亿,259,邵根伙先生  49,"大北农
行业：饲料、种业"
2014,147,￥ 110 亿,30,沈南鹏先生  47,"红杉资本
行业：投资"
2014,147,￥ 110 亿,225,王文彪先生  55,"亿利资源
行业：化工、医药、煤炭"
2014,147,￥ 110 亿,-49,吴以岭家族先生  65,"以岭药业
行业：医药"
2014,147,￥ 110 亿,3,许世辉家族先生  57,"达利食品
行业：食品"
2014,147,￥ 110 亿,New ~,杨凯、葛坤夫妇先生  未知、女士  未知,"辉山乳业
行业：乳制品"
2014,147,￥ 110 亿,187,尹明善先生  76,"力帆
行业：摩托车、汽车、投资"
2014,160,￥ 105 亿,-62,高德康、梅冬夫妇先生  62、女士  46,"波司登
行业：服装"
2014,160,￥ 105 亿,85,姜伟家族先生  53,"贵州百灵
行业：医药"
2014,160,￥ 105 亿,85,林刚先生  50,"康哲药业
行业：医药"
2014,160,￥ 105 亿,29,吴光明、吴群父子先生  52、先生  26,"鱼跃医疗
行业：医疗设备"
2014,160,￥ 105 亿,-27,熊续强先生  未知,"银亿
行业：房地产、矿业、投资"
2014,160,￥ 105 亿,-34,杨占勇先生  42,"集群信息
行业：计算机软件服务"
2014,166,￥ 100 亿,168,崔根良、崔巍父子先生  56、先生  29,"亨通
行业：电缆、热能电力、投资"
2014,166,￥ 100 亿,-41,傅梅城先生  57,"华策影视
行业：影视传媒"
2014,166,￥ 100 亿,-41,黄曦家族先生  未知,"福信
行业：金融、房地产"
2014,166,￥ 100 亿,133,李义海先生  51,"济民可信
行业：医药"
2014,166,￥ 100 亿,67,梁信军先生  46,"复星
行业：综合"
2014,166,￥ 100 亿,111,莫天全先生  50,"搜房
行业：房地产网络搜索"
2014,166,￥ 100 亿,-54,南存辉先生  51,"正泰
行业：工业电器、投资"
2014,166,￥ 100 亿,-33,欧宗洪、许丽香夫妇先生  43、女士  未知,"融信
行业：房地产"
2014,166,￥ 100 亿,-68,王俊民先生  46,"海思科
行业：医药"
2014,166,￥ 100 亿,91,王文京先生  50,"用友
行业：软件"
2014,166,￥ 100 亿,91,昝圣达先生  51,"综艺
行业：新能源、信息科技、投资"
2014,177,￥ 95 亿,-52,戴秀丽女士  51,"人和商业
行业：商业地产、农业"
2014,177,￥ 95 亿,12,郭英成家族先生  49,"佳兆业
行业：房地产"
2014,177,￥ 95 亿,593,帅放文、曹再云夫妇先生  47、女士  48,"尔康制药
行业：医药"
2014,177,￥ 95 亿,12,孙宏斌先生  51,"融创
行业：房地产"
2014,177,￥ 95 亿,-130,孙伟杰先生  51,"杰瑞石油服务
行业：石油专用设备"
2014,177,￥ 95 亿,11,涂建华先生  51,"隆鑫控股
行业：摩托车、房地产"
2014,177,￥ 95 亿,-43,肖春明先生  46,"宏立城
行业：房地产"
2014,177,￥ 95 亿,New ~,谢世煌先生  44,"阿里巴巴
行业：电子商务"
2014,177,￥ 95 亿,-52,周福仁先生  63,"西洋
行业：复合肥、矿产、耐火材料"
2014,177,￥ 95 亿,0,周耀庭家族先生  71,"红豆
行业：服装、橡胶轮胎、房地产"
2014,187,￥ 92 亿,-22,黄联禧、左笑萍夫妇先生  51、女士  41,"中国联塑
行业：塑料管道及管件"
2014,188,￥ 90 亿,-12,何著胜家族先生  67,"后英
行业：耐火材料、钢铁、矿业"
2014,188,￥ 90 亿,-11,黄绍武先生  44,"神州通
行业：手机分销、物流、房地产"
2014,188,￥ 90 亿,-70,林定强先生  48,"金辉
行业：房地产"
2014,188,￥ 90 亿,-90,刘宝林先生  61,"九州通
行业：医药流通"
2014,188,￥ 90 亿,-23,刘志强、翟美卿夫妇先生  50、女士  50,"香江
行业：房地产、金融"
2014,188,￥ 90 亿,New ~,秦英林、钱瑛夫妇先生  49、女士  48,"牧原
行业：畜牧"
2014,188,￥ 90 亿,0,王清涛先生  52,"山东焦化
行业：煤焦"
2014,188,￥ 90 亿,446,王希成家族先生  66,"玲珑轮胎
行业：轮胎"
2014,188,￥ 90 亿,New ~,魏宣先生  未知,"天合化工
行业：化工"
2014,188,￥ 90 亿,-62,杨爱华家族先生  53,"宝信汽车
行业：汽车销售"
2014,188,￥ 90 亿,-54,叶立培先生  70,"仲盛
行业：房地产"
2014,188,￥ 90 亿,1,郁国祥先生  44,"新恒德置业
行业：房地产、投资"
2014,188,￥ 90 亿,56,张静章家族先生  77,"海天塑机
行业：注塑机"
2014,188,￥ 90 亿,-23,周庆治、赵亦斓夫妇先生  59、女士  36,"南都
行业：电池、投资"
2014,202,￥ 88 亿,-105,丁欣欣、张杏娟夫妇先生  56、女士  51,"亚厦
行业：建筑装饰"
2014,202,￥ 88 亿,289,柳长庆家族先生  62,"聚龙股份
行业：金融自动化设备"
2014,202,￥ 88 亿,217,朱吉满、白莉惠夫妇先生  50、女士  49,"誉衡药业
行业：医药"
2014,202,￥ 88 亿,-25,朱文臣先生  未知,"辅仁
行业：医药、白酒"
2014,206,￥ 87 亿,138,陈邦先生  49,"爱尔眼科
行业：医疗服务"
2014,207,￥ 86 亿,-43,曹克坚先生  52,"开山控股
行业：压缩机"
2014,207,￥ 86 亿,-30,黄泽兰先生  59,"章源钨业
行业：钨矿"
2014,209,￥ 85 亿,-44,黄楚龙先生  55,"星河控股
行业：房地产、投资"
2014,209,￥ 85 亿,119,黄立家族先生  51,"高德电气
行业：电子制造"
2014,209,￥ 85 亿,-76,黄其森先生  49,"泰禾
行业：房地产"
2014,209,￥ 85 亿,-22,霍庆华家族先生  53,"庆华
行业：煤焦"
2014,209,￥ 85 亿,-58,李贤义、董系治夫妇先生  62、女士  未知,"信义玻璃
行业：玻璃"
2014,209,￥ 85 亿,New ~,林建华、张虹夫妇先生  52、女士  54,"福斯特
行业：光伏材料"
2014,209,￥ 85 亿,-150,刘沧龙先生  未知,"宏达
行业：冶金、化工、房地产"
2014,209,￥ 85 亿,-22,刘学景家族先生  63,"新凤祥
行业：肉类食品、铜冶炼"
2014,209,￥ 85 亿,-75,吕慧、陈宁宁母女先生  65、女士  43,"嘉鑫控股
行业：钢铁、铁矿石进出口、房地产"
2014,209,￥ 85 亿,2,潘伟明先生  50,"福晟
行业：房地产、建筑"
2014,209,￥ 85 亿,43,阮水龙家族先生  79,"龙盛
行业：化工、钢铁"
2014,209,￥ 85 亿,-75,王来春女士  47,"立讯精密
行业：电脑连接线"
2014,209,￥ 85 亿,New ~,王来胜先生  50,"立讯精密
行业：电脑连接线"
2014,209,￥ 85 亿,0,王树生先生  60,"大田
行业：物流、航空"
2014,209,￥ 85 亿,90,张大中先生  66,"大中投资
行业：投资"
2014,224,￥ 82 亿,-74,文剑平先生  52,"碧水源
行业：污水处理"
2014,224,￥ 82 亿,8,张跃、赖玉静夫妇先生  54、女士  未知,"远大空调
行业：中央空调、建筑"
2014,226,￥ 80 亿,102,陈华先生  48,"京基
行业：房地产"
2014,226,￥ 80 亿,-37,陈荣先生  54,"上海中路
行业：投资、保龄球"
2014,226,￥ 80 亿,-147,丁世忠先生  44,"安踏
行业：体育用品"
2014,226,￥ 80 亿,-14,付玉成先生  未知,"贻成
行业：房地产、船舶"
2014,226,￥ 80 亿,146,纪海鹏家族先生  47,"龙光
行业：房地产"
2014,226,￥ 80 亿,73,林来嵘、安素梅夫妇先生  46、女士  49,"众兴
行业：矿业"
2014,226,￥ 80 亿,-37,米恩华先生  56,"华凌工贸
行业：房地产、畜牧"
2014,226,￥ 80 亿,-154,童锦泉先生  59,"长峰房地产
行业：房地产"
2014,226,￥ 80 亿,-38,王步峰先生  未知,"润峰
行业：煤炭、新能源"
2014,226,￥ 80 亿,-75,王中军先生  54,"华谊兄弟
行业：影视娱乐"
2014,226,￥ 80 亿,-76,修涞贵、李艳华夫妇先生  59、女士  56,"修正药业
行业：医药"
2014,226,￥ 80 亿,New ~,闫琦先生  55,"鹿回头
行业：房地产"
2014,226,￥ 80 亿,123,杨志茂、朱凤廉夫妇先生  51、女士  未知,"新世纪科教拓展
行业：房地产、投资"
2014,226,￥ 80 亿,-14,袁凯飞先生  62,"新世纪造船
行业：造船"
2014,226,￥ 80 亿,31,朱保国家族先生  52,"健康元
行业：医药"
2014,226,￥ 80 亿,-15,左宗申家族先生  61,"宗申
行业：摩托车、房地产"
2014,242,￥ 79 亿,14,顾伟先生  49,"兆驰股份
行业：数码"
2014,243,￥ 78 亿,-11,曹德旺先生  68,"福耀玻璃
行业：玻璃"
2014,243,￥ 78 亿,-164,丁世家先生  50,"安踏
行业：体育用品"
2014,243,￥ 78 亿,13,傅光明家族先生  60,"圣农
行业：农业"
2014,243,￥ 78 亿,106,王广西、郭天舒夫妇先生  45、女士  未知,"永泰
行业：能源"
2014,247,￥ 77 亿,-58,孔健岷先生  45,"合景泰富
行业：房地产"
2014,248,￥ 76 亿,-114,阎志先生  42,"卓尔
行业：房地产"
2014,249,￥ 75 亿,-20,冯小华先生  58,"南华糖业
行业：制糖业"
2014,249,￥ 75 亿,-61,侯昌财先生  58,"源昌
行业：房地产"
2014,249,￥ 75 亿,243,黄炳文家族先生  60,"东风股份
行业：印刷"
2014,249,￥ 75 亿,601,蒲忠杰、张月娥夫妇先生  51、女士  51,"乐普医疗
行业：医疗设备"
2014,249,￥ 75 亿,-84,苏萌先生  未知,"高德置地
行业：房地产"
2014,249,￥ 75 亿,New ~,苏卫忠先生  46,"华信石油
行业：石油、化工"
2014,249,￥ 75 亿,New ~,万隆先生  74,"双汇
行业：食品加工"
2014,249,￥ 75 亿,-17,俞培俤、俞丽父女先生  54、女士  29,"东福实业
行业：房地产"
2014,249,￥ 75 亿,-98,张桂平、张康黎父子先生  63、先生  33,"苏宁环球
行业：房地产"
2014,258,￥ 74 亿,98,梁光伟先生  51,"华强
行业：电子信息高端服务、文化科技、房地产"
2014,259,￥ 73 亿,591,曹曙先生  未知,"奇虎360
行业：软件"
2014,259,￥ 73 亿,-3,柯希平先生  54,"恒兴实业
行业：投资、地产"
2014,259,￥ 73 亿,147,齐向东先生  49,"奇虎360
行业：软件"
2014,259,￥ 73 亿,New ~,朱立南先生  52,"君联
行业：投资"
2014,263,￥ 72 亿,-180,姚新义先生  50,"盾安控股
行业：制造业、能源"
2014,264,￥ 70 亿,-36,崔志祥先生  51,"方圆有色金属
行业：铜业"
2014,264,￥ 70 亿,-75,董现君先生  51,"华厦融创
行业：房地产"
2014,264,￥ 70 亿,-76,蒋业华、蒋宇父子先生  51、先生  26,"华宇
行业：房地产"
2014,264,￥ 70 亿,-75,李非列先生  48,"飞尚
行业：钢铁、矿产、能源"
2014,264,￥ 70 亿,-19,李振江家族先生  57,"神威药业
行业：医药"
2014,264,￥ 70 亿,-7,梁亮胜先生  63,"丝宝
行业：日化用品、卫生用品"
2014,264,￥ 70 亿,223,陆永华、毛彩虹夫妇先生  51、女士  未知,"林洋电子
行业：电子式电能表"
2014,264,￥ 70 亿,64,马万良家族先生  68,"黄河工贸
行业：煤炭、钢铁、畜牧"
2014,264,￥ 70 亿,-7,綦建虹先生  未知,"耀莱
行业：汽车、奢侈品销售代理、投资"
2014,264,￥ 70 亿,-36,盛百椒先生  62,"百丽
行业：鞋业"
2014,264,￥ 70 亿,-53,汪俊林先生  52,"郎酒
行业：房地产、白酒"
2014,264,￥ 70 亿,-172,杨雪岗、路小梅夫妇先生  49、女士  49,"旭阳
行业：煤炭、化工"
2014,264,￥ 70 亿,-181,姚新泉先生  47,"盾安控股
行业：制造业、能源"
2014,264,￥ 70 亿,-19,俞敏洪先生  52,"新东方
行业：教育"
2014,264,￥ 70 亿,52,虞锋先生  51,"云峰基金
行业：投资"
2014,264,￥ 70 亿,108,喻会蛟、张小娟夫妇先生  48、女士  45,"圆通速递
行业：快递"
2014,264,￥ 70 亿,-52,周传有先生  50,"中金投资
行业：矿、投资"
2014,281,￥ 69 亿,90,吴良定家族女士  68,"中宝
行业：汽车零部件制造"
2014,282,￥ 68 亿,0,安康家族先生  65,"华兰生物
行业：生物制药"
2014,282,￥ 68 亿,-71,陈妙林先生  62,"开元旅业
行业：房地产"
2014,282,￥ 68 亿,63,雷菊芳女士  61,"奇正藏药
行业：医药"
2014,282,￥ 68 亿,-50,庞庆华先生  59,"庞大
行业：汽车销售"
2014,282,￥ 68 亿,-6,虞松波先生  未知,"和润
行业：房地产、船舶制造及运输"
2014,282,￥ 68 亿,-29,张长虹先生  56,"大智慧
行业：数据服务"
2014,288,￥ 67 亿,-11,陈隆基、王华玉夫妇先生  58、女士  未知,"利嘉国际
行业：石油开采、石油贸易"
2014,288,￥ 67 亿,118,黄敏利、许慧卿夫妇先生  49、女士  50,"敏华控股
行业：休闲沙发"
2014,290,￥ 65 亿,71,仇建平、王玲玲夫妇先生  52、女士  53,"巨星科技
行业：工具制造"
2014,290,￥ 65 亿,-13,邓伟先生  51,"亿阳
行业：通信、能源、投资"
2014,290,￥ 65 亿,158,高云峰先生  47,"大族激光
行业：激光设备"
2014,290,￥ 65 亿,197,胡凯军先生  52,"远大华创
行业：医药"
2014,290,￥ 65 亿,-33,黄毅先生  51,"中升
行业：汽车销售"
2014,290,￥ 65 亿,109,刘建民、王爱琴夫妇先生  61、女士  51,"建新
行业：有色金属"
2014,290,￥ 65 亿,38,刘振东先生  43,"联东
行业：房地产、模板钢"
2014,290,￥ 65 亿,-13,史正富、翟立夫妇先生  60、女士  43,"同华投资
行业：投资"
2014,290,￥ 65 亿,-102,王坤晓先生  45,"杰瑞石油服务
行业：石油专用设备"
2014,290,￥ 65 亿,-33,王文城家族先生  未知,"大中
行业：石材、房地产"
2014,290,￥ 65 亿,-57,王永红先生  42,"中弘
行业：房地产、投资"
