年份,排名,财富,排名变化,个人信息,企业信息
2025,57,￥ 830 亿,-3,邝肖卿女士  未知,"新鸿基
行业：房地产"
2025,57,￥ 830 亿,-8,蔡崇信先生  未知,"阿里系
行业：电子商务、投资"
2025,59,￥ 815 亿,61,谢炳、谢承润家族先生  73、未知  30,"中生制药
行业：生物制药"
2025,60,￥ 810 亿,-16,蔡浩宇先生  38,"米哈游
行业：游戏"
2025,61,￥ 790 亿,-13,刘永好家族先生  74,"新希望
行业：农业、投资"
2025,61,￥ 790 亿,-15,刘汉元、管亚梅夫妇先生  61、女士  未知,"通威
行业：新能源、农业"
2025,63,￥ 780 亿,167,易峥先生  55,"同花顺
行业：金融服务"
2025,63,￥ 780 亿,25,张波先生  未知,"魏桥创业
行业：铝业、纺织"
2025,65,￥ 765 亿,17,裴振华、容建芬夫妇先生  未知、女士  未知,"天华超净
行业：超净产品"
2025,66,￥ 750 亿,102,李华先生  59,"富途
行业：金融服务"
2025,67,￥ 735 亿,-40,徐航先生  63,"迈瑞、鹏瑞
行业：医疗器械、房地产"
2025,68,￥ 730 亿,-21,林百里家族先生  未知,"广达电脑
行业：消费电子产品"
2025,69,￥ 725 亿,-19,张国华家族先生  70,"长荣集团
行业：物流、钢铁"
2025,70,￥ 710 亿,-7,梁稳根、梁在中父子先生  69、未知  未知,"三一
行业：重型机械"
2025,71,￥ 695 亿,45,曾芳勤女士  60,"领益智造
行业：消费电子精密件"
2025,71,￥ 695 亿,New ~,徐高明、徐东波父子未知  未知、未知  未知,"老铺黄金
行业：黄金珠宝"
2025,73,￥ 680 亿,174,王伟修、王晓东父子先生  75、先生  49,"中际旭创
行业：通信设备"
2025,73,￥ 680 亿,21,虞仁荣先生  59,"豪威集团
行业：半导体"
2025,73,￥ 680 亿,-8,陈天桥、雒芊芊夫妇先生  52、女士  未知,"盛大
行业：投资"
2025,76,￥ 675 亿,-15,龚虹嘉、陈春梅夫妇先生  60、女士  60,"海康威视
行业：视频监控产品"
2025,76,￥ 675 亿,-4,曹仁贤、苏蕾夫妇先生  57、女士  未知,"阳光电源
行业：光伏设备"
2025,78,￥ 670 亿,-15,王玉锁、赵宝菊夫妇先生  61、女士  60,"新奥
行业：天然气、能源化工"
2025,78,￥ 670 亿,-28,陈东升家族先生  68,"泰康
行业：保险"
2025,80,￥ 665 亿,213,邹支农家族先生  57,"天孚通信
行业：通信设备"
2025,81,￥ 650 亿,495,陈涛、刘春兰夫妇先生  53、女士  未知,"胜宏科技
行业：高密度印制电路板"
2025,81,￥ 650 亿,-41,严彬先生  71,"华彬
行业：饮料、地产"
2025,81,￥ 650 亿,-22,朱保国家族先生  63,"健康元
行业：医药"
2025,81,￥ 650 亿,44,邬建树先生  61,"拓普
行业：汽车零部件制造"
2025,85,￥ 630 亿,29,李平先生  57,"宁德时代
行业：锂电池"
2025,85,￥ 630 亿,-35,项光达先生  67,"青山控股
行业：钢铁"
2025,87,￥ 625 亿,-42,张聪渊家族先生  77,"华利实业
行业：鞋业"
2025,88,￥ 610 亿,-4,陈邦先生  60,"爱尔眼科
行业：医疗服务"
2025,89,￥ 605 亿,-19,张勇、舒萍夫妇先生  54、女士  55,"海底捞
行业：餐饮"
2025,90,￥ 600 亿,123,张红超先生  47,"蜜雪
行业：餐饮"
2025,90,￥ 600 亿,123,张红甫先生  40,"蜜雪
行业：餐饮"
2025,90,￥ 600 亿,45,张红霞女士  未知,"魏桥创业
行业：铝业、纺织"
2025,90,￥ 600 亿,-22,李水荣先生  69,"荣盛控股
行业：化纤"
2025,90,￥ 600 亿,New ~,李奇斌、齐燕夫妇未知  52、未知  52,"卡游
行业：消费品"
2025,95,￥ 595 亿,-30,汪俊林先生  63,"郎酒
行业：白酒"
2025,96,￥ 585 亿,39,张艳红女士  未知,"魏桥创业
行业：铝业、纺织"
2025,97,￥ 580 亿,-25,刘强东、章泽天夫妇先生  51、女士  32,"京东
行业：电子商务、金融"
2025,98,￥ 575 亿,-27,李彦宏、马东敏夫妇先生  57、女士  55,"百度
行业：网络信息服务"
2025,99,￥ 570 亿,-32,杜双华先生  60,"日照钢铁
行业：钢铁"
2025,99,￥ 570 亿,-20,吴亚军家族女士  61,"龙湖
行业：房地产"
2025,101,￥ 550 亿,-25,严昕女士  42,"苏商
行业：基础设施建设"
2025,101,￥ 550 亿,97,郭金树家族先生  74,"汇能
行业：煤炭、路桥、房地产"
2025,103,￥ 540 亿,37,胡凯军先生  63,"远大
行业：医药、贸易"
2025,103,￥ 540 亿,34,史玉柱、史静父女先生  63、女士  未知,"巨人
行业：金融、在线游戏、投资"
2025,105,￥ 530 亿,-23,许世辉家族先生  68,"达利食品
行业：食品"
2025,106,￥ 525 亿,29,刘金成、骆锦红夫妇先生  61、女士  58,"亿纬锂能
行业：锂电池"
2025,106,￥ 525 亿,-3,方威先生  52,"方大
行业：碳素、钢铁、煤焦"
2025,108,￥ 520 亿,-22,李华先生  59,"卓越
行业：房地产"
2025,109,￥ 515 亿,-2,苏海文家族先生  85,"BW
行业：航运"
2025,109,￥ 515 亿,28,李革先生  58,"药明康德
行业：医药"
2025,109,￥ 515 亿,-19,李天颖家族女士  未知,"新鸿基
行业：房地产"
2025,112,￥ 500 亿,-5,丁世忠先生  55,"安踏
行业：体育用品"
2025,112,￥ 500 亿,-33,罗立国家族先生  69,"合盛
行业：硅材料"
2025,114,￥ 480 亿,26,何小鹏先生  48,"小鹏汽车
行业：新能源汽车"
2025,115,￥ 475 亿,1,丁世家先生  61,"安踏
行业：体育用品"
2025,115,￥ 475 亿,-31,蔡明兴家族先生  未知,"富邦
行业：金融服务"
2025,115,￥ 475 亿,-8,蔡衍明家族先生  未知,"旺旺
行业：食品和饮料"
2025,118,￥ 470 亿,-50,陈丽华女士  84,"富华
行业：房地产、紫檀博物馆"
2025,118,￥ 470 亿,-61,徐浩宇家族先生  53,"扬子江药业
行业：医药"
2025,120,￥ 460 亿,-21,鲁伟鼎家族先生  54,"万向
行业：汽车制造业、房地产、农业"
2025,121,￥ 455 亿,-26,蔡宏图家族先生  未知,"霖园
行业：金融服务"
2025,122,￥ 450 亿,-36,黄楚龙家族先生  66,"星河
行业：房地产、投资"
2025,122,￥ 450 亿,-30,陈贤哲家族先生  72,"北极星
行业：投资"
2025,122,￥ 450 亿,-30,张虔生家族先生  未知,"日月光
行业：半导体"
2025,122,￥ 450 亿,10,张忠谋先生  未知,"台积电
行业：半导体"
2025,126,￥ 445 亿,-19,刘伟先生  60,"米哈游
行业：游戏"
2025,126,￥ 445 亿,-38,谢青先生  未知,"飞塔
行业：网络安全"
2025,126,￥ 445 亿,-38,蔡明忠家族先生  未知,"富邦
行业：金融服务"
2025,126,￥ 445 亿,-36,米高·嘉道理家族先生  84,"中电
行业：能源"
2025,130,￥ 440 亿,New ~,区一佳未知  53,"脑再生
行业：生物制药"
2025,130,￥ 440 亿,241,袁富根家族先生  75,"东山精密
行业：精密铸件"
2025,130,￥ 440 亿,-33,宋建波家族先生  55,"南山
行业：铝业、纺织、房地产"
2025,133,￥ 435 亿,-21,王旭宁先生  56,"JS环球生活
行业：小家电"
2025,133,￥ 435 亿,-34,霍斯特·帕德威尔家族先生  未知,"创科实业
行业：电动工具产品"
2025,133,￥ 435 亿,114,周超男家族先生  65,"润泽科技
行业：IDC、AIDC"
2025,133,￥ 435 亿,-19,蔡政达家族先生  未知,"霖园
行业：金融服务"
2025,137,￥ 430 亿,-15,高德康家族先生  73,"波司登
行业：服装"
2025,138,￥ 425 亿,-22,罗宇皓先生  38,"米哈游
行业：游戏"
2025,138,￥ 425 亿,96,叶刚先生  44,"冬海集团
行业：网络游戏、电商"
2025,140,￥ 420 亿,377,励民先生  60,"瑞芯微
行业：集成电路"
2025,140,￥ 420 亿,-37,蒋仁生家族先生  72,"智飞生物
行业：疫苗"
2025,140,￥ 420 亿,-9,朱艳家族先生  54,"贝壳
行业：房地产服务"
2025,143,￥ 415 亿,-40,朱孟依家族先生  66,"合生创展
行业：房地产、投资"
2025,144,￥ 410 亿,13,杨绍鹏先生  69,"海丰
行业：航运"
2025,144,￥ 410 亿,1,郭炳联家族先生  未知,"新鸿基
行业：房地产"
2025,146,￥ 400 亿,-33,谢华先生  未知,"飞塔
行业：网络安全"
2025,146,￥ 400 亿,57,郑崇华家族先生  未知,"台达电子
行业：电子元件"
2025,146,￥ 400 亿,-39,赖海民先生  59,"鸿荣源
行业：房地产"
2025,146,￥ 400 亿,-14,李想先生  44,"理想汽车
行业：新能源汽车"
2025,146,￥ 400 亿,-70,许仰天先生  41,"希音
行业：电商"
2025,146,￥ 400 亿,2,沈南鹏先生  58,"红杉
行业：投资"
2025,146,￥ 400 亿,82,郭梅兰、张寓帅母子女士  未知、先生  38,"东阳光
行业：医药、电子新材料"
2025,146,￥ 400 亿,-47,阮立平先生  61,"公牛
行业：插座"
2025,146,￥ 400 亿,-43,阮学平先生  53,"公牛
行业：插座"
2025,155,￥ 395 亿,110,陈志平先生  49,"思摩尔
行业：电子烟"
2025,156,￥ 390 亿,-11,郭基辉家族先生  未知,"新鸿基
行业：房地产"
2025,157,￥ 385 亿,New ~,刘靖康、潘瑶夫妇未知  34、未知  未知,"影石
行业：消费电子"
2025,157,￥ 385 亿,131,阳萌、贺丽夫妇先生  43、先生  41,"安克
行业：电子商务"
2025,157,￥ 385 亿,-35,修涞贵、李艳华夫妇先生  70、女士  67,"修正药业
行业：医药"
2025,160,￥ 380 亿,-34,陈发树先生  64,"新华都
行业：医药、零售、投资"
2025,160,￥ 380 亿,25,叶国富、杨云云夫妇先生  48、先生  48,"名创优品
行业：新零售"
2025,162,￥ 375 亿,131,钱东奇、钱程父子先生  67、先生  未知,"科沃斯
行业：机器人"
2025,163,￥ 370 亿,-6,吴向东先生  55,"华泽
行业：酒业、投资"
2025,163,￥ 370 亿,35,姜滨、胡双美夫妇先生  59、女士  59,"歌尔股份
行业：声学及多媒体产品"
2025,163,￥ 370 亿,16,江南春先生  52,"分众传媒
行业：数字新媒体、投资"
2025,163,￥ 370 亿,-66,沈国军家族先生  63,"银泰
行业：投资、地产"
2025,167,￥ 365 亿,46,郑坚江先生  64,"奥克斯
行业：家电、房地产"
2025,168,￥ 360 亿,-52,沈彬未知  未知,"沙钢
行业：钢铁"
2025,168,￥ 360 亿,-24,何超琼女士  未知,"信德、美高梅中国
行业：博彩"
2025,168,￥ 360 亿,-4,郭广昌先生  58,"复星
行业：投资"
2025,168,￥ 360 亿,71,张兴海、颜敏夫妇先生  62、女士  未知,"小康控股
行业：汽车、汽车零配件"
2025,172,￥ 355 亿,-46,黄如论、黄涛家族先生  74、先生  49,"世纪金源
行业：房地产"
2025,172,￥ 355 亿,4,夏佐全先生  62,"比亚迪
行业：汽车、充电电池"
2025,172,￥ 355 亿,-40,陈志列、王蓉夫妇先生  62、女士  未知,"研祥
行业：特种计算机"
2025,175,￥ 350 亿,-32,陈金霞女士  57,"涌金投资
行业：医药、投资"
2025,176,￥ 345 亿,117,黄立、黄晟父子先生  62、先生  36,"高德电气
行业：电子制造"
2025,176,￥ 345 亿,-54,马建荣家族先生  60,"申洲国际
行业：纺织、服装"
2025,176,￥ 345 亿,58,张道才家族先生  75,"三花控股
行业：工业设备、汽车零部件、房地产"
2025,179,￥ 340 亿,-42,林张素娥家族女士  未知,"联邦
行业：房地产、金融"
2025,179,￥ 340 亿,254,陆地先生  未知,"大疆
行业：无人机"
2025,179,￥ 340 亿,49,薛敏先生  未知,"联影医疗
行业：医疗设备"
2025,179,￥ 340 亿,-31,程雪女士  55,"海天味业
行业：调味品"
2025,179,￥ 340 亿,231,洪锋先生  未知,"小米
行业：智能硬件与技术、投资"
2025,179,￥ 340 亿,-51,张和君先生  73,"德业股份
行业：储能设备"
2025,185,￥ 335 亿,248,黎万强先生  48,"小米
行业：智能硬件与技术、投资"
2025,185,￥ 335 亿,49,宿华先生  43,"快手科技
行业：传媒娱乐"
2025,185,￥ 335 亿,-40,施永宏、李海燕夫妇先生  55、女士  未知,"海底捞
行业：餐饮"
2025,185,￥ 335 亿,248,黄江吉先生  未知,"小米
行业：智能硬件与技术、投资"
2025,185,￥ 335 亿,46,仇建平、王玲玲夫妇先生  63、女士  64,"巨星科技
行业：工具制造"
2025,185,￥ 335 亿,-50,张志祥先生  58,"建龙
行业：钢铁、矿业、船运"
2025,191,￥ 330 亿,5,严建亚、范代娣夫妇先生  59、女士  60,"巨子生物
行业：生物科技"
2025,191,￥ 330 亿,22,刘炽平先生  52,"腾讯
行业：互联网服务"
2025,191,￥ 330 亿,0,曹德旺先生  79,"福耀玻璃
行业：玻璃"
2025,191,￥ 330 亿,12,张茵家族女士  68,"玖龙纸业
行业：环保造纸"
2025,191,￥ 330 亿,115,蔡东晨先生  72,"石药
行业：原料药"
2025,196,￥ 325 亿,-5,杜江涛、郝虹夫妇先生  56、女士  未知,"君正
行业：煤化工、电力、运输"
2025,196,￥ 325 亿,-39,蔡奎家族先生  64,"龙湖
行业：房地产"
2025,196,￥ 325 亿,-32,蔡明介家族先生  75,"联发科技
行业：半导体"
2025,196,￥ 325 亿,-39,尤小平家族先生  67,"华峰
行业：化工、铝业、投资"
2025,200,￥ 320 亿,135,张雷先生  49,"远景能源
行业：风电"
2025,200,￥ 320 亿,153,王燕清家族先生  59,"先导智能
行业：自动化设备"
2025,200,￥ 320 亿,-45,辜仲立家族先生  58,"中信金控
行业：金融服务"
2025,200,￥ 320 亿,-52,杨建文家族先生  未知,"伯恩光学
行业：消费电子产品"
2025,200,￥ 320 亿,-72,赖梅松先生  55,"中通
行业：物流"
2025,205,￥ 315 亿,-110,杨惠妍家族女士  44,"碧桂园
行业：投资、房地产"
2025,206,￥ 310 亿,204,林聪吉家族未知  未知,"川湖科技
行业：五金配件"
2025,206,￥ 310 亿,-33,李贤义家族先生  73,"信义
行业：玻璃"
2025,206,￥ 310 亿,-51,陈凯旋家族先生  67,"立白
行业：日化用品"
2025,206,￥ 310 亿,-27,李振国、李喜燕夫妇先生  57、女士  57,"隆基
行业：光伏"
2025,206,￥ 310 亿,-8,朱共山家族先生  67,"协鑫
行业：光伏"
2025,206,￥ 310 亿,-42,赵涛家族先生  59,"步长
行业：中成药"
2025,206,￥ 310 亿,-58,董建成家族先生  未知,"东方海外
行业：运输"
2025,213,￥ 305 亿,405,叶琼玖先生  71,"同花顺
行业：金融服务"
2025,214,￥ 301 亿,10,崔根良、崔巍父子先生  67、先生  40,"亨通
行业：电缆、热能电力、投资"
2025,215,￥ 300 亿,302,谢嘉先生  42,"大疆
行业：无人机"
2025,215,￥ 300 亿,-58,蔡志明先生  未知,"旭日国际
行业：玩具"
2025,215,￥ 300 亿,239,黄山先生  55,"财富趋势
行业：金融软件"
2025,215,￥ 300 亿,-30,缪汉根、朱红梅夫妇先生  60、女士  62,"盛虹
行业：印染、化纤、房地产"
2025,215,￥ 300 亿,61,王俊民、申萍夫妇先生  57、女士  54,"海思科
行业：医药"
2025,215,￥ 300 亿,138,王长田、杜英莲夫妇先生  60、女士  未知,"光线传媒
行业：影视娱乐"
2025,215,￥ 300 亿,-36,林陈海家族先生  未知,"宝佳
行业：房地产"
2025,222,￥ 295 亿,-24,姚良松先生  61,"欧派家居
行业：橱柜"
2025,223,￥ 290 亿,-75,林建华、张虹夫妇先生  63、女士  65,"福斯特
行业：光伏材料"
2025,223,￥ 290 亿,-10,董经贵、钱静红夫妇先生  55、先生  52,"雅迪
行业：电动车"
2025,223,￥ 290 亿,-38,喻会蛟家族先生  59,"圆通速递
行业：物流"
2025,226,￥ 285 亿,-50,梁庆德家族先生  88,"格兰仕
行业：家电"
2025,226,￥ 285 亿,New ~,高光荣先生  56,"新易盛
行业：通信"
2025,226,￥ 285 亿,127,吴礼淦家族先生  84,"沪电股份
行业：印制电路板"
2025,226,￥ 285 亿,-58,钭正刚家族先生  72,"锦江
行业：能源、化工"
2025,226,￥ 285 亿,39,傅利泉、陈爱玲夫妇先生  58、女士  58,"大华技术
行业：软件、电子通讯产品"
2025,231,￥ 280 亿,-40,宋涛先生  49,"米哈游
行业：游戏"
2025,231,￥ 280 亿,-58,涂辉龙先生  66,"海雅
行业：商业、金融、地产"
2025,231,￥ 280 亿,-67,陈华家族先生  59,"京基
行业：房地产、投资"
2025,231,￥ 280 亿,45,毛文超未知  未知,"小红书
行业：生活服务平台、电商"
2025,231,￥ 280 亿,34,曾小山家族先生  80,"曾氏企业
行业：铝业"
2025,231,￥ 280 亿,-40,彭铁缆先生  未知,"博深集团
行业：企业服务"
2025,231,￥ 280 亿,-46,周建平家族先生  64,"海澜
行业：服装、投资"
2025,231,￥ 280 亿,-35,袁征家族先生  55,"zoom
行业：视频软件"
2025,231,￥ 280 亿,16,薛华先生  55,"海大
行业：饲料"
2025,240,￥ 275 亿,New ~,黄晓雷未知  56,"新易盛
行业：通信"
2025,240,￥ 275 亿,-64,叶澄海家族先生  82,"信立泰
行业：医药"
2025,240,￥ 275 亿,214,吕义雄先生  48,"上美
行业：化妆品"
2025,240,￥ 275 亿,87,谢良志、李翰园夫妇先生  59、先生  未知,"神州
行业：生物制药"
2025,240,￥ 275 亿,-61,刘克振家族先生  未知,"研华
行业：电脑产品"
2025,245,￥ 270 亿,New ~,简瑶未知  未知,"迈瑞
行业：医疗器械"
2025,245,￥ 270 亿,61,王文京先生  61,"用友
行业：财务软件"
2025,245,￥ 270 亿,82,程一笑先生  40,"快手科技
行业：传媒娱乐"
2025,245,￥ 270 亿,-97,刘益谦家族先生  62,"新理益
行业：投资"
2025,245,￥ 270 亿,-32,朱林瑶女士  55,"华宝国际
行业：香精香料、烟草"
2025,245,￥ 270 亿,459,王文洋、王思涵父女先生  74、女士  未知,"宏仁
行业：化学原料"
2025,245,￥ 270 亿,-72,朱鼎健家族先生  51,"观澜湖
行业：房地产"
2025,252,￥ 265 亿,-67,李春安先生  57,"隆基
行业：光伏"
2025,253,￥ 260 亿,35,蒋卫平家族先生  70,"天齐锂业
行业：锂矿"
2025,254,￥ 255 亿,-41,赵燕家族女士  58,"华熙国际
行业：生物医用材料、房地产"
2025,255,￥ 250 亿,10,简军女士  62,"爱美客
行业：生物医用材料"
2025,255,￥ 250 亿,-64,缪寿良先生  70,"富源
行业：房地产、水电"
2025,255,￥ 250 亿,-76,张磊先生  53,"高瓴资本
行业：投资"
2025,255,￥ 250 亿,-57,许家彰家族先生  未知,"奇美
行业：化工"
2025,255,￥ 250 亿,-8,胡柏藩先生  63,"新和成
行业：医药"
2025,260,￥ 245 亿,75,赵丰刚先生  59,"宁德时代
行业：锂电池"
2025,260,￥ 245 亿,-47,吴光明、吴群父子先生  63、先生  37,"鱼跃医疗
行业：医疗设备"
2025,260,￥ 245 亿,194,胡荣达、胡淇翔父子先生  66、先生  37,"三美化工
行业：化工"
2025,260,￥ 245 亿,-54,王麒诚、吴艳夫妇先生  45、女士  44,"汉鼎宇佑
行业：文化传媒、投资"
2025,264,￥ 240 亿,-17,张剑、张格格父女先生  62、女士  32,"爱玛
行业：电动自行车"
2025,264,￥ 240 亿,107,刘卫平先生  46,"卫龙
行业：食品"
2025,264,￥ 240 亿,-61,曹其峰先生  未知,"永新
行业：杂货"
2025,264,￥ 240 亿,-51,茅理翔家族先生  84,"方太厨具
行业：厨具"
2025,268,￥ 235 亿,186,邱文生先生  未知,"华勤技术
行业：消费电子"
2025,268,￥ 235 亿,-89,林鸿南家族先生  未知,"宏泰
行业：投资"
2025,270,￥ 230 亿,-64,徐波女士  44,"多益网络
行业：网络游戏"
2025,270,￥ 230 亿,83,吴凯先生  57,"宁德时代
行业：锂电池"
2025,270,￥ 230 亿,-39,马维建家族先生  未知,"元大
行业：金融服务"
2025,270,￥ 230 亿,281,杨霞女士  51,"锦波生物
行业：生物科技"
2025,270,￥ 230 亿,-64,廖龙星先生  未知,"长春
行业：化工"
2025,270,￥ 230 亿,-64,林书鸿先生  未知,"长春
行业：化工"
2025,270,￥ 230 亿,-64,郑正先生  未知,"长春
行业：化工"
2025,270,￥ 230 亿,-85,余竹云先生  52,"中环新能源
行业：新能源"
2025,270,￥ 230 亿,-64,陈大年先生  47,"掌门科技
行业：上网平台"
2025,279,￥ 225 亿,-3,靳保芳家族先生  73,"晶澳科技
行业：光伏"
2025,279,￥ 225 亿,74,汪建先生  71,"华大基因
行业：基因检测"
2025,279,￥ 225 亿,-40,潘政民家族先生  58,"瑞声科技
行业：消费电子精密件"
2025,279,￥ 225 亿,215,柯尊洪家族先生  71,"康弘药业
行业：制药"
2025,279,￥ 225 亿,-55,蔡镇宇先生  未知,"宝丰隆
行业：金融服务"
2025,284,￥ 220 亿,61,林刚先生  61,"康哲药业
行业：医药"
2025,284,￥ 220 亿,22,张万镇先生  76,"三环
行业：通信部件、电子元器件"
2025,284,￥ 220 亿,-50,冷友斌先生  56,"中国飞鹤
行业：乳制品"
2025,284,￥ 220 亿,126,袁志敏、熊海涛夫妇先生  64、女士  61,"金发科技
行业：化工塑料"
2025,284,￥ 220 亿,-45,杨致远先生  未知,"雅虎
行业：投资"
2025,284,￥ 220 亿,372,陈建成、陈嫣妮父女先生  66、女士  43,"卧龙控股
行业：电气设备、房地产"
2025,290,￥ 215 亿,-43,林敏雄先生  未知,"元利
行业：房地产"
2025,290,￥ 215 亿,28,葛卫东先生  56,"混沌投资
行业：投资"
2025,290,￥ 215 亿,16,邓伟明、吴小歌夫妇先生  57、女士  53,"中伟股份
行业：工业产品"
2025,290,￥ 215 亿,98,朱兴明、朱瀚玥父女先生  58、女士  未知,"汇川技术
行业：工业自动化产品"
2025,290,￥ 215 亿,-14,季琦先生  59,"华住
行业：连锁酒店"
2025,290,￥ 215 亿,-14,杨卫东、杨亚珍夫妇先生  57、女士  57,"卫星石化
行业：化工"
2025,290,￥ 215 亿,New ~,娄甫君先生  未知,"得力
行业：文具、办公用品"
2025,297,￥ 210 亿,-9,唐彬森先生  43,"元气森林
行业：饮料"
2025,297,￥ 210 亿,-21,李洪信家族先生  72,"太阳纸业
行业：造纸"
2025,297,￥ 210 亿,-58,彭国远先生  39,"心里程
行业：教育、房地产"
2025,297,￥ 210 亿,48,池宇峰先生  54,"完美世界
行业：网游、影视娱乐"
2025,297,￥ 210 亿,-58,倪祖根家族先生  68,"莱克电气
行业：小家电"
2025,297,￥ 210 亿,-66,陈永泰先生  未知,"震旦
行业：办公家具、房地产"
2025,297,￥ 210 亿,-50,阮洪良家族先生  64,"福莱特
行业：光伏材料"
2025,297,￥ 210 亿,-84,孙纪木、孙春莉夫妇先生  69、女士  未知,"新华联合冶金
行业：钢铁"
2025,305,￥ 205 亿,-71,郭恩元家族先生  77,"普阳钢铁
行业：钢铁、煤化工"
