年份,排名,财富,排名变化,个人信息,企业信息
2005,106,￥ 16 亿,  ,李松坚家族先生  42,"明园集团
行业：房地产、投资"
2005,106,￥ 16 亿,  ,王传福先生  39,"比亚迪
行业：充电电池和汽车"
2005,106,￥ 16 亿,  ,王建沂先生  42,"富通集团
行业：光缆"
2005,106,￥ 16 亿,  ,夏朝嘉先生  56,"禾嘉集团
行业：高科技农业、机械制造、国际贸易"
2005,106,￥ 16 亿,  ,张雷先生  43,"当代集团
行业：房地产"
2005,113,￥ 15 亿,  ,韩真发先生  52,"正业集团
行业：养殖、房地产"
2005,113,￥ 15 亿,  ,李伟杰先生  未知,"北京渔阳集团
行业：出租车"
2005,113,￥ 15 亿,  ,刘汉先生  40,"汉龙集团
行业：投资、房地产"
2005,113,￥ 15 亿,  ,吕向阳先生  42,"融捷投资管理集团
行业：金融、充电电池、锂钴矿业、广州和上海房地产"
2005,113,￥ 15 亿,  ,任运良家族先生  52,"华丰集团
行业：特种材料、塑料管道、辽宁和长春房地产"
2005,113,￥ 15 亿,  ,荣海先生  48,"海星集团
行业：计算及信息产业、现代饮品、连锁超市、高速公路、煤化工"
2005,113,￥ 15 亿,  ,吴炳新先生  67,"三株集团
行业：医药、保健品"
2005,113,￥ 15 亿,  ,吴炯声先生  62,"西湖企业发展公司
行业：运输"
2005,113,￥ 15 亿,  ,徐勇先生  41,"百度
行业：中文搜索引擎"
2005,113,￥ 15 亿,  ,张芝庭家族先生  61,"神奇集团
行业：医药、酒店、金融"
2005,123,￥ 14.5 亿,  ,林友耀先生  未知,"宝华集团
行业：保险"
2005,124,￥ 14 亿,  ,曹德旺家族先生  59,"福耀集团
行业：汽车安全玻璃"
2005,124,￥ 14 亿,  ,邓伟先生  42,"亿阳集团
行业：通信、交通、软件"
2005,124,￥ 14 亿,  ,董德福先生  33,"德信无线通讯科技
行业：手机设计"
2005,124,￥ 14 亿,  ,冯光成先生  54,"光宇集团
行业：玻璃、水泥"
2005,124,￥ 14 亿,  ,何金明先生  53,"人人乐
行业：超市"
2005,124,￥ 14 亿,  ,刘根山先生  48,"茂盛集团
行业：上海房地产、基建"
2005,124,￥ 14 亿,  ,刘忠田先生  41,"忠旺集团
行业：铝制品和塑料制品、塑料包装袋、涂料"
2005,124,￥ 14 亿,  ,陆克平先生  61,"阳光集团
行业：纺织"
2005,124,￥ 14 亿,  ,孙荫环先生  55,"亿达集团
行业：房地产"
2005,124,￥ 14 亿,  ,郑坚江先生  44,"三星集团
行业：电能表、空调、手机"
2005,134,￥ 13.3 亿,  ,杨铿先生  43,"蓝光集团
行业：成都房地产"
2005,135,￥ 13 亿,  ,陈发树先生  44,"新华都实业集团
行业：黄金、商贸、房地产"
2005,135,￥ 13 亿,  ,黄宏生先生  49,"创维集团
行业：彩电、数码设备"
2005,135,￥ 13 亿,  ,刘小明先生  51,"大成生化
行业：玉米制品"
2005,135,￥ 13 亿,  ,吴一坚先生  45,"金花企业集团
行业：房地产、投资、医药"
2005,135,￥ 13 亿,  ,俞建伟先生  未知,"宝华集团
行业：保险"
2005,140,￥ 12 亿,  ,安治富先生  59,"富临实业集团
行业：房地产和基建"
2005,140,￥ 12 亿,  ,陈伟东先生  40,"万基集团
行业：保健品、医药"
2005,140,￥ 12 亿,  ,成清波先生  43,"北京国泰恒生投资管理
行业：房地产和金融"
2005,140,￥ 12 亿,  ,郭家学先生  39,"东盛集团
行业：医药"
2005,140,￥ 12 亿,  ,韩文臣先生  43,"宝业集团
行业：钢铁"
2005,140,￥ 12 亿,  ,何金秀女士  未知,"亨达利企业集团
行业：水泥"
2005,140,￥ 12 亿,  ,梁稳根先生  49,"三一重工集团
行业：重型机械"
2005,140,￥ 12 亿,  ,施锦秀先生  48,"锦秀集团
行业：房地产、发电"
2005,140,￥ 12 亿,  ,杨绍鹏先生  49,"海丰集团
行业：海运"
2005,140,￥ 12 亿,  ,姚原、姚涌先生  49、先生  48,"铭源集团
行业：房地产"
2005,140,￥ 12 亿,  ,尹明善先生  67,"力帆集团
行业：发动机、摩托车、汽车"
2005,140,￥ 12 亿,  ,袁亚非先生  41,"宏图三胞
行业：IT零售"
2005,140,￥ 12 亿,  ,张宏伟先生  51,"东方集团
行业：家居连锁、房地产、港口"
2005,140,￥ 12 亿,  ,张思民先生  43,"海王集团
行业：医药"
2005,140,￥ 12 亿,  ,张文中先生  43,"物美商业集团
行业：零售"
2005,140,￥ 12 亿,  ,郑定平先生  60,"大印象集团
行业：保健品"
2005,156,￥ 11.5 亿,  ,徐传化、徐冠巨先生  70、先生  44,"传化集团
行业：化工产品"
2005,157,￥ 11 亿,  ,陈妙林先生  53,"开元集团
行业：酒店、房地产"
2005,157,￥ 11 亿,  ,霍东龄先生  49,"京信通信系统
行业：通信设备"
2005,157,￥ 11 亿,  ,李建宏先生  40,"宏景集团
行业：通讯设备、零售、旅游"
2005,157,￥ 11 亿,  ,孙才科家族先生  53,"新型集团
行业：铝制品和塑料制品、塑料包装袋、涂料"
2005,157,￥ 11 亿,  ,孙甚林先生  54,"南方集团
行业：重庆房地产"
2005,157,￥ 11 亿,  ,王振滔先生  40,"奥康集团
行业：鞋业"
2005,157,￥ 11 亿,  ,赵张夫先生  56,"赐富化纤集团
行业：化纤、纺织"
2005,157,￥ 11 亿,  ,郑跃文先生  43,"南昌科瑞集团
行业：电气开关、房地产、化工、饮料"
2005,157,￥ 11 亿,  ,周耀庭家族先生  62,"红豆集团
行业：服装、房地产"
2005,157,￥ 11 亿,  ,左宗申先生  52,"宗申集团
行业：摩托车和发动机"
2005,167,￥ 10.5 亿,  ,崔根良先生  47,"亨通集团
行业：电缆"
2005,168,￥ 10 亿,  ,曾小山先生  60,"曾氏企业集团
行业：电解铝"
2005,168,￥ 10 亿,  ,陈健先生  25,"聚友集团
行业：有线电视网络"
2005,168,￥ 10 亿,  ,陈荣先生  45,"中路集团
行业：投资、自行车、保龄球"
2005,168,￥ 10 亿,  ,陈润光先生  52,"光大企业集团
行业：房地产"
2005,168,￥ 10 亿,  ,陈伟峰先生  44,"瀛通集团
行业：房地产"
2005,168,￥ 10 亿,  ,丁佐宏先生  43,"月星家具
行业：家具生产、销售"
2005,168,￥ 10 亿,  ,范现国先生  45,"华龙日清食品
行业：方便面"
2005,168,￥ 10 亿,  ,胡葆森先生  55,"建业集团
行业：房地产"
2005,168,￥ 10 亿,  ,胡明聪先生  48,"白云电气集团
行业：电器设备"
2005,168,￥ 10 亿,  ,黄晞先生  未知,"福信集团
行业：房地产、金融"
2005,168,￥ 10 亿,  ,姜照柏、姜雷兄弟先生  42、先生  33,"鹏欣集团
行业：房地产"
2005,168,￥ 10 亿,  ,蓝伟光家族先生  41,"新达科技集团
行业：生物技术"
2005,168,￥ 10 亿,  ,李书通先生  38,"巨科集团
行业：复合铝材料"
2005,168,￥ 10 亿,  ,李宴清先生  51,"宏孚集团
行业：房地产"
2005,168,￥ 10 亿,  ,楼忠福先生  未知,"广厦集团
行业：浙江、上海、重庆房地产、建筑"
2005,168,￥ 10 亿,  ,陆汉振先生  50,"金轮集团
行业：纺织"
2005,168,￥ 10 亿,  ,綦建虹先生  未知,"宾利北京
行业：代理"
2005,168,￥ 10 亿,  ,史跃武先生  31,"振兴集团
行业：铝"
2005,168,￥ 10 亿,  ,王伟先生  34,"太合控股
行业：房地产、影视投资、金融"
2005,168,￥ 10 亿,  ,吴海军先生  39,"新天下集团
行业：电脑及其配件"
2005,168,￥ 10 亿,  ,徐万茂先生  60,"华茂集团
行业：文具、教育"
2005,168,￥ 10 亿,  ,杨卓舒先生  53,"卓达集团
行业：房地产"
2005,168,￥ 10 亿,  ,虞锋先生  42,"聚众传媒
行业：楼宇广告"
2005,168,￥ 10 亿,  ,昝圣达先生  42,"综艺集团
行业：科技投资、芯片、纺织"
2005,168,￥ 10 亿,  ,张国芳先生  51,"国芳集团
行业：零售、兰州房地产"
2005,168,￥ 10 亿,  ,张静章先生  68,"中国海天集团
行业：塑料机械"
2005,168,￥ 10 亿,  ,张明园先生  43,"三新实业
行业：房地产"
2005,168,￥ 10 亿,  ,张新明家族先生  40,"金业煤焦
行业：煤炭"
2005,168,￥ 10 亿,  ,张玉其先生  44,"振兴纸品
行业：纸业"
2005,168,￥ 10 亿,  ,周连奎、周连良先生  55、先生  52,"大众食品控股
行业：肉食品加工"
2005,168,￥ 10 亿,  ,朱骏先生  38,"第九城市
行业：在线游戏"
2005,199,￥ 9.5 亿,  ,范伟先生  36,"复星集团
行业：房地产、钢铁、医药、零售、金矿"
2005,199,￥ 9.5 亿,  ,庞宝根先生  48,"宝业集团
行业：建设"
2005,199,￥ 9.5 亿,  ,曲继发先生  42,"卓京投资控股
行业：媒体、IT"
2005,199,￥ 9.5 亿,  ,汪群斌先生  36,"复星集团
行业：房地产、钢铁、医药、零售、金矿"
2005,203,￥ 9.3 亿,  ,邝汇珍女士  50,"亚洲铝业
行业：铝制品"
2005,204,￥ 9 亿,  ,段永平先生  44,"步步高集团
行业：终端电子产品"
2005,204,￥ 9 亿,  ,高元坤先生  47,"力诺集团
行业：玻璃新材料、太阳能产品"
2005,204,￥ 9 亿,  ,关凌翔、梁慧英先生  42、女士  40,"翔峰集团
行业：包装"
2005,204,￥ 9 亿,  ,郭梓文先生  41,"奥园集团
行业：广州、上海、北京房地产"
2005,204,￥ 9 亿,  ,陶新康先生  52,"新高潮集团
行业：木材制品"
2005,204,￥ 9 亿,  ,吴栋材先生  69,"永钢集团
行业：钢铁"
2005,204,￥ 9 亿,  ,杨树坪先生  46,"城启（粤泰）集团
行业：广州房地产"
2005,204,￥ 9 亿,  ,姚巨货家族先生  73,"美锦能源集团
行业：煤炭"
2005,204,￥ 9 亿,  ,虞一杰家族先生  64,"兴乐集团
行业：电缆"
2005,204,￥ 9 亿,  ,袁柏仁先生  40,"纵横轻纺集团
行业：纺织"
2005,204,￥ 9 亿,  ,张佛恩先生  53,"龙泉国际
行业：房地产、酒店"
2005,204,￥ 9 亿,  ,张忠泉先生  41,"黄河实业投资
行业：房地产、酒、医药"
2005,204,￥ 9 亿,  ,郑胜涛先生  53,"神力集团
行业：制造业、环保产业、房地产"
2005,204,￥ 9 亿,  ,朱张金先生  40,"卡森实业
行业：皮制品"
2005,218,￥ 8.5 亿,  ,陈建华先生  34,"恒力集团
行业：化纤"
2005,218,￥ 8.5 亿,  ,陈丽芬先生  46,"阳光集团
行业：纺织"
2005,218,￥ 8.5 亿,  ,高天乐先生  42,"天正集团
行业：工业电器"
2005,218,￥ 8.5 亿,  ,蒋业华先生  42,"华宇集团
行业：重庆房地产、建筑、建材"
2005,218,￥ 8.5 亿,  ,卢楚其先生  55,"万和集团
行业：白色家电"
2005,218,￥ 8.5 亿,  ,潘石屹先生  42,"SOHO中国
行业：房地产"
2005,218,￥ 8.5 亿,  ,王文京先生  41,"用友软件
行业：商用软件"
2005,218,￥ 8.5 亿,  ,王振华先生  43,"新城实业集团
行业：房地产"
2005,218,￥ 8.5 亿,  ,徐之伟先生  52,"隆力奇集团
行业：保健品"
2005,218,￥ 8.5 亿,  ,杨培兴先生  未知,"骏马集团
行业：轮胎骨架制造"
2005,218,￥ 8.5 亿,  ,叶仙玉先生  48,"星星集团
行业：冰箱、制冷柜"
2005,218,￥ 8.5 亿,  ,俞国生先生  37,"野风集团
行业：房地产、建设"
2005,218,￥ 8.5 亿,  ,张志东先生  33,"腾讯
行业：互联网应用服务、移动应用增值服务"
2005,231,￥ 8 亿,  ,包涵先生  未知,"南江集团
行业：房地产"
2005,231,￥ 8 亿,  ,陈惠南先生  56,"华尔润集团
行业：玻璃"
2005,231,￥ 8 亿,  ,陈礼斌先生  44,"侨裕集团
行业：旅游产品、酒店、房地产"
2005,231,￥ 8 亿,  ,陈志樟先生  39,"五洋建设集团
行业：建筑、房地产、旅游"
2005,231,￥ 8 亿,  ,崔玉莲先生  54,"工源水泥集团
行业：水泥"
2005,231,￥ 8 亿,  ,邓鸿先生  42,"成都会展中心
行业：会展、旅游"
2005,231,￥ 8 亿,  ,冯东明先生  47,"美克集团
行业：家具、燃气、电信"
2005,231,￥ 8 亿,  ,何燕先生  44,"成都国腾
行业：通讯"
2005,231,￥ 8 亿,  ,黄东方先生  未知,"双菱集团
行业：家电"
2005,231,￥ 8 亿,  ,黄丽丽先生  43,"北泰创业集团
行业：汽车零配件"
2005,231,￥ 8 亿,  ,霍炽昌先生  42,"新中源陶瓷
行业：陶瓷"
2005,231,￥ 8 亿,  ,江雄先生  38,"中国消防集团
行业：消防设备生产、销售及维护"
2005,231,￥ 8 亿,  ,康宝华先生  52,"远大铝业集团
行业：建筑工程"
2005,231,￥ 8 亿,  ,李春明先生  45,"优龙物业总公司
行业：房地产"
2005,231,￥ 8 亿,  ,李晓林先生  52,"林达集团
行业：房地产"
2005,231,￥ 8 亿,  ,缪双大兄弟先生  54,"双良集团
行业：中央空调"
2005,231,￥ 8 亿,  ,潘琦先生  42,"银河集团
行业：电力系统自动化及电气设备"
2005,231,￥ 8 亿,  ,钱金波先生  41,"红蜻蜓集团
行业：鞋业"
2005,231,￥ 8 亿,  ,邱建林先生  42,"恒逸集团
行业：纺织"
2005,231,￥ 8 亿,  ,求伯君先生  41,"金山软件
行业：软件、游戏"
2005,231,￥ 8 亿,  ,阮希玮先生  38,"德亚集团
行业：金融、流通"
2005,231,￥ 8 亿,  ,孙庆炎先生  54,"富春江通信
行业：通信电缆"
2005,231,￥ 8 亿,  ,涂辉龙先生  46,"海雅集团
行业：零售"
2005,231,￥ 8 亿,  ,王华先生  46,"金盛集团
行业：房地产、家具连锁"
2005,231,￥ 8 亿,  ,魏超先生  53,"新长江集团
行业：物流、房地产"
2005,231,￥ 8 亿,  ,修涞贵先生  50,"修正药业集团
行业：医药"
2005,231,￥ 8 亿,  ,姚新义先生  41,"盾安集团
行业：中央空调、制冷配件、房地产"
2005,231,￥ 8 亿,  ,郁国祥先生  35,"新恒德置业
行业：房地产、投资"
2005,231,￥ 8 亿,  ,张锴雍先生  41,"中科智集团
行业：商业担保、金融中介服务、投资和商业贸易"
2005,231,￥ 8 亿,  ,张童生先生  41,"人本集团
行业：零售、机械"
2005,231,￥ 8 亿,  ,赵涛先生  39,"步长集团
行业：医药研究、生产、销售和诊疗服务、教育、网络"
2005,231,￥ 8 亿,  ,郑卓辉先生  43,"劲力集团
行业：房地产"
2005,231,￥ 8 亿,  ,周辞美先生  63,"华翔集团
行业：汽车零配件"
2005,231,￥ 8 亿,  ,周伟彬先生  40,"金冠涂料集团
行业：涂料"
2005,231,￥ 8 亿,  ,周小弟先生  50,"周氏集团
行业：房地产、出租车、宾馆"
2005,266,￥ 7.8 亿,  ,徐周文先生  63,"大成生化
行业：玉米制品"
2005,267,￥ 7.5 亿,  ,宫学斌先生  68,"龙大食品
行业：食品"
2005,267,￥ 7.5 亿,  ,濮匡正家族先生  未知,"亚太高科股份
行业：印染"
2005,267,￥ 7.5 亿,  ,邱继宝先生  43,"飞跃集团
行业：缝纫机制造"
2005,267,￥ 7.5 亿,  ,沈学如先生  51,"澳洋集团
行业：纺织"
2005,267,￥ 7.5 亿,  ,叶韦辰先生  41,"联合食品控股
行业：肉制品"
2005,267,￥ 7.5 亿,  ,赵永亮先生  48,"东达集团
行业：羊绒制品加工"
2005,273,￥ 7.4 亿,  ,孙少峰先生  40,"中国绿色食品
行业：蔬果种植及绿色食品加工"
2005,274,￥ 7.2 亿,  ,罗韶宇家族先生  未知,"东银集团
行业：汽车制造业（防弹运钞车）、房地产"
2005,274,￥ 7.2 亿,  ,汪力成先生  45,"华立集团
行业：电气设备、手机研发、制药"
2005,276,￥ 7 亿,  ,蔡晓红先生  未知,"宝华集团
行业：保险"
2005,276,￥ 7 亿,  ,陈樟桥先生  未知,"五洲控股集团
行业：房地产"
2005,276,￥ 7 亿,  ,方悟校先生  56,"胜达包装集团
行业：包装材料"
2005,276,￥ 7 亿,  ,何宪恕先生  未知,"后英经贸集团
行业：耐火材料"
2005,276,￥ 7 亿,  ,花欣先生  48,"迈普集团
行业：通信设备"
2005,276,￥ 7 亿,  ,李伟波先生  43,"伟诚集团控股
行业：包装印刷"
2005,276,￥ 7 亿,  ,欧俊发先生  63,"大成生化
行业：玉米制品"
2005,276,￥ 7 亿,  ,沈南鹏先生  38,"携程网/如家酒店连锁
行业：酒店、机票预订/连锁酒店"
2005,276,￥ 7 亿,  ,孙孟全先生  55,"山东鲁花集团
行业：食用油"
2005,276,￥ 7 亿,  ,汪建国先生  45,"五星电器
行业：家电零售"
2005,276,￥ 7 亿,  ,谢根荣先生  45,"华尔森集团
行业：房地产、宾馆"
2005,276,￥ 7 亿,  ,杨毫先生  41,"成都置信实业
行业：房地产"
2005,276,￥ 7 亿,  ,赵华山先生  49,"华宇集团
行业：房地产、零售"
2005,276,￥ 7 亿,  ,郑大清先生  46,"天地集团
行业：地产、通信、生物科技"
2005,276,￥ 7 亿,  ,周和平先生  41,"上海和平汽车销售
行业：汽车销售"
2005,291,￥ 6.6 亿,  ,孔展鹏先生  42,"大成生化
行业：玉米制品"
2005,292,￥ 6.5 亿,  ,曹明芳家族先生  61,"江阴模塑
行业：汽车零配件"
2005,292,￥ 6.5 亿,  ,陈涵霖先生  48,"中国汽车系统
行业：汽车零部件"
2005,292,￥ 6.5 亿,  ,甘源先生  43,"金卫医疗科技
行业：医疗用品"
2005,292,￥ 6.5 亿,  ,华国强先生  48,"阳光集团
行业：纺织"
2005,292,￥ 6.5 亿,  ,贾伟先生  未知,"宏大集团
行业：房地产、商业、金融业"
2005,292,￥ 6.5 亿,  ,南存辉先生  42,"正泰集团
行业：电器仪表设备"
