年份,排名,财富,排名变化,个人信息,企业信息
2010,81,￥ 105 亿,New ~,何巧女、唐凯夫妇先生  44、女士  40,"东方园林
行业：林业"
2010,81,￥ 105 亿,31,黄如论先生  59,"世纪金源
行业：房地产、饭店、购物中心、金融、矿产、物业"
2010,81,￥ 105 亿,164,吴瑞林家族先生  58,"侨兴集团
行业：通信设备、矿"
2010,81,￥ 105 亿,-14,朱共山先生  52,"保利协鑫
行业：太阳能芯片、发电厂"
2010,85,￥ 100 亿,38,杜厦家族先生  63,"家世界
行业：私募基金"
2010,85,￥ 100 亿,-26,方威先生  37,"方大集团
行业：碳素制造、钢铁、煤焦、房地产"
2010,85,￥ 100 亿,-17,黄曦家族先生  未知,"福信集团
行业：金融、房地产"
2010,85,￥ 100 亿,676,黄泽兰家族先生  55,"章源钨业
行业：钨矿"
2010,85,￥ 100 亿,91,李新炎、倪银英夫妇先生  59、女士  54,"中国龙工
行业：重型工程用车"
2010,85,￥ 100 亿,-26,李兆会家族先生  29,"海鑫钢铁
行业：钢铁、金融"
2010,85,￥ 100 亿,91,刘益谦先生  47,"新理益
行业：投资"
2010,85,￥ 100 亿,-5,倪召兴家族先生  54,"中融集团
行业：房地产、石油、金矿"
2010,85,￥ 100 亿,-12,王玉锁、赵宝菊夫妇先生  46、女士  45,"新奥集团
行业：天然气、房地产、生物制药"
2010,85,￥ 100 亿,3,徐明先生  39,"实德集团
行业：建材、金融、家电、足球"
2010,85,￥ 100 亿,-17,张志东先生  38,"腾讯
行业：即时通讯、门户网站、在线游戏、C2C"
2010,85,￥ 100 亿,-5,周泽荣先生  56,"侨鑫集团
行业：房地产"
2010,85,￥ 100 亿,38,朱保国家族先生  48,"健康元
行业：医药"
2010,98,￥ 95 亿,-25,耿建明、耿建富兄弟先生  48、先生  45,"荣盛发展
行业：房地产"
2010,98,￥ 95 亿,New ~,黄毅先生  47,"中升集团
行业：汽车销售"
2010,98,￥ 95 亿,New ~,吴建龙先生  43,"向日葵光能
行业：光伏产业"
2010,101,￥ 92 亿,-13,朱志平先生  48,"同方联合控股
行业：房地产、新能源"
2010,102,￥ 90 亿,-4,戴志康先生  46,"证大集团
行业：房地产"
2010,102,￥ 90 亿,-29,黄振达家族先生  63,"联泰集团
行业：房地产、基础设施"
2010,102,￥ 90 亿,-34,康宝华先生  57,"远大企业集团
行业：建筑幕墙、电梯、机电设备、风力发电"
2010,102,￥ 90 亿,-4,李非列家族先生  44,"飞尚集团
行业：矿产、钢铁、能源"
2010,102,￥ 90 亿,-43,李辙先生  55,"山水文园
行业：房地产"
2010,102,￥ 90 亿,New ~,潘伟明兄弟先生  46,"福晟集团
行业：房地产、基础设施"
2010,102,￥ 90 亿,29,王文京先生  46,"用友软件
行业：软件、金融"
2010,102,￥ 90 亿,-29,熊续强先生  未知,"银亿集团
行业：房地产、矿业、贸易"
2010,102,￥ 90 亿,10,姚俊良家族先生  57,"美锦能源
行业：煤炭、化工、金属材料"
2010,102,￥ 90 亿,109,袁亚非先生  46,"三胞集团
行业：IT连锁、电子制造、房地产、投资"
2010,112,￥ 85 亿,681,傅光明家族先生  56,"圣农
行业：农业"
2010,112,￥ 85 亿,99,何金明家族先生  58,"人人乐
行业：零售"
2010,112,￥ 85 亿,-32,戚金兴、戚加奇父子先生  48、先生  22,"滨江集团
行业：房地产"
2010,112,￥ 85 亿,19,张宏伟先生  56,"东方集团
行业：金融、建材流通、港口、能源、矿业"
2010,112,￥ 85 亿,-24,周庆治、赵亦斓夫妇先生  55、女士  32,"南都集团
行业：投资"
2010,117,￥ 81 亿,-37,朱炳洋先生  46,"恒丰永业
行业：保险"
2010,118,￥ 80 亿,-8,戴伟丽先生  48,"神奇科技
行业：半导体、芯片"
2010,118,￥ 80 亿,37,丁水波先生  40,"特步
行业：体育用品"
2010,118,￥ 80 亿,-20,钭正刚先生  57,"锦江集团
行业：能源、有色金属、建材"
2010,118,￥ 80 亿,43,黄怒波先生  54,"中坤集团
行业：房地产、旅游"
2010,118,￥ 80 亿,-45,柯希平先生  50,"恒兴实业
行业：矿业"
2010,118,￥ 80 亿,5,李赶坡先生  61,"敬业集团
行业：钢铁、化工"
2010,118,￥ 80 亿,-46,李兆楠先生  未知,"恒德贸易
行业：保险"
2010,118,￥ 80 亿,-6,梁小雷家族先生  47,"春和集团
行业：造船"
2010,118,￥ 80 亿,58,马建荣家族先生  45,"申洲针织
行业：纺织、服装"
2010,118,￥ 80 亿,-20,孙寿宽先生  61,"嘉晨集团
行业：耐火材料、煤化工"
2010,118,￥ 80 亿,93,薛光林先生  43,"光汇石油
行业：石油开采、石油贸易"
2010,118,￥ 80 亿,30,俞敏洪先生  48,"新东方
行业：教育"
2010,118,￥ 80 亿,58,郁国祥先生  40,"新恒德置业
行业：房地产"
2010,118,￥ 80 亿,58,袁凯飞先生  58,"新世纪造船
行业：造船"
2010,132,￥ 78 亿,20,孙飘扬先生  52,"恒瑞制药
行业：医药"
2010,133,￥ 77 亿,New ~,崔志祥先生  47,"方圆有色金属集团
行业：铜业"
2010,134,￥ 76 亿,-46,王伟先生  45,"裕昌隆工贸
行业：保险"
2010,135,￥ 75 亿,-37,柴慧京先生  49,"国都集团
行业：房地产"
2010,135,￥ 75 亿,-37,车建新先生  44,"红星家具
行业：家居连锁、房地产"
2010,135,￥ 75 亿,-67,陈金霞女士  42,"涌金集团
行业：金融投资"
2010,135,￥ 75 亿,New ~,顾伟先生  45,"兆驰股份
行业：数码产品"
2010,135,￥ 75 亿,115,江南春先生  37,"分众传媒
行业：数字新媒体"
2010,135,￥ 75 亿,-47,林立先生  47,"立业集团
行业：保险"
2010,135,￥ 75 亿,104,鲁楚平家族先生  45,"大洋电机
行业：微特电机生产"
2010,135,￥ 75 亿,115,马兴田先生  41,"康美药业
行业：制药"
2010,135,￥ 75 亿,New ~,邵根伙先生  45,"大北农
行业：农业"
2010,135,￥ 75 亿,-76,施正荣先生  47,"尚德太阳能
行业：太阳能"
2010,135,￥ 75 亿,20,汪俊林、汪俊刚兄弟先生  48、先生  未知,"郎酒集团
行业：房地产、白酒"
2010,135,￥ 75 亿,-37,张祥青家族先生  41,"荣程钢铁
行业：钢铁"
2010,135,￥ 75 亿,New ~,周亚仙、沙曙明夫妇先生  51、先生  未知,"神冠控股
行业：消费品制造"
2010,148,￥ 71 亿,-25,李书福先生  47,"吉利控股集团
行业：汽车制造"
2010,149,￥ 70 亿,-12,成清波先生  48,"国泰恒生
行业：房地产、铁路、高速公路"
2010,149,￥ 70 亿,172,丁伍号家族先生  45,"361度
行业：运动产品"
2010,149,￥ 70 亿,240,姜滨家族先生  44,"歌尔声学
行业：声学及多媒体产品"
2010,149,￥ 70 亿,-69,孔健岷家族先生  41,"合景泰富
行业：房地产"
2010,149,￥ 70 亿,27,赖海民先生  44,"鸿荣源实业
行业：房地产"
2010,149,￥ 70 亿,-37,李华、李晓平兄弟先生  44、先生  52,"卓越集团
行业：房地产"
2010,149,￥ 70 亿,-37,刘汉元、管亚梅夫妇先生  46、女士  未知,"通威集团
行业：农业、新能源"
2010,149,￥ 70 亿,-93,莫峰先生  未知,"昌运东富
行业：航运"
2010,149,￥ 70 亿,56,潘政民、吴春媛夫妇先生  43、女士  未知,"AAC声学科技
行业：声学科技"
2010,149,￥ 70 亿,27,王树生先生  56,"大田集团
行业：物流"
2010,149,￥ 70 亿,101,吴征、杨澜夫妇先生  44、女士  42,"阳光媒体投资
行业：投资"
2010,149,￥ 70 亿,-51,夏佐全先生  47,"比亚迪
行业：汽车、手机零部件、充电电池"
2010,149,￥ 70 亿,-61,鲜扬先生  37,"恒鼎实业
行业：焦炭"
2010,149,￥ 70 亿,New ~,杨雪岗、路小梅夫妇先生  45、女士  45,"旭阳控股
行业：焦化业"
2010,149,￥ 70 亿,146,张瑜平家族先生  59,"新宇亨得利
行业：钟表连锁"
2010,149,￥ 70 亿,507,赵步长、赵涛父子先生  44、先生  44,"步长集团
行业：医药"
2010,149,￥ 70 亿,-51,周传有先生  46,"中金投资
行业：投资、房地产、矿"
2010,149,￥ 70 亿,62,周耀庭家族先生  67,"红豆集团
行业：服装"
2010,149,￥ 70 亿,6,周永伟家族先生  48,"七匹狼
行业：服装"
2010,168,￥ 68 亿,-13,陈金凤先生  47,"苏宁电器
行业：家电零售、房地产"
2010,168,￥ 68 亿,43,陈隆基先生  54,"利嘉国际
行业：投资"
2010,168,￥ 68 亿,82,陈妙林先生  58,"开元旅业集团
行业：旅游地产"
2010,168,￥ 68 亿,-31,邓伟先生  47,"亿阳集团
行业：通信、能源、航空、投资"
2010,168,￥ 68 亿,-13,侯昌财先生  54,"源昌集团
行业：房地产"
2010,168,￥ 68 亿,New ~,黄立先生  47,"高德电气
行业：电子制造"
2010,168,￥ 68 亿,530,黄绍文、黄绍武兄弟先生  43、先生  40,"神州通
行业：手机分销、物流、房地产"
2010,168,￥ 68 亿,82,李留法、李凤娈夫妇先生  51、女士  未知,"天瑞集团
行业：水泥、铝制品、机械铸造、煤焦、旅游"
2010,168,￥ 68 亿,8,梁亮胜先生  59,"丝宝集团
行业：日化用品、卫生用品"
2010,168,￥ 68 亿,-37,梁信军先生  42,"复星集团
行业：综合"
2010,168,￥ 68 亿,488,刘革新先生  59,"科伦药业
行业：制药、医药流通"
2010,168,￥ 68 亿,-88,楼忠福家族先生  未知,"广厦控股
行业：建筑、房地产"
2010,168,￥ 68 亿,-13,缪寿良先生  55,"富源集团
行业：房地产、水电、多晶硅、教育"
2010,168,￥ 68 亿,-13,邱光和先生  59,"森马集团
行业：服装、矿产"
2010,168,￥ 68 亿,-70,宋卫平、夏一波夫妇先生  52、女士  未知,"绿城集团
行业：房地产、投资"
2010,168,￥ 68 亿,-31,王玉城、王文城、王国城兄弟先生  未知、先生  未知、先生  未知,"兴业集团
行业：综合"
2010,168,￥ 68 亿,-88,许健康家族先生  58,"宝龙集团
行业：房地产"
2010,168,￥ 68 亿,43,许景南家族先生  55,"匹克
行业：运动服装、鞋"
2010,168,￥ 68 亿,-31,姚新义、姚新泉兄弟先生  46、先生  43,"盾安控股
行业：制造业、民爆、房地产、能源"
2010,168,￥ 68 亿,-31,姚原、姚涌兄弟先生  54、先生  53,"铭源实业集团
行业：房地产、医药、基础设施"
2010,168,￥ 68 亿,43,尹明善先生  72,"力帆集团
行业：摩托车、汽车、金融"
2010,168,￥ 68 亿,-58,郑泽良、汤巧莲夫妇先生  未知、先生  未知,"武新裕福
行业：保险"
2010,190,￥ 65 亿,New ~,丁欣欣、张杏娟夫妇先生  52、女士  47,"亚厦控股
行业：建筑装饰"
2010,190,￥ 65 亿,199,何著胜家族先生  63,"后英集团
行业：耐火材料、钢铁、矿业、建材、生物工程、房地产"
2010,190,￥ 65 亿,-78,李宝库先生  44,"坤和集团
行业：房地产"
2010,190,￥ 65 亿,-53,李德文先生  59,"金帝集团
行业：房地产、建筑、贸易、教育"
2010,190,￥ 65 亿,21,米恩华先生  52,"华凌集团
行业：商品批发场、畜牧、木业"
2010,190,￥ 65 亿,-14,缪汉根先生  45,"盛虹印染
行业：印染、化纤、房地产、热电、贸易"
2010,190,￥ 65 亿,135,昝圣达先生  47,"综艺集团
行业：新能源、信息科技、股权投资"
2010,197,￥ 63 亿,New ~,黄俊康、廖彩莲夫妇先生  55、女士  55,"莱蒙鹏源
行业：零售"
2010,197,￥ 63 亿,14,刘晓萌先生  55,"苏宁电器
行业：家电零售、房地产"
2010,197,￥ 63 亿,3,阙文彬先生  47,"独一味
行业：生物制药、矿业"
2010,197,￥ 63 亿,New ~,杨建忠家族先生  45,"巨力索具
行业：索具、新能源、传媒"
2010,197,￥ 63 亿,268,朱兴良先生  51,"金螳螂
行业：建筑"
2010,202,￥ 62 亿,-90,雷菊芳女士  57,"奇正藏药
行业：医药"
2010,202,￥ 62 亿,-65,刘学斌兄弟先生  38,"富盈集团
行业：房地产、教育"
2010,204,￥ 60 亿,-37,蔡东青家族先生  41,"奥飞动漫
行业：动漫"
2010,204,￥ 60 亿,91,郭浩先生  55,"超大农业
行业：农业"
2010,204,￥ 60 亿,-32,胡柏藩、胡柏剡兄弟先生  48、先生  43,"新合成
行业：医药"
2010,204,￥ 60 亿,-37,李仲初家族先生  47,"石基信息
行业：信息技术"
2010,204,￥ 60 亿,7,林和平兄弟先生  53,"富贵鸟
行业：服装"
2010,204,￥ 60 亿,2,罗韶宇、赵洁红夫妇先生  未知、女士  未知,"东银集团
行业：特种车辆、房地产"
2010,204,￥ 60 亿,-92,孟庆南家族先生  52,"武汉凡谷
行业：通信设备元件"
2010,204,￥ 60 亿,-68,牛宜顺先生  55,"华勤橡胶工业集团
行业：轮胎、输送带、电力、资本投资"
2010,204,￥ 60 亿,328,王冬星兄弟先生  50,"利郎集团
行业：服装"
2010,204,￥ 60 亿,7,王振滔先生  45,"奥康集团
行业：鞋业、地产、生物制药"
2010,204,￥ 60 亿,New ~,袁富根家族先生  60,"东山精密
行业：精密铸件"
2010,204,￥ 60 亿,-28,张浩先先生  64,"华阳集团
行业：汽车音响"
2010,216,￥ 58 亿,-10,阮水龙家族先生  75,"龙盛集团
行业：染料"
2010,216,￥ 58 亿,-61,王劲先生  47,"川威集团
行业：钢铁、矿业、水泥、房地产"
2010,216,￥ 58 亿,545,王永红、王继红兄弟先生  38、先生  38,"中成实业
行业：房地产"
2010,216,￥ 58 亿,-5,张跃先生  50,"远大空调
行业：中央空调、投资"
2010,220,￥ 57 亿,-97,郭俊伟、郭英成、郭英智兄弟先生  未知、先生  45、先生  43,"佳兆业
行业：房地产"
2010,220,￥ 57 亿,New ~,李国强先生  46,"中升集团
行业：汽车销售"
2010,220,￥ 57 亿,New ~,张士平家族先生  未知,"魏桥创业集团
行业：纺织、铝业"
2010,223,￥ 56 亿,-68,冯海良、冯亚丽姐弟先生  50、女士  54,"海亮集团
行业：铜加工、房地产、教育"
2010,223,￥ 56 亿,185,李登海先生  61,"登海种业
行业：农业"
2010,223,￥ 56 亿,-71,苗连生先生  54,"天威英利
行业：太阳能"
2010,223,￥ 56 亿,-51,孙荫环先生  60,"亿达集团
行业：房地产、软件园、工业制造"
2010,227,￥ 55 亿,-115,陈锦石家族先生  48,"中南集团
行业：房地产、建筑"
2010,227,￥ 55 亿,256,郭家学先生  44,"东盛集团
行业：医药"
2010,227,￥ 55 亿,68,金惠明家族先生  57,"大华集团
行业：房地产"
2010,227,￥ 55 亿,-16,李彬兰先生  48,"新一佳超市
行业：零售"
2010,227,￥ 55 亿,-72,李小龙先生  未知,"龙铭集团
行业：铁矿"
2010,227,￥ 55 亿,62,刘绍喜、刘绍生兄弟先生  47、先生  40,"宜华木业
行业：木业、房地产"
2010,227,￥ 55 亿,New ~,沈锦华先生  43,"焦点科技
行业：网络技术开发"
2010,227,￥ 55 亿,62,唐修国先生  47,"三一集团
行业：重型机械"
2010,227,￥ 55 亿,New ~,王清涛先生  48,"焦化集团
行业：煤焦"
2010,227,￥ 55 亿,205,魏建军先生  46,"长城汽车
行业：汽车"
2010,227,￥ 55 亿,-51,吴岳明先生  44,"丰立集团
行业：钢铁贸易"
2010,227,￥ 55 亿,269,谢炳先生  58,"中国生物制药
行业：医药"
2010,227,￥ 55 亿,-90,邢利斌先生  43,"联盛能源
行业：煤焦"
2010,227,￥ 55 亿,-16,徐镜人先生  66,"扬子江药业
行业：医药"
2010,227,￥ 55 亿,-60,薛向东家族先生  51,"东华合创
行业：计算机应用服务"
2010,227,￥ 55 亿,-51,张佛恩先生  58,"龙泉集团
行业：房地产、酒店"
2010,227,￥ 55 亿,-147,张克强先生  50,"华美国际
行业：房地产、投资"
2010,244,￥ 54 亿,New ~,仇建平、王玲玲夫妇先生  48、女士  49,"巨星科技
行业：工具制造"
2010,244,￥ 54 亿,-33,张大中先生  62,"大中投资
行业：投资"
2010,246,￥ 53 亿,-1,李洪信先生  57,"太阳纸业
行业：造纸"
2010,246,￥ 53 亿,49,刘福海先生  56,"大海集团
行业：纺织、化工、铝粉、房地产"
2010,248,￥ 52 亿,77,毛中吾先生  48,"三一集团
行业：重型机械"
2010,248,￥ 52 亿,New ~,蒲忠杰、张月娥夫妇先生  47、女士  47,"乐普医疗
行业：专用设备制造业"
2010,248,￥ 52 亿,47,任元林先生  57,"扬子江船业
行业：造船"
2010,248,￥ 52 亿,77,向文波先生  48,"三一集团
行业：重型机械"
2010,248,￥ 52 亿,41,郑元豹先生  52,"人民电器
行业：工业电器、房地产、投资"
2010,253,￥ 51 亿,68,陈学利先生  59,"威高集团
行业：医疗器械"
2010,253,￥ 51 亿,-130,马兴法家族先生  48,"天马控股集团
行业：轴承制造"
2010,253,￥ 51 亿,New ~,王飘扬家族先生  46,"万邦达
行业：污水处理"
2010,256,￥ 50 亿,-80,陈华先生  44,"京基集团
行业：房地产、金融"
2010,256,￥ 50 亿,-6,陈荣先生  50,"上海中路
行业：保龄球、电动车"
2010,256,￥ 50 亿,-45,陈育新先生  60,"华西希望集团
行业：饲料、都市农业、兽药、房地产"
2010,256,￥ 50 亿,84,段永平先生  49,"步步高
行业：终端电子产品、投资"
2010,256,￥ 50 亿,76,付玉成、付玉刚兄弟先生  未知、先生  未知,"贻成集团
行业：房地产、造船、混凝土"
2010,256,￥ 50 亿,400,傅利泉、陈爱玲夫妇先生  43、女士  43,"大华技术
行业：软件开发、电子及通讯产品"
2010,256,￥ 50 亿,-6,黄鸿明先生  42,"创鸿集团
行业：房地产"
2010,256,￥ 50 亿,-119,姜照柏、姜雷兄弟先生  47、先生  38,"鹏欣集团
行业：房地产、金融"
2010,256,￥ 50 亿,-6,李黑记先生  52,"东岭集团
行业：钢铁、煤化工"
2010,256,￥ 50 亿,-80,李勤夫先生  48,"九龙山
行业：房地产、纺织、印刷"
2010,256,￥ 50 亿,-56,李永军兄弟先生  43,"喜之郎
行业：果冻"
2010,256,￥ 50 亿,-17,刘伟先生  45,"佳都国际
行业：信息与通讯增值服务"
2010,256,￥ 50 亿,-6,茅永红先生  56,"百步亭
行业：房地产、造船"
2010,256,￥ 50 亿,84,潘慰先生  54,"味千拉面
行业：餐饮连锁"
2010,256,￥ 50 亿,-45,茹伯兴、茹正伟父子先生  63、先生  未知,"百兴集团
行业：工业制造、房地产、专业市场、金融"
2010,256,￥ 50 亿,-45,沈南鹏先生  43,"红杉资本
行业：投资"
2010,256,￥ 50 亿,-106,盛百椒先生  58,"百丽集团
行业：鞋业"
2010,256,￥ 50 亿,84,王柏兴先生  54,"中利科技
行业：电缆"
2010,256,￥ 50 亿,-80,杨休先生  49,"天地集团
行业：房地产、博物馆"
2010,256,￥ 50 亿,276,虞锋先生  47,"分众传媒
行业：楼宇广告"
2010,256,￥ 50 亿,-6,张雷先生  48,"当代集团
行业：房地产"
2010,256,￥ 50 亿,-45,张涌先生  44,"林凤集团
行业：发电、医疗、金融、房地产、餐饮"
2010,256,￥ 50 亿,65,周建平先生  49,"海澜集团
行业：服装连锁"
2010,256,￥ 50 亿,New ~,朱吉满、白莉惠夫妇先生  46、女士  45,"誉衡药业
行业：医药"
2010,256,￥ 50 亿,-89,邹节明家族先生  67,"三金药业
行业：医药"
2010,256,￥ 50 亿,-45,左宗申家族先生  57,"宗申集团
行业：摩托车、新能源、房地产、矿业"
2010,282,￥ 49 亿,New ~,仇华娟、林海峰母子女士  58、先生  35,"东方日升
行业：太阳能"
2010,282,￥ 49 亿,-32,马成喜先生  54,"现代集团
行业：商业地产、制造、国际贸易"
2010,282,￥ 49 亿,-71,尤小平家族先生  52,"华峰集团
行业：化工、铝业、地产、金融"
2010,282,￥ 49 亿,183,朱文臣先生  未知,"辅仁集团
行业：医药、白酒"
2010,286,￥ 48 亿,136,黄宏生家族先生  54,"创维
行业：家用电器"
2010,286,￥ 48 亿,New ~,姜伟家族先生  49,"贵州百灵
行业：医药"
2010,286,￥ 48 亿,New ~,李平先生  46,"天高集团
行业：矿产、冶金、智能交通、工程材料"
2010,286,￥ 48 亿,146,庞庆华先生  55,"庞大汽贸集团
行业：汽车销售"
2010,286,￥ 48 亿,32,邵建明、邵建佳、邵建聪兄弟先生  47、先生  45、先生  42,"海印集团
行业：矿产、商业地产"
