年份,排名,财富,排名变化,个人信息,企业信息
2024,114,￥ 385 亿,-35,李平先生  56,"宁德时代
行业：锂电池"
2024,116,￥ 380 亿,68,曾芳勤女士  59,"领益智造
行业：消费电子精密件"
2024,116,￥ 380 亿,-6,丁世家先生  60,"安踏
行业：体育用品"
2024,116,￥ 380 亿,21,罗宇皓先生  37,"米哈游
行业：游戏"
2024,116,￥ 380 亿,2,沈彬未知  未知,"沙钢
行业：钢铁"
2024,120,￥ 375 亿,154,李小冬先生  46,"冬海集团
行业：网络游戏、电商"
2024,120,￥ 375 亿,10,谢炳家族先生  72,"中生制药
行业：医药"
2024,122,￥ 370 亿,40,高德康家族先生  72,"波司登
行业：服装"
2024,122,￥ 370 亿,-20,马建荣家族先生  59,"申洲针织
行业：纺织、服装"
2024,122,￥ 370 亿,8,修涞贵、李艳华夫妇先生  69、女士  66,"修正药业
行业：医药"
2024,125,￥ 360 亿,-51,邬建树先生  60,"拓普
行业：汽车零部件制造"
2024,126,￥ 355 亿,-4,陈发树先生  63,"新华都
行业：医药、零售、投资"
2024,126,￥ 355 亿,4,黄如论、黄涛家族先生  73、先生  48,"世纪金源
行业：房地产"
2024,128,￥ 350 亿,-10,赖梅松先生  54,"中通
行业：物流"
2024,128,￥ 350 亿,-49,汪滔先生  44,"大疆
行业：无人机"
2024,128,￥ 350 亿,77,张和君先生  72,"德业股份
行业：电器零部件制造"
2024,131,￥ 340 亿,-3,朱艳家族先生  53,"贝壳
行业：房地产服务"
2024,132,￥ 335 亿,30,陈志列、王蓉夫妇先生  61、女士  未知,"研祥
行业：特种计算机"
2024,132,￥ 335 亿,-82,李想先生  43,"理想汽车
行业：新能源汽车"
2024,132,￥ 335 亿,142,张忠谋先生  93,"台积电
行业：半导体"
2024,135,￥ 330 亿,-43,刘金成、骆锦红夫妇先生  60、女士  57,"亿纬锂能
行业：锂电池"
2024,135,￥ 330 亿,11,张志祥先生  57,"建龙
行业：钢铁、矿业、船运"
2024,137,￥ 325 亿,-40,李革先生  57,"药明康德
行业：医药"
2024,137,￥ 325 亿,22,林张素娥家族先生  未知,"联邦
行业：房地产、金融"
2024,137,￥ 325 亿,-7,史玉柱、史静父女先生  62、女士  未知,"巨人
行业：金融、在线游戏、投资"
2024,140,￥ 320 亿,150,陈天石先生  39,"寒武纪
行业：人工智能芯片"
2024,140,￥ 320 亿,-43,何小鹏先生  47,"小鹏汽车
行业：新能源汽车"
2024,140,￥ 320 亿,-14,胡凯军先生  62,"远大
行业：医药"
2024,143,￥ 315 亿,12,陈金霞女士  56,"涌金投资
行业：医药、投资"
2024,144,￥ 310 亿,21,何超琼女士  62,"信德、美高梅中国
行业：博彩"
2024,145,￥ 305 亿,5,郭炳联家族先生  72,"新鸿基
行业：房地产"
2024,145,￥ 305 亿,5,郭基辉家族先生  41,"新鸿基
行业：房地产"
2024,145,￥ 305 亿,-30,施永宏、李海燕夫妇先生  54、女士  未知,"海底捞
行业：餐饮"
2024,148,￥ 300 亿,36,程雪女士  54,"海天味业
行业：调味品"
2024,148,￥ 300 亿,19,董建成家族先生  81,"东方海外
行业：运输"
2024,148,￥ 300 亿,-34,林建华、张虹夫妇先生  62、女士  64,"福斯特
行业：光伏材料"
2024,148,￥ 300 亿,-25,刘益谦家族先生  61,"新理益
行业：投资"
2024,148,￥ 300 亿,40,沈南鹏先生  57,"红杉
行业：投资"
2024,148,￥ 300 亿,51,杨建文家族先生  71,"伯恩光学
行业：工业产品"
2024,148,￥ 300 亿,0,易峥先生  54,"同花顺
行业：软件"
2024,155,￥ 295 亿,0,陈凯旋家族先生  66,"立白
行业：日化用品"
2024,155,￥ 295 亿,33,辜仲立家族先生  57,"中信金控
行业：金融服务"
2024,157,￥ 290 亿,-42,蔡奎家族先生  63,"龙湖
行业：房地产"
2024,157,￥ 290 亿,22,蔡志明先生  79,"旭日国际
行业：玩具"
2024,157,￥ 290 亿,17,米恩华家族先生  66,"华凌工贸
行业：地产、畜牧"
2024,157,￥ 290 亿,-68,王健林家族先生  70,"万达
行业：房地产、文化"
2024,157,￥ 290 亿,-17,吴向东先生  54,"华泽
行业：酒业、投资"
2024,157,￥ 290 亿,57,杨绍鹏先生  68,"海丰
行业：航运"
2024,157,￥ 290 亿,17,尤小平家族先生  66,"华峰
行业：化工、铝业、投资"
2024,164,￥ 285 亿,116,蔡明介家族先生  74,"联发科技
行业：半导体"
2024,164,￥ 285 亿,-27,陈华家族先生  58,"京基
行业：房地产、投资"
2024,164,￥ 285 亿,-20,郭广昌先生  57,"复星
行业：投资"
2024,164,￥ 285 亿,6,赵涛家族先生  58,"步长
行业：医药"
2024,168,￥ 280 亿,37,钭正刚家族先生  71,"锦江
行业：能源、化工"
2024,168,￥ 280 亿,20,李华先生  46,"富途
行业：金融服务"
2024,168,￥ 280 亿,-9,孙广信先生  62,"广汇
行业：汽车销售、能源、房地产"
2024,168,￥ 280 亿,85,徐旭东先生  83,"远东
行业：金融服务"
2024,172,￥ 275 亿,186,王宁家族先生  37,"泡泡玛特
行业：玩具"
2024,173,￥ 270 亿,-44,李贤义家族先生  72,"信义
行业：玻璃"
2024,173,￥ 270 亿,15,涂辉龙先生  65,"海雅
行业：商业、金融、地产"
2024,173,￥ 270 亿,15,朱鼎健家族先生  50,"观澜湖
行业：房地产"
2024,176,￥ 265 亿,-14,梁庆德家族先生  87,"格兰仕
行业：家电"
2024,176,￥ 265 亿,-2,夏佐全先生  61,"比亚迪
行业：汽车、充电电池"
2024,176,￥ 265 亿,29,叶澄海、廖清清夫妇先生  81、女士  75,"信立泰
行业：医药"
2024,179,￥ 260 亿,-24,江南春先生  51,"分众传媒
行业：数字新媒体、投资"
2024,179,￥ 260 亿,-67,李振国、李喜燕夫妇先生  56、女士  56,"隆基
行业：硅材料"
2024,179,￥ 260 亿,64,林陈海家族先生  未知,"宝佳
行业：房地产"
2024,179,￥ 260 亿,33,林鸿南家族先生  57,"宏泰
行业：投资"
2024,179,￥ 260 亿,35,刘克振家族先生  70,"研华
行业：电脑产品"
2024,179,￥ 260 亿,35,张磊先生  52,"高瓴资本
行业：投资"
2024,185,￥ 255 亿,-6,李春安先生  56,"隆基
行业：硅材料"
2024,185,￥ 255 亿,-70,缪汉根、朱红梅夫妇先生  59、女士  61,"盛虹
行业：印染、化纤、房地产"
2024,185,￥ 255 亿,-67,叶国富、杨云云夫妇先生  47、先生  47,"名创优品
行业：新零售"
2024,185,￥ 255 亿,307,余竹云先生  51,"中环新能源
行业：绿色建材、新能源"
2024,185,￥ 255 亿,17,喻会蛟家族先生  55,"圆通速递
行业：物流"
2024,185,￥ 255 亿,-14,周建平家族先生  63,"海澜
行业：服装、投资"
2024,191,￥ 250 亿,62,曹德旺先生  78,"福耀玻璃
行业：玻璃"
2024,191,￥ 250 亿,14,杜江涛、郝虹夫妇先生  55、女士  未知,"君正
行业：煤化工、电力、运输"
2024,191,￥ 250 亿,-3,缪寿良先生  69,"富源
行业：房地产、水电"
2024,191,￥ 250 亿,23,彭铁缆先生  未知,"博深集团
行业：企业服务"
2024,191,￥ 250 亿,32,宋涛先生  48,"米哈游
行业：游戏"
2024,196,￥ 245 亿,36,严建亚、范代娣夫妇先生  58、女士  59,"巨子生物
行业：生物科技"
2024,196,￥ 245 亿,3,袁征家族先生  54,"zoom
行业：视频软件"
2024,198,￥ 240 亿,127,郭金树先生  73,"汇能
行业：煤炭、路桥、房地产"
2024,198,￥ 240 亿,76,姜滨、胡双美夫妇先生  58、女士  58,"歌尔股份
行业：声学及多媒体产品"
2024,198,￥ 240 亿,7,许家彰家族先生  未知,"奇美
行业：化工"
2024,198,￥ 240 亿,-106,姚良松先生  60,"欧派家居
行业：橱柜"
2024,198,￥ 240 亿,55,朱共山家族先生  66,"协鑫
行业：太阳能芯片、发电厂"
2024,203,￥ 235 亿,24,曹其峰先生  78,"永新
行业：杂货"
2024,203,￥ 235 亿,-19,张茵家族女士  67,"玖龙纸业
行业：环保造纸"
2024,203,￥ 235 亿,50,郑崇华家族先生  88,"台达电子
行业：半导体"
2024,206,￥ 230 亿,8,陈大年先生  46,"掌门科技
行业：上网平台"
2024,206,￥ 230 亿,21,廖龙星先生  未知,"长春
行业：化工"
2024,206,￥ 230 亿,21,林书鸿先生  96,"长春
行业：化工"
2024,206,￥ 230 亿,26,王麒诚、吴艳夫妇先生  44、女士  43,"汉鼎宇佑
行业：文化传媒、投资"
2024,206,￥ 230 亿,-18,徐波先生  47,"多益网络
行业：网络游戏"
2024,206,￥ 230 亿,-1,许荣茂家族先生  74,"世茂
行业：投资、房地产"
2024,206,￥ 230 亿,21,郑正先生  未知,"长春
行业：化工"
2024,213,￥ 225 亿,-42,董经贵、钱静红夫妇先生  54、先生  51,"雅迪
行业：电动车"
2024,213,￥ 225 亿,48,刘炽平先生  51,"腾讯
行业：互联网服务"
2024,213,￥ 225 亿,-11,茅理翔家族先生  83,"方太厨具
行业：厨具"
2024,213,￥ 225 亿,1,孙纪木、孙春莉夫妇先生  68、女士  未知,"新华联合冶金
行业：钢铁"
2024,213,￥ 225 亿,1,吴光明、吴群父子先生  62、先生  36,"鱼跃医疗
行业：医疗设备"
2024,213,￥ 225 亿,40,尹衍梁家族先生  74,"润泰
行业：建筑开发、金融保险"
2024,213,￥ 225 亿,-34,张红超先生  46,"蜜雪冰城
行业：餐饮"
2024,213,￥ 225 亿,-34,张红甫先生  39,"蜜雪冰城
行业：餐饮"
2024,213,￥ 225 亿,-76,赵燕家族女士  57,"华熙国际
行业：生物医药、房地产"
2024,213,￥ 225 亿,214,郑坚江先生  63,"奥克斯
行业：家电、房地产"
2024,213,￥ 225 亿,10,朱林瑶女士  54,"华宝国际
行业：香精香料、烟草"
2024,224,￥ 220 亿,19,蔡镇宇先生  71,"宝丰隆
行业：金融服务"
2024,224,￥ 220 亿,-57,崔根良、崔巍父子先生  66、先生  39,"亨通
行业：电缆、热能电力、投资"
2024,224,￥ 220 亿,89,郭建军先生  未知,"汇能
行业：煤炭、路桥、房地产"
2024,224,￥ 220 亿,66,罗才仁家族先生  71,"正新橡胶
行业：橡胶"
2024,228,￥ 215 亿,52,郭梅兰、张寓帅母子女士  未知、先生  37,"东阳光
行业：医药、电子新材料"
2024,228,￥ 215 亿,4,薛敏先生  未知,"联影医疗
行业：医疗设备"
2024,228,￥ 215 亿,97,赵藤雄家族先生  80,"远雄
行业：房地产"
2024,231,￥ 210 亿,22,陈永泰先生  88,"震旦
行业：办公家具、房地产"
2024,231,￥ 210 亿,82,仇建平、王玲玲夫妇先生  62、女士  63,"巨星科技
行业：工具制造"
2024,231,￥ 210 亿,71,马维建家族先生  未知,"元大
行业：金融服务"
2024,234,￥ 205 亿,40,郭恩元家族先生  76,"普阳钢铁
行业：钢铁、煤化工"
2024,234,￥ 205 亿,9,冷友斌先生  55,"中国飞鹤
行业：乳业"
2024,234,￥ 205 亿,-37,宿华先生  42,"快手科技
行业：传媒娱乐"
2024,234,￥ 205 亿,302,叶刚先生  43,"冬海集团
行业：网络游戏、电商"
2024,234,￥ 205 亿,-86,张道才家族先生  74,"三花控股
行业：工业设备、汽车零部件、房地产"
2024,239,￥ 200 亿,29,黄柏年先生  68,"外滩中心
行业：房地产"
2024,239,￥ 200 亿,-7,倪祖根家族先生  67,"莱克电气
行业：小家电"
2024,239,￥ 200 亿,253,潘政民家族先生  57,"瑞声科技
行业：消费电子精密件"
2024,239,￥ 200 亿,4,彭国远先生  38,"心里程
行业：教育、房地产"
2024,239,￥ 200 亿,29,许家印先生  66,"恒大
行业：投资、房地产"
2024,239,￥ 200 亿,74,杨致远先生  56,"雅虎
行业：投资"
2024,239,￥ 200 亿,-2,张峻、陶美萦夫妇先生  未知、女士  未知,"富德
行业：保险"
2024,239,￥ 200 亿,297,张兴海、颜敏夫妇先生  61、女士  未知,"小康控股
行业：汽车、汽车零配件"
2024,247,￥ 195 亿,95,胡柏藩先生  62,"新和成
行业：医药"
2024,247,￥ 195 亿,21,黄光苗先生  55,"中洲
行业：房地产"
2024,247,￥ 195 亿,33,林敏雄女士  74,"元利
行业：房地产"
2024,247,￥ 195 亿,-117,阮洪良家族先生  63,"福莱特
行业：光伏材料"
2024,247,￥ 195 亿,130,王伟修、王晓东父子先生  74、先生  48,"中际旭创
行业：通信设备"
2024,247,￥ 195 亿,-10,薛华先生  54,"海大
行业：饲料"
2024,247,￥ 195 亿,43,张剑、张格格父女先生  55、女士  31,"爱玛
行业：电动自行车"
2024,247,￥ 195 亿,14,周超男家族先生  64,"润泽科技
行业：软件与信息技术服务"
2024,255,￥ 190 亿,58,曹龙祥、曹飞父子先生  67、先生  未知,"济川控股
行业：医药"
2024,255,￥ 190 亿,47,陈泰铭家族先生  68,"国巨
行业：电子制造、收藏"
2024,255,￥ 190 亿,-12,范现国、范明强父子先生  64、先生  未知,"今麦郎
行业：食品与饮料"
2024,255,￥ 190 亿,25,李赶坡先生  75,"敬业
行业：钢铁"
2024,255,￥ 190 亿,-109,李义海、李鑫父子先生  61、先生  未知,"济民可信
行业：医药"
2024,255,￥ 190 亿,47,廖汤慧霭女士  76,"纪惠
行业：房地产"
2024,255,￥ 190 亿,-12,王正华家族先生  80,"春秋航空
行业：航空"
2024,255,￥ 190 亿,-53,吴以岭家族先生  75,"以岭
行业：医药"
2024,255,￥ 190 亿,330,项光通先生  未知,"青山控股
行业：钢铁"
2024,255,￥ 190 亿,-32,周晓萍家族女士  63,"星宇股份
行业：汽车灯具"
2024,265,￥ 185 亿,25,曾小山家族先生  79,"曾氏企业
行业：铝业"
2024,265,￥ 185 亿,77,陈志平先生  48,"思摩尔
行业：电子烟"
2024,265,￥ 185 亿,-91,傅利泉、陈爱玲夫妇先生  57、女士  57,"大华技术
行业：软件、电子通讯产品"
2024,265,￥ 185 亿,-4,黄敏利、许慧卿夫妇先生  59、女士  60,"敏华
行业：休闲沙发"
2024,265,￥ 185 亿,-28,黄文仔先生  71,"星河湾
行业：房地产、投资"
2024,265,￥ 185 亿,-142,简军女士  61,"爱美客
行业：生物制药"
2024,265,￥ 185 亿,162,梁光伟先生  61,"华强
行业：投资"
2024,265,￥ 185 亿,25,谢伟通先生  67,"华友钴业
行业：有色金属"
2024,265,￥ 185 亿,New ~,许邦福家族未知  未知,"华城电机
行业：电子元件"
2024,265,￥ 185 亿,60,张双旺、张东海父子先生  81、先生  54,"伊泰
行业：煤炭"
2024,265,￥ 185 亿,-4,张文中先生  62,"物美
行业：零售"
2024,276,￥ 180 亿,-49,季琦先生  58,"华住
行业：连锁酒店"
2024,276,￥ 180 亿,-179,靳保芳家族先生  72,"晶澳科技
行业：光伏"
2024,276,￥ 180 亿,49,李洪信家族先生  71,"太阳纸业
行业：造纸"
2024,276,￥ 180 亿,New ~,毛文超未知  未知,"小红书
行业：生活服务平台、电商"
2024,276,￥ 180 亿,151,王俊民、申萍夫妇先生  56、女士  53,"海思科
行业：医药"
2024,276,￥ 180 亿,-8,王树华家族先生  未知,"冀南钢铁
行业：钢铁"
2024,276,￥ 180 亿,66,翁先定先生  63,"新产业
行业：医疗器械"
2024,276,￥ 180 亿,4,阎志先生  52,"卓尔
行业：房地产、投资"
2024,276,￥ 180 亿,49,杨卫东、杨亚珍夫妇先生  56、女士  56,"卫星石化
行业：化工"
2024,276,￥ 180 亿,151,张力、张量父子先生  71、先生  42,"富力地产
行业：投资、房地产"
2024,276,￥ 180 亿,-15,张松桥先生  60,"中渝
行业：投资、房地产"
2024,276,￥ 180 亿,-39,周泽荣先生  70,"侨鑫
行业：房地产、投资"
2024,288,￥ 175 亿,-138,蒋卫平家族先生  69,"天齐锂业
行业：锂矿"
2024,288,￥ 175 亿,2,潘石屹、张欣夫妇先生  61、女士  59,"SOHO中国
行业：投资、房地产"
2024,288,￥ 175 亿,-83,唐彬森先生  42,"元气森林
行业：饮料"
2024,288,￥ 175 亿,37,阳萌、贺丽夫妇先生  42、先生  40,"安克
行业：电子商务"
2024,288,￥ 175 亿,14,张静章家族先生  87,"海天国际
行业：注塑机"
2024,293,￥ 170 亿,-61,安康家族先生  75,"华兰生物
行业：生物制药"
2024,293,￥ 170 亿,-50,黄立、黄晟父子先生  61、先生  35,"高德电气
行业：电子制造"
2024,293,￥ 170 亿,32,黄茂如、张静夫妇先生  59、女士  未知,"茂业
行业：投资、房地产"
2024,293,￥ 170 亿,20,蒋业华先生  61,"华宇
行业：房地产"
2024,293,￥ 170 亿,178,林耀英家族先生  91,"大立光
行业：电子元件"
2024,293,￥ 170 亿,32,戚振波先生  未知,"美腕
行业：新零售"
2024,293,￥ 170 亿,-50,钱东奇、钱程父子先生  66、先生  未知,"科沃斯
行业：机器人"
2024,293,￥ 170 亿,113,肖永明家族先生  60,"藏格矿业
行业：矿产"
2024,293,￥ 170 亿,32,邢李㷧先生  75,"思捷环球
行业：投资"
2024,293,￥ 170 亿,65,张帆先生  59,"汇顶科技
行业：半导体芯片"
2024,293,￥ 170 亿,-153,张宏伟先生  70,"东方
行业：能源、零售"
2024,293,￥ 170 亿,New ~,周胜馥先生  47,"拉拉科技
行业：货运物流"
2024,293,￥ 170 亿,162,邹支农家族先生  56,"天孚通信
行业：通信设备"
2024,306,￥ 165 亿,-16,蔡东晨先生  71,"石药
行业：医药"
2024,306,￥ 165 亿,-4,陈凯臣家族先生  未知,"立白
行业：日化用品"
2024,306,￥ 165 亿,-63,邓伟明、吴小歌夫妇先生  56、女士  52,"中伟股份
行业：工业产品"
2024,306,￥ 165 亿,100,利约翰先生  70,"中电
行业：能源"
