年份,排名,财富,排名变化,个人信息,企业信息
2018,45,￥ 455 亿,110,谢炳、郑翔玲夫妇先生  66、女士  未知,"中国生物
行业：医药"
2018,46,￥ 450 亿,-8,方威先生  45,"方大
行业：碳素、钢铁、煤焦"
2018,46,￥ 450 亿,-9,鲁伟鼎家族先生  47,"万向
行业：汽车制造业、房地产、农业"
2018,46,￥ 450 亿,9,汪滔先生  38,"大疆
行业：无人飞机"
2018,49,￥ 430 亿,-1,周建平家族先生  57,"海澜
行业：服装、投资"
2018,50,￥ 420 亿,-16,潘政民、吴春媛夫妇先生  51、女士  未知,"瑞声科技
行业：声学科技"
2018,50,￥ 420 亿,94,周鸿祎先生  48,"奇虎360
行业：互联网安全与软件、搜索"
2018,52,￥ 410 亿,-6,马兴田家族先生  49,"康美药业
行业：医药"
2018,53,￥ 400 亿,New ~,曾毓群先生  50,"宁德时代
行业：锂电池"
2018,53,￥ 400 亿,66,蒋仁生家族先生  65,"智飞生物
行业：疫苗"
2018,53,￥ 400 亿,66,李水荣先生  62,"荣盛控股
行业：化纤"
2018,53,￥ 400 亿,-27,史玉柱、史静父女先生  56、女士  未知,"巨人
行业：金融、在线游戏、投资"
2018,57,￥ 395 亿,-37,周群飞、郑俊龙夫妇女士  48、先生  46,"蓝思科技
行业：电子器件制造"
2018,58,￥ 390 亿,17,江南春先生  45,"分众传媒
行业：数字新媒体、投资"
2018,58,￥ 390 亿,39,王兴先生  39,"美团点评
行业：生活服务"
2018,58,￥ 390 亿,97,朱保国家族先生  56,"健康元
行业：医药"
2018,61,￥ 385 亿,24,车建兴先生  52,"红星美凯龙
行业：家具连锁"
2018,62,￥ 380 亿,-18,刘永好家族先生  67,"新希望
行业：农业、化工、金融"
2018,62,￥ 380 亿,13,张劲先生  47,"雪松控股
行业：投资、房地产"
2018,62,￥ 380 亿,-6,徐镜人先生  74,"扬子江药业
行业：医药"
2018,65,￥ 365 亿,101,陈邦先生  53,"爱尔眼科
行业：医疗服务"
2018,65,￥ 365 亿,16,纪海鹏家族先生  51,"龙光地产
行业：房地产"
2018,65,￥ 365 亿,-24,张茵家族女士  61,"玖龙纸业
行业：环保造纸"
2018,68,￥ 360 亿,New ~,林斌先生  50,"小米
行业：智能硬件、投资"
2018,68,￥ 360 亿,-20,张邦鑫先生  38,"好未来
行业：教育"
2018,70,￥ 355 亿,38,秦英林、钱瑛夫妇先生  53、女士  52,"牧原
行业：畜牧"
2018,71,￥ 350 亿,-10,蔡奎家族先生  57,"龙湖
行业：房地产"
2018,71,￥ 350 亿,40,李华家族先生  52,"卓越
行业：房地产"
2018,71,￥ 350 亿,-28,刘益谦家族先生  55,"新理益
行业：投资"
2018,71,￥ 350 亿,145,童锦泉先生  63,"长峰房地产
行业：房地产"
2018,71,￥ 350 亿,128,胡凯军先生  56,"远大
行业：医药"
2018,76,￥ 340 亿,-22,聂腾云、陈立英夫妇先生  42、女士  43,"韵达
行业：物流"
2018,76,￥ 340 亿,74,张宏伟先生  64,"东方
行业：能源、零售"
2018,76,￥ 340 亿,-6,张峻、陶美萦夫妇先生  未知、女士  未知,"富德
行业：金融、房地产"
2018,79,￥ 330 亿,-19,林秀成、林志强父子先生  63、先生  44,"三安
行业：LED"
2018,79,￥ 330 亿,14,欧宗荣先生  54,"正荣
行业：房地产"
2018,79,￥ 330 亿,-23,于泳先生  未知,"鸿商产业
行业：钼矿"
2018,82,￥ 320 亿,-7,陈红天家族先生  59,"祥祺
行业：投资、房地产"
2018,82,￥ 320 亿,11,陈天桥、雒芊芊夫妇先生  45、女士  未知,"盛大
行业：投资"
2018,82,￥ 320 亿,49,冯海良先生  58,"海亮
行业：铜加工、投资"
2018,82,￥ 320 亿,15,傅军先生  61,"新华联
行业：房地产、矿业、投资"
2018,82,￥ 320 亿,-17,吕向阳、张长虹夫妇先生  55、女士  57,"融捷投资
行业：投资"
2018,82,￥ 320 亿,180,徐航先生  56,"迈瑞医疗
行业：医疗设备、房地产"
2018,82,￥ 320 亿,-17,赵涛家族先生  52,"步长
行业：医药"
2018,89,￥ 300 亿,17,季昌群先生  未知,"丰盛控股
行业：房地产"
2018,89,￥ 300 亿,-41,李河君先生  51,"汉能
行业：太阳能、风电、水电"
2018,89,￥ 300 亿,-43,李金元先生  60,"天狮
行业：保健品"
2018,89,￥ 300 亿,-2,孙喜双先生  65,"一方
行业：房地产、投资"
2018,89,￥ 300 亿,-37,魏建军、韩雪娟夫妇先生  54、女士  52,"长城
行业：汽车"
2018,89,￥ 300 亿,New ~,朱鼎健家族先生  44,"观澜湖
行业：房地产"
2018,95,￥ 295 亿,-14,宋作文家族先生  71,"南山
行业：铝业、纺织、房地产"
2018,95,￥ 295 亿,-39,熊续强先生  未知,"银亿
行业：房地产、矿业、投资"
2018,95,￥ 295 亿,-12,姚良松先生  54,"欧派家居
行业：橱柜"
2018,95,￥ 295 亿,New ~,詹克团先生  39,"比特大陆
行业：芯片"
2018,99,￥ 290 亿,-29,陈发树先生  57,"新华都
行业：零售、矿、投资"
2018,99,￥ 290 亿,-2,缪寿良先生  63,"富源
行业：房地产、水电、新能源"
2018,99,￥ 290 亿,-24,王传福先生  52,"比亚迪
行业：汽车、充电电池"
2018,99,￥ 290 亿,45,杨剑先生  47,"中梁
行业：房地产"
2018,99,￥ 290 亿,-30,朱孟依家族先生  59,"合生创展
行业：房地产、投资"
2018,99,￥ 290 亿,-6,陈金霞女士  50,"涌金投资
行业：医药、投资"
2018,105,￥ 285 亿,1,张刚家族先生  37,"信发铝电
行业：电解铝、氧化铝"
2018,106,￥ 280 亿,18,孙寿宽家族先生  69,"嘉晨
行业：耐火材料、煤化工"
2018,108,￥ 275 亿,42,赖梅松先生  48,"中通速递
行业：快递"
2018,108,￥ 275 亿,108,李文斌家族先生  43,"俊发
行业：房地产"
2018,110,￥ 270 亿,-19,黄其森家族先生  53,"泰禾
行业：房地产、金融、医疗"
2018,110,￥ 270 亿,-49,解直锟家族先生  57,"中植
行业：金融、投资"
2018,110,￥ 270 亿,-2,梁稳根先生  62,"三一
行业：重型机械"
2018,110,￥ 270 亿,-23,刘汉元、管亚梅夫妇先生  54、女士  未知,"通威
行业：农业、新能源"
2018,110,￥ 270 亿,1,曹龙祥家族先生  61,"济川控股
行业：医药"
2018,115,￥ 260 亿,14,崔根良、崔巍父子先生  60、先生  33,"亨通
行业：电缆、热能电力、投资"
2018,115,￥ 260 亿,4,杜厦家族先生  71,"太平洋联盟
行业：高尔夫、投资"
2018,115,￥ 260 亿,0,黄如论家族先生  67,"世纪金源
行业：房地产"
2018,115,￥ 260 亿,51,邱光和家族先生  67,"森马
行业：服装"
2018,115,￥ 260 亿,51,沈南鹏先生  51,"红杉
行业：投资"
2018,115,￥ 260 亿,New ~,施永宏、李海燕夫妇先生  48、女士  未知,"海底捞
行业：餐饮"
2018,121,￥ 255 亿,New ~,罗立国家族先生  62,"合盛集团
行业：化工"
2018,122,￥ 250 亿,44,王文京先生  54,"用友
行业：软件服务"
2018,122,￥ 250 亿,-47,肖建华家族先生  47,"明天
行业：金融、投资"
2018,122,￥ 250 亿,-14,叶澄海、廖清清夫妇先生  75、女士  69,"信立泰
行业：医药"
2018,125,￥ 245 亿,11,李宗松、谷晓嘉夫妇先生  51、女士  47,"必康股份
行业：制药"
2018,126,￥ 240 亿,New ~,黄凯先生  74,"上海莱士
行业：血液制品"
2018,126,￥ 240 亿,-39,李兆廷先生  53,"东旭
行业：光电显示、光伏"
2018,126,￥ 240 亿,-15,潘石屹、张欣夫妇先生  55、女士  53,"SOHO中国
行业：房地产"
2018,126,￥ 240 亿,-11,王文彪先生  59,"亿利资源
行业：生态修复、光伏、投资"
2018,126,￥ 240 亿,-56,喻会蛟、张小娟夫妇先生  52、女士  49,"圆通速递
行业：快递"
2018,131,￥ 235 亿,-46,黄伟、李萍夫妇先生  59、女士  未知,"新湖
行业：房地产、金融"
2018,131,￥ 235 亿,-34,姜照柏先生  55,"鹏欣
行业：乳业、房地产、投资"
2018,133,￥ 230 亿,-9,梁庆德先生  81,"格兰仕
行业：家电"
2018,133,￥ 230 亿,129,王振华、王晓松父子先生  56、先生  31,"新城实业
行业：房地产"
2018,133,￥ 230 亿,3,张力、张量父子先生  65、先生  36,"富力地产
行业：房地产、矿业"
2018,136,￥ 225 亿,43,陈华先生  52,"京基
行业：房地产"
2018,136,￥ 225 亿,-25,沈文荣先生  72,"沙钢
行业：钢铁"
2018,136,￥ 225 亿,-5,朱林瑶女士  48,"华宝国际
行业：香精、香料"
2018,139,￥ 220 亿,-42,何巧女、唐凯夫妇先生  52、女士  48,"东方园林
行业：园林"
2018,139,￥ 220 亿,40,黄楚龙先生  59,"星河
行业：房地产、投资"
2018,139,￥ 220 亿,-20,黄光裕家族先生  49,"国美
行业：家电零售、房地产"
2018,139,￥ 220 亿,5,黄文仔先生  65,"星河湾
行业：房地产、投资"
2018,139,￥ 220 亿,-24,李丐腾家族先生  46,"飞科电器
行业：小家电"
2018,139,￥ 220 亿,-1,魏少军家族先生  55,"隆基泰和
行业：房地产、新能源"
2018,139,￥ 220 亿,-74,周晓光、虞云新夫妇先生  56、女士  未知,"新光控股
行业：饰品、房地产、投资"
2018,146,￥ 215 亿,43,丁世忠先生  48,"安踏
行业：体育用品"
2018,146,￥ 215 亿,4,钭正刚、尉雪凤夫妇先生  65、女士  未知,"锦江
行业：能源、化工"
2018,146,￥ 215 亿,-49,耿建明、杨小青夫妇先生  56、女士  未知,"荣盛
行业：房地产"
2018,146,￥ 215 亿,63,李仲初家族先生  55,"石基
行业：软件服务"
2018,146,￥ 215 亿,-2,周泽荣先生  64,"侨鑫
行业：房地产、投资"
2018,151,￥ 210 亿,-24,柯尊洪家族先生  64,"康弘药业
行业：制药"
2018,151,￥ 210 亿,-22,吴光明、吴群父子先生  56、先生  30,"鱼跃医疗
行业：医疗设备"
2018,151,￥ 210 亿,128,李革、赵宁夫妇先生  51、女士  52,"药明康德
行业：医药"
2018,154,￥ 205 亿,-39,池宇峰先生  47,"完美世界
行业：网游、影视娱乐"
2018,154,￥ 205 亿,45,丁世家先生  54,"安踏
行业：体育用品"
2018,154,￥ 205 亿,-35,梁信军先生  50,"复星
行业：投资"
2018,154,￥ 205 亿,6,王来春女士  51,"立讯精密
行业：电脑连接线"
2018,154,￥ 205 亿,6,王来胜先生  54,"立讯精密
行业：电脑连接线"
2018,154,￥ 205 亿,55,王长田、杜英莲夫妇先生  53、女士  未知,"光线
行业：影视娱乐"
2018,154,￥ 205 亿,35,赵伟国先生  51,"健坤投资
行业：投资"
2018,154,￥ 205 亿,-16,闫希军家族先生  65,"天士力
行业：医药"
2018,154,￥ 205 亿,-4,李义海、李鑫父子先生  55、先生  未知,"济民可信
行业：医药"
2018,163,￥ 200 亿,16,卜扬女士  45,"苏宁
行业：零售、房地产"
2018,163,￥ 200 亿,-102,傅利泉、陈爱玲夫妇先生  51、女士  51,"大华技术
行业：软件、电子通讯产品"
2018,163,￥ 200 亿,-36,黄茂如、张静夫妇先生  53、女士  未知,"茂业
行业：房地产"
2018,163,￥ 200 亿,New ~,林宏修家族先生  67,"融侨
行业：房地产"
2018,163,￥ 200 亿,11,其实家族先生  48,"东方财富
行业：信息服务"
2018,163,￥ 200 亿,16,张磊先生  46,"高瓴资本
行业：投资"
2018,163,￥ 200 亿,-32,李锂、李坦夫妇先生  54、女士  54,"海普瑞
行业：医药"
2018,163,￥ 200 亿,-8,修涞贵、李艳华夫妇先生  63、女士  60,"修正药业
行业：医药"
2018,171,￥ 195 亿,-16,马秀慧家族先生  47,"欧普照明
行业：节能灯"
2018,171,￥ 195 亿,81,蒲忠杰、张月娥夫妇先生  55、女士  55,"乐普
行业：医疗设备"
2018,171,￥ 195 亿,38,张中能、郭梅兰夫妇先生  62、女士  未知,"东阳光
行业：医药、电子材料"
2018,174,￥ 190 亿,121,程雪女士  48,"海天味业
行业：食品"
2018,174,￥ 190 亿,-83,蒋卫平家族先生  63,"天齐
行业：矿"
2018,174,￥ 190 亿,-14,缪汉根先生  53,"盛虹
行业：印染、化纤、房地产"
2018,174,￥ 190 亿,-8,吴旭家族先生  55,"协信控股
行业：房地产、金融"
2018,174,￥ 190 亿,105,吴志刚家族先生  83,"桃李面包
行业：食品"
2018,174,￥ 190 亿,-50,徐宇先生  46,"赫基国际
行业：服装"
2018,174,￥ 190 亿,-30,朱共山家族先生  60,"保利协鑫
行业：太阳能芯片、发电厂"
2018,181,￥ 185 亿,8,顾江生家族先生  45,"顾家工艺
行业：家具"
2018,181,￥ 185 亿,New ~,黄柏年先生  62,"外滩中心
行业：房地产"
2018,181,￥ 185 亿,1007,李西廷先生  67,"迈瑞
行业：医疗设备"
2018,181,￥ 185 亿,-2,林中家族先生  50,"旭辉
行业：房地产"
2018,181,￥ 185 亿,8,张志祥先生  51,"建龙
行业：钢铁、矿业、船运"
2018,181,￥ 185 亿,-43,郑跃文先生  56,"科瑞
行业：生物制药、投资"
2018,187,￥ 180 亿,-13,陈志列、王蓉夫妇先生  55、女士  未知,"研祥
行业：特种计算机"
2018,187,￥ 180 亿,2,程维先生  35,"滴滴出行
行业：生活服务平台"
2018,187,￥ 180 亿,1046,黄朝阳先生  52,"中骏
行业：房地产、变压器"
2018,187,￥ 180 亿,New ~,黄世霖先生  51,"宁德时代
行业：锂电池"
2018,187,￥ 180 亿,-37,李辙先生  63,"山水文园
行业：房地产"
2018,187,￥ 180 亿,29,尚吉永先生  50,"万达控股
行业：轮胎、电缆、化工"
2018,187,￥ 180 亿,567,沈天晴先生  59,"佳源国际
行业：房地产"
2018,187,￥ 180 亿,-49,肖永明家族先生  54,"藏格钾肥
行业：钾肥"
2018,195,￥ 175 亿,-98,陈爱莲、吴良定夫妇先生  60、女士  72,"万丰
行业：智能制造、投资"
2018,195,￥ 175 亿,36,季琦先生  52,"华住
行业：连锁酒店"
2018,195,￥ 175 亿,-52,张帆先生  53,"汇顶科技
行业：人机交互"
2018,198,￥ 170 亿,64,梁允超家族先生  49,"汤成倍健
行业：保健品"
2018,198,￥ 170 亿,64,任正非先生  74,"华为
行业：电信解决方案"
2018,198,￥ 170 亿,-101,王麒诚、吴艳夫妇先生  38、女士  37,"汉鼎宇佑
行业：文化传媒、投资"
2018,198,￥ 170 亿,1,易如波先生  42,"中昂
行业：房地产"
2018,198,￥ 170 亿,-19,左晖先生  47,"链家
行业：房产中介"
2018,198,￥ 170 亿,151,董伟先生  47,"恒瑞
行业：医药"
2018,204,￥ 165 亿,-107,杜江涛、郝虹夫妇先生  49、女士  未知,"君正
行业：煤化工、热电"
2018,204,￥ 165 亿,-38,黄敏利、许慧卿夫妇先生  53、女士  54,"敏华控股
行业：休闲沙发"
2018,204,￥ 165 亿,-5,贾天将、东菊凤夫妇先生  56、女士  未知,"天元锰业
行业：黑色金属"
2018,204,￥ 165 亿,12,李贤义、董系治夫妇先生  66、女士  未知,"信义玻璃
行业：玻璃"
2018,204,￥ 165 亿,-44,潘伟明先生  54,"福晟
行业：房地产、建筑"
2018,204,￥ 165 亿,New ~,吴忌寒先生  32,"比特大陆
行业：芯片"
2018,204,￥ 165 亿,-5,林刚先生  54,"康哲药业
行业：医药"
2018,211,￥ 160 亿,New ~,曾芳勤女士  53,"领益智造
行业：消费电子精密件"
2018,211,￥ 160 亿,348,杜伟民先生  55,"康泰生物
行业：生物制品"
2018,211,￥ 160 亿,-118,高天国先生  67,"国之杰
行业：投资"
2018,211,￥ 160 亿,5,葛卫东先生  49,"混沌投资
行业：投资"
2018,211,￥ 160 亿,41,黄巧灵家族先生  60,"宋城
行业：旅游、房地产"
2018,211,￥ 160 亿,244,李留法、李凤娈夫妇先生  59、女士  未知,"天瑞
行业：铝业、水泥"
2018,211,￥ 160 亿,28,林定强、林凤英夫妇先生  52、女士  未知,"金辉
行业：房地产"
2018,211,￥ 160 亿,-45,刘忠田先生  54,"忠旺
行业：铝型材"
2018,211,￥ 160 亿,51,陆地先生  未知,"大疆
行业：无人飞机"
2018,211,￥ 160 亿,51,茅理翔家族先生  77,"方太厨具
行业：厨具"
2018,211,￥ 160 亿,5,许连捷先生  65,"恒安
行业：个人护理用品"
2018,211,￥ 160 亿,-12,俞敏洪先生  56,"新东方
行业：教育"
2018,211,￥ 160 亿,-32,钟玉先生  68,"康得新
行业：环保材料"
2018,224,￥ 155 亿,15,安康家族先生  69,"华兰生物
行业：生物制药"
2018,224,￥ 155 亿,-8,黄世再家族先生  67,"大中华国际
行业：房地产"
2018,224,￥ 155 亿,28,蒋业华、蒋宇父子先生  55、先生  30,"华宇
行业：房地产"
2018,224,￥ 155 亿,7,施文博先生  68,"恒安
行业：个人护理用品"
2018,224,￥ 155 亿,92,孙珩超先生  58,"宝塔石化
行业：石油化工、教育"
2018,224,￥ 155 亿,-45,钟声坚先生  60,"仁恒
行业：房地产"
2018,230,￥ 150 亿,1,林明樟先生  未知,"科瑞
行业：生物制药、投资"
2018,230,￥ 150 亿,65,刘炽平先生  45,"腾讯
行业：互联网服务"
2018,230,￥ 150 亿,65,南存辉先生  55,"正泰
行业：工业电器、投资"
2018,230,￥ 150 亿,984,宿华先生  36,"快手科技
行业：内容产业"
2018,230,￥ 150 亿,65,张秀根、张宏亮父子先生  未知、先生  未知,"华泰
行业：汽车制造、投资"
2018,230,￥ 150 亿,New ~,赵长鹏先生  41,"币安
行业：区块链"
2018,230,￥ 150 亿,171,吴羽岚女士  未知,"恒瑞
行业：医药"
2018,237,￥ 145 亿,-163,姜滨、胡双美夫妇先生  52、女士  52,"歌尔声学
行业：声学及多媒体产品"
2018,237,￥ 145 亿,New ~,李思廉先生  61,"富力地产
行业：房地产"
2018,237,￥ 145 亿,-28,刘志强、翟美卿夫妇先生  54、女士  54,"香江
行业：房地产、金融"
2018,237,￥ 145 亿,25,陆昂女士  55,"嘉德
行业：拍卖"
2018,237,￥ 145 亿,25,谭炳照家族先生  54,"敏捷
行业：房地产"
2018,237,￥ 145 亿,-38,薛向东家族先生  59,"东华
行业：软件服务"
2018,243,￥ 140 亿,-4,曹德旺先生  72,"福耀玻璃
行业：玻璃"
2018,243,￥ 140 亿,-44,陈鸿道先生  未知,"加多宝
行业：饮料"
2018,243,￥ 140 亿,19,陈凯旋先生  60,"立白
行业：日化用品"
2018,243,￥ 140 亿,-64,苏素玉家族先生  70,"联美
行业：房地产、投资"
2018,243,￥ 140 亿,158,汪立平家族先生  52,"恒立油缸
行业：高压油缸"
2018,243,￥ 140 亿,73,谢嘉先生  35,"大疆
行业：无人飞机"
2018,243,￥ 140 亿,-99,徐冠巨先生  57,"传化
行业：化工、农业、投资"
2018,243,￥ 140 亿,73,张大中先生  70,"大中
行业：投资"
2018,243,￥ 140 亿,-27,朱兴良家族先生  59,"金螳螂
行业：建筑"
2018,243,￥ 140 亿,-4,黄炽恒先生  未知,"海伦堡
行业：房地产、投资"
2018,252,￥ 135 亿,-252,陈峰先生  65,"海航
行业：投资"
2018,252,￥ 135 亿,43,高云峰先生  51,"大族激光
行业：激光设备"
2018,252,￥ 135 亿,43,黄壮勉先生  48,"飞马国际
行业：仓储物流"
2018,252,￥ 135 亿,-78,罗韶宇、赵洁红夫妇先生  未知、女士  未知,"东银
行业：房地产、特种车辆、投资"
2018,252,￥ 135 亿,43,苏志刚先生  60,"长隆
行业：旅游"
2018,252,￥ 135 亿,-92,王华君、吴兰兰夫妇先生  48、女士  44,"裕同包装
行业：包装"
2018,252,￥ 135 亿,43,王勇、王棣父子先生  68、先生  35,"西王
行业：食品、钢铁"
2018,252,￥ 135 亿,New ~,徐乘家族先生  66,"徐福记
行业：食品"
2018,252,￥ 135 亿,27,虞松波先生  未知,"和润
行业：房地产、船舶制造及运输"
2018,252,￥ 135 亿,43,朱志平先生  56,"同方联合控股
行业：房地产"
2018,252,￥ 135 亿,New ~,钱东奇家族先生  60,"科沃斯
行业：机器人"
2018,263,￥ 130 亿,32,陈卓林、陆倩芳夫妇先生  56、女士  57,"雅居乐
行业：房地产"
2018,263,￥ 130 亿,105,高德康、梅冬夫妇先生  66、女士  50,"波司登
行业：服装"
2018,263,￥ 130 亿,-89,龚俊龙先生  59,"恒裕
行业：房地产、投资"
2018,263,￥ 130 亿,160,孔健岷先生  49,"合景泰富
行业：房地产"
2018,263,￥ 130 亿,-108,赖海民先生  52,"鸿荣源
行业：房地产"
2018,263,￥ 130 亿,New ~,刘冬生、张宁夫妇先生  45、女士  44,"彤程新材
行业：化工原料"
2018,263,￥ 130 亿,-1,罗玉平先生  52,"中天金融
行业：房地产、金融"
2018,263,￥ 130 亿,53,米恩华先生  60,"华凌工贸
行业：地产、畜牧"
2018,263,￥ 130 亿,16,孙纪木家族先生  62,"新华冶金
行业：钢铁"
2018,263,￥ 130 亿,-54,王希成家族先生  70,"玲珑轮胎
行业：轮胎"
2018,263,￥ 130 亿,-54,文一波、张辉明夫妇先生  53、女士  未知,"桑德
行业：环保"
2018,263,￥ 130 亿,-32,杨铿先生  56,"蓝光
行业：房地产"
2018,263,￥ 130 亿,68,虞锋先生  55,"云锋基金
行业：投资"
2018,276,￥ 125 亿,331,李斌先生  44,"易车、蔚来
行业：汽车营销、新能源汽车"
2018,276,￥ 125 亿,55,李非列家族先生  52,"飞尚
行业：有色金属、钢铁、物流"
2018,276,￥ 125 亿,92,史正富、翟立夫妇先生  64、女士  47,"同华投资
行业：投资"
2018,276,￥ 125 亿,-24,孙清焕先生  45,"木林森
行业：LED"
2018,276,￥ 125 亿,-77,涂建华先生  55,"隆鑫控股
行业：摩托车、房地产"
2018,276,￥ 125 亿,40,吴尚志先生  68,"鼎晖
行业：投资"
2018,276,￥ 125 亿,3,杨贰珠先生  60,"碧桂园
行业：房地产"
2018,276,￥ 125 亿,246,俞熔先生  47,"美年健康
行业：医疗服务"
2018,276,￥ 125 亿,-14,张轩松先生  47,"永辉
行业：超市零售"
2018,276,￥ 125 亿,55,周永利先生  62,"永利
行业：轻纺、房地产、投资"
2018,286,￥ 120 亿,201,岑钊雄、李一萍夫妇先生  48、女士  未知,"时代地产
行业：房地产"
2018,286,￥ 120 亿,137,陈大年先生  40,"wifi万能钥匙
行业：在线游戏"
2018,286,￥ 120 亿,45,李洪信先生  65,"太阳纸业
行业：造纸"
2018,286,￥ 120 亿,-225,林亿先生  未知,"升龙
行业：房地产"
2018,286,￥ 120 亿,9,刘学景家族先生  67,"新凤祥
行业：肉类食品、铜冶炼"
2018,286,￥ 120 亿,New ~,裴振华、容建芬夫妇先生  未知、女士  未知,"天华超净
行业：锂电池、安防用品"
2018,286,￥ 120 亿,1645,彭国远先生  32,"心里程
行业：教育、房地产"
2018,286,￥ 120 亿,82,荣智健先生  76,"中信泰富
行业：投资、房地产"
2018,286,￥ 120 亿,New ~,谭思亮先生  39,"趣头条
行业：自媒体平台"
2018,286,￥ 120 亿,-47,唐岩、张思川夫妇先生  39、女士  未知,"陌陌
行业：社交软件"
2018,286,￥ 120 亿,82,万隆先生  78,"双汇
行业：食品加工"
2018,286,￥ 120 亿,45,王树生先生  64,"大田
行业：物流、航空"
2018,286,￥ 120 亿,780,吴凯庭家族先生  未知,"万利达
行业：电子信息产品"
2018,286,￥ 120 亿,-97,徐观宝先生  61,"传化
行业：化工、农业、投资"
2018,286,￥ 120 亿,-70,薛光林先生  51,"光汇石油
行业：石油开采、石油贸易"
2018,286,￥ 120 亿,321,叶成先生  56,"岚桥工贸
行业：石油加工、木材加工、贸易"
2018,286,￥ 120 亿,-55,昝圣达先生  55,"综艺
行业：新能源、信息科技、投资"
2018,286,￥ 120 亿,169,朱文臣先生  未知,"辅仁
行业：医药、白酒"
2018,286,￥ 120 亿,362,刘革新先生  67,"科伦药业
行业：制药、医药流通"
2018,305,￥ 115 亿,26,曾令山先生  未知,"科瑞
行业：生物制药、投资"
