年份,排名,财富,排名变化,个人信息,企业信息
2007,255,￥ 32 亿,New ~,李建华先生  56,"华泰集团
行业：造纸"
2007,255,￥ 32 亿,New ~,李仲初家族先生  44,"石基信息技术
行业：信息技术"
2007,255,￥ 32 亿,-55,盛军海家族先生  58,"罗蒙集团
行业：服装"
2007,255,￥ 32 亿,New ~,宋子明先生  39,"金发科技
行业：塑料"
2007,255,￥ 32 亿,-186,唐修国先生  44,"三一集团
行业：重型机械"
2007,255,￥ 32 亿,New ~,袁亚非先生  43,"宏图三胞
行业：IT零售"
2007,255,￥ 32 亿,26,张瑜平家族先生  56,"新宇亨得利
行业：钟表连锁"
2007,255,￥ 32 亿,-70,郑元豹先生  49,"人民集团
行业：工业电器、房地产"
2007,266,￥ 31 亿,-172,韩敬远先生  51,"中国东方集团
行业：钢铁"
2007,266,￥ 31 亿,-45,李振江家族先生  50,"神威药业
行业：医药"
2007,266,￥ 31 亿,-63,王均金先生  39,"均瑶集团
行业：航空、乳制品、房地产"
2007,269,￥ 30 亿,55,陈润光先生  54,"光大集团
行业：房地产"
2007,269,￥ 30 亿,55,邓鸿先生  44,"成都会展中心
行业：房地产、旅游"
2007,269,￥ 30 亿,-18,傅玉刚先生  未知,"贻城集团
行业：房地产"
2007,269,￥ 30 亿,New ~,高云峰先生  40,"大族激光
行业：IT"
2007,269,￥ 30 亿,New ~,胡柏藩先生  45,"新和成
行业：医药"
2007,269,￥ 30 亿,New ~,黄红云先生  41,"金科集团
行业：房地产"
2007,269,￥ 30 亿,12,姜照柏先生  44,"鹏欣集团
行业：房地产、建筑"
2007,269,￥ 30 亿,New ~,赖建辉先生  42,"正兴集团
行业：汽车钢圈"
2007,269,￥ 30 亿,12,李黑记先生  49,"东岭集团
行业：钢铁"
2007,269,￥ 30 亿,New ~,李水荣先生  51,"荣盛化纤
行业：化纤"
2007,269,￥ 30 亿,New ~,栗建华先生  未知,"美的集团
行业：家用电器"
2007,269,￥ 30 亿,-124,林秀成先生  52,"三安
行业：钢铁"
2007,269,￥ 30 亿,55,刘长乐先生  56,"凤凰卫视
行业：传媒"
2007,269,￥ 30 亿,-117,陆克平先生  63,"江苏阳光
行业：纺织"
2007,269,￥ 30 亿,55,罗韶宇家族先生  未知,"东银集团
行业：防弹运钞车、房地产"
2007,269,￥ 30 亿,-48,马成喜先生  51,"现代集团
行业：商业地产"
2007,269,￥ 30 亿,-18,缪汉根先生  42,"盛虹印染
行业：纺织、印染"
2007,269,￥ 30 亿,-124,欧宗荣先生  43,"正荣集团
行业：房地产、基础设施"
2007,269,￥ 30 亿,-48,沈南鹏先生  40,"红杉资本
行业：投资"
2007,269,￥ 30 亿,New ~,宋德安先生  42,"德胜钢铁
行业：钢铁"
2007,269,￥ 30 亿,12,苏增福先生  67,"苏泊尔
行业：厨具"
2007,269,￥ 30 亿,New ~,孙为民先生  44,"苏宁电器
行业：家电零售、房地产"
2007,269,￥ 30 亿,-177,王朝军先生  52,"龙海钢铁
行业：钢铁"
2007,269,￥ 30 亿,12,王久方先生  44,"宁波荣安集团
行业：房地产"
2007,269,￥ 30 亿,New ~,王永泉先生  58,"中成集团
行业：建筑"
2007,269,￥ 30 亿,-84,吴栋材先生  71,"永钢集团
行业：钢铁"
2007,269,￥ 30 亿,New ~,吴良定女士  61,"中宝实业
行业：汽车及零部件"
2007,269,￥ 30 亿,-48,俞建秋先生  42,"古杉集团
行业：生物柴油"
2007,269,￥ 30 亿,New ~,袁利群先生  38,"美的集团
行业：家用电器"
2007,269,￥ 30 亿,169,张大中先生  59,"大中电器
行业：家电零售"
2007,269,￥ 30 亿,New ~,张河川先生  未知,"美的集团
行业：家用电器"
2007,269,￥ 30 亿,New ~,张宏伟先生  53,"东方集团
行业：家居连锁、金融、港口"
2007,269,￥ 30 亿,New ~,张克强先生  47,"保利地产
行业：房地产"
2007,269,￥ 30 亿,New ~,张志熔先生  35,"弘耘置业
行业：房地产"
2007,303,￥ 29 亿,New ~,陈学利先生  56,"威高集团
行业：医疗器械"
2007,303,￥ 29 亿,New ~,高天国先生  56,"安信信托
行业：金融"
2007,303,￥ 29 亿,-166,庞宝根先生  50,"宝业集团
行业：建筑业"
2007,306,￥ 28 亿,-126,顾云奎家族先生  70,"永鼎集团
行业：电缆"
2007,306,￥ 28 亿,New ~,毛中吾先生  45,"三一集团
行业：重型机械"
2007,306,￥ 28 亿,-183,戚金兴先生  45,"滨江集团
行业：房地产"
2007,306,￥ 28 亿,New ~,乔昕、陈亚妹夫妇先生  44、女士  32,"恒顺昌
行业：电子元件"
2007,306,￥ 28 亿,New ~,向文波先生  45,"三一集团
行业：重型机械"
2007,306,￥ 28 亿,16,袁金华先生  48,"三一集团
行业：重型机械"
2007,306,￥ 28 亿,-32,昝圣达先生  44,"综艺集团
行业：高科技、芯片、纺织、投资"
