年份,排名,企业估值,企业信息,CEO,行业
2019,No.421,￥ 170 亿,中顺洁柔纸业,邓颖忠,生活用纸
2019,No.421,￥ 170 亿,准时达,杨秋瑾,物流
2019,No.437,￥ 165 亿,福莱特,阮洪良,玻璃
2019,No.437,￥ 165 亿,康恩贝,胡季强,医药
2019,No.437,￥ 165 亿,昆仑万维科技,周亚辉,社交媒体和内容平台
2019,No.437,￥ 165 亿,洽洽食品,陈先保,食品加工
2019,No.437,￥ 165 亿,研祥高科技控股集团,陈志列,特种计算机
2019,No.437,￥ 165 亿,益生股份,曹积生,养殖、饲料
2019,No.443,￥ 160 亿,安科生物,宋礼华,生物工程
2019,No.443,￥ 160 亿,博纳影业,于冬,传媒和娱乐
2019,No.443,￥ 160 亿,方太集团,茅忠群,厨具
2019,No.443,￥ 160 亿,飞科电器,李丐腾,小家电
2019,No.443,￥ 160 亿,海能达通信,陈清州,专业无线通讯
2019,No.443,￥ 160 亿,寒武纪科技,陈天石,人工智能
2019,No.443,￥ 160 亿,虹软科技,邓晖,视觉技术
2019,No.443,￥ 160 亿,华天科技,肖胜利,半导体
2019,No.443,￥ 160 亿,金发科技,袁志敏,塑料
2019,No.443,￥ 160 亿,金证股份,赵剑,应用软件开发
2019,No.443,￥ 160 亿,劲嘉集团,乔鲁予,高端包装印刷
2019,No.443,￥ 160 亿,利亚德光电,李军,LED
2019,No.443,￥ 160 亿,明阳智慧能源集团,张传卫,风力发电机装备
2019,No.443,￥ 160 亿,木林森,孙焕清,LED
2019,No.443,￥ 160 亿,索菲亚家居,江淦钧,家具
2019,No.443,￥ 160 亿,特锐德电气,于德翔,电力设备制造
2019,No.443,￥ 160 亿,万孚生物技术,王继华,医疗数据服务
2019,No.443,￥ 160 亿,卫星石化,杨卫东,化工
2019,No.443,￥ 160 亿,卧龙控股,陈建成,电气设备、房地产
2019,No.443,￥ 160 亿,迎驾贡酒,倪永培,白酒
2019,No.443,￥ 160 亿,再鼎医药,杜莹,生物医药
2019,No.443,￥ 160 亿,中国天楹,严圣军,垃圾发电
2019,No.465,￥ 155 亿,双鸽集团,李仙玉,医药、投资
2019,No.465,￥ 155 亿,新大陆,胡钢,电脑
2019,No.465,￥ 155 亿,张裕,周洪江,酒
2019,No.468,￥ 150 亿,APUS,李涛,应用软件开发
2019,No.468,￥ 150 亿,爱回收,陈雪峰,电子产品回收平台
2019,No.468,￥ 150 亿,拜腾汽车,戴雷,新能源汽车
2019,No.468,￥ 150 亿,灿星文化传媒,田明,传媒和娱乐
2019,No.468,￥ 150 亿,车和家,李想,新能源汽车
2019,No.468,￥ 150 亿,高济医疗,易诺青,医疗服务
2019,No.468,￥ 150 亿,海尔金控,谭丽霞,金融
2019,No.468,￥ 150 亿,豪迈科技,张恭运,机械制造
2019,No.468,￥ 150 亿,合生创展集团,朱孟依,房地产
2019,No.468,￥ 150 亿,和润集团,虞松波,房地产、船舶制造及运输
2019,No.468,￥ 150 亿,佳都新太科技,刘伟,人工智能
2019,No.468,￥ 150 亿,金力永磁,蔡报贵,磁性材料
2019,No.468,￥ 150 亿,岚桥工贸,叶成,石油加工、木材加工、贸易
2019,No.468,￥ 150 亿,乐信集团,肖文杰,消费金融
2019,No.468,￥ 150 亿,连连数字科技,章征宇,金融科技
2019,No.468,￥ 150 亿,迈克生物,唐勇,医疗器械
2019,No.468,￥ 150 亿,名创优品,叶国富,新零售
2019,No.468,￥ 150 亿,三棵树,洪杰,涂料
2019,No.468,￥ 150 亿,山鹰纸业,吴明武,造纸
2019,No.468,￥ 150 亿,腾邦国际商业服务集团,钟百胜,旅游、投资
2019,No.468,￥ 150 亿,天邦股份,张邦辉,饲料、养殖
2019,No.468,￥ 150 亿,五星控股,汪建国,家居连锁、婴孕商品连锁、投资
2019,No.468,￥ 150 亿,雾芯科技,汪莹,电子烟
2019,No.468,￥ 150 亿,西子联合控股,王水福,电梯、锅炉、房地产
2019,No.468,￥ 150 亿,心里程,彭国远,教育、房地产
2019,No.468,￥ 150 亿,新潮传媒,张继学,传媒和娱乐
2019,No.468,￥ 150 亿,阳光电源,曹仁贤,新能源电源设备
2019,No.468,￥ 150 亿,依图科技,朱珑,人工智能
2019,No.468,￥ 150 亿,掌趣科技,刘惠城,传媒和娱乐
2019,No.468,￥ 150 亿,中庚集团,梁衍峰,房地产
2019,No.498,￥ 140 亿,玖富,孙雷,金融服务
2019,No.498,￥ 140 亿,马蜂窝,陈罡,电子商务
2019,No.498,￥ 140 亿,融信集团,欧宗洪,房地产
2019,No.498,￥ 140 亿,胜华电缆,张胜飞,电缆
2019,No.498,￥ 140 亿,星河湾实业发展,黄文仔,房地产、投资
2019,No.498,￥ 140 亿,宇华教育,李光宇,教育
2019,No.498,￥ 140 亿,月星集团,丁佐宏,家具连锁
2019,No.498,￥ 140 亿,长隆集团,苏志刚,旅游
2019,No.498,￥ 140 亿,珠江投资,朱孟依,房地产
